cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 63.86, lr: 0.000100, Train: (LOSS: 0.2048, MAE: 0.2048, RMSE: 0.2534, R2: 0.0487), Valid: (LOSS: 0.1776, MAE: 0.1776, RMSE: 0.2405, R2: 0.2086), PNorm: 187.0335, GNorm: 0.5000
[99/299] timecost: 58.50, lr: 0.000100, Train: (LOSS: 0.0186, MAE: 0.0186, RMSE: 0.0303, R2: 0.9837), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0576, R2: 0.9465), PNorm: 188.5557, GNorm: 0.5000
[100/299] timecost: 58.85, lr: 0.000100, Train: (LOSS: 0.0198, MAE: 0.0198, RMSE: 0.0319, R2: 0.9825), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0581, R2: 0.9451), PNorm: 188.5727, GNorm: 0.4478
[101/299] timecost: 58.94, lr: 0.000100, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0301, R2: 0.9846), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0568, R2: 0.9495), PNorm: 188.5839, GNorm: 0.3830
[102/299] timecost: 60.15, lr: 0.000100, Train: (LOSS: 0.0185, MAE: 0.0185, RMSE: 0.0298, R2: 0.9846), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0566, R2: 0.9477), PNorm: 188.5928, GNorm: 0.4358
[103/299] timecost: 60.65, lr: 0.000100, Train: (LOSS: 0.0185, MAE: 0.0185, RMSE: 0.0298, R2: 0.9843), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0586, R2: 0.9444), PNorm: 188.6038, GNorm: 0.5000
Epoch 00105: reducing learning rate of group 0 to 8.5000e-05.
[104/299] timecost: 59.87, lr: 0.000085, Train: (LOSS: 0.0183, MAE: 0.0183, RMSE: 0.0293, R2: 0.9848), Valid: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0597, R2: 0.9443), PNorm: 188.6130, GNorm: 0.4287
[105/299] timecost: 60.27, lr: 0.000085, Train: (LOSS: 0.0174, MAE: 0.0174, RMSE: 0.0283, R2: 0.9856), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0576, R2: 0.9473), PNorm: 188.6210, GNorm: 0.5000
[106/299] timecost: 60.57, lr: 0.000085, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0280, R2: 0.9861), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0586, R2: 0.9444), PNorm: 188.6299, GNorm: 0.2785
[107/299] timecost: 60.49, lr: 0.000085, Train: (LOSS: 0.0174, MAE: 0.0174, RMSE: 0.0277, R2: 0.9874), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0545, R2: 0.9540), PNorm: 188.6384, GNorm: 0.3119
[108/299] timecost: 61.63, lr: 0.000085, Train: (LOSS: 0.0168, MAE: 0.0168, RMSE: 0.0275, R2: 0.9865), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0580, R2: 0.9458), PNorm: 188.6452, GNorm: 0.5000
[109/299] timecost: 62.00, lr: 0.000085, Train: (LOSS: 0.0165, MAE: 0.0165, RMSE: 0.0266, R2: 0.9873), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0563, R2: 0.9496), PNorm: 188.6544, GNorm: 0.3292
[110/299] timecost: 61.85, lr: 0.000085, Train: (LOSS: 0.0162, MAE: 0.0162, RMSE: 0.0266, R2: 0.9878), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0579, R2: 0.9478), PNorm: 188.6636, GNorm: 0.4536
[111/299] timecost: 61.73, lr: 0.000085, Train: (LOSS: 0.0161, MAE: 0.0161, RMSE: 0.0264, R2: 0.9878), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0568, R2: 0.9483), PNorm: 188.6717, GNorm: 0.5000
[112/299] timecost: 60.90, lr: 0.000085, Train: (LOSS: 0.0159, MAE: 0.0159, RMSE: 0.0254, R2: 0.9881), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0565, R2: 0.9513), PNorm: 188.6803, GNorm: 0.4111
[113/299] timecost: 59.67, lr: 0.000085, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0254, R2: 0.9893), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0560, R2: 0.9500), PNorm: 188.6877, GNorm: 0.4068
[114/299] timecost: 59.79, lr: 0.000085, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0244, R2: 0.9890), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0576, R2: 0.9467), PNorm: 188.6938, GNorm: 0.5000
[115/299] timecost: 59.75, lr: 0.000085, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0244, R2: 0.9892), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0587, R2: 0.9445), PNorm: 188.7017, GNorm: 0.5000
[116/299] timecost: 59.40, lr: 0.000085, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0251, R2: 0.9888), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0575, R2: 0.9473), PNorm: 188.7111, GNorm: 0.4961
[117/299] timecost: 59.75, lr: 0.000085, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0247, R2: 0.9890), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0540, R2: 0.9537), PNorm: 188.7202, GNorm: 0.5000
[118/299] timecost: 60.24, lr: 0.000085, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0239, R2: 0.9897), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0587, R2: 0.9445), PNorm: 188.7281, GNorm: 0.5000
[119/299] timecost: 62.29, lr: 0.000085, Train: (LOSS: 0.0145, MAE: 0.0145, RMSE: 0.0234, R2: 0.9898), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0564, R2: 0.9489), PNorm: 188.7337, GNorm: 0.4626
[120/299] timecost: 62.81, lr: 0.000085, Train: (LOSS: 0.0149, MAE: 0.0149, RMSE: 0.0241, R2: 0.9899), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0570, R2: 0.9488), PNorm: 188.7431, GNorm: 0.4480
[121/299] timecost: 61.26, lr: 0.000085, Train: (LOSS: 0.0153, MAE: 0.0153, RMSE: 0.0245, R2: 0.9891), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0594, R2: 0.9432), PNorm: 188.7505, GNorm: 0.3992
[122/299] timecost: 59.80, lr: 0.000085, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0246, R2: 0.9895), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0581, R2: 0.9461), PNorm: 188.7613, GNorm: 0.3799
Epoch 00124: reducing learning rate of group 0 to 7.2250e-05.
[123/299] timecost: 59.99, lr: 0.000072, Train: (LOSS: 0.0150, MAE: 0.0150, RMSE: 0.0242, R2: 0.9882), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0564, R2: 0.9503), PNorm: 188.7702, GNorm: 0.3978
[124/299] timecost: 62.78, lr: 0.000072, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0234, R2: 0.9899), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0572, R2: 0.9475), PNorm: 188.7783, GNorm: 0.4392
[125/299] timecost: 62.79, lr: 0.000072, Train: (LOSS: 0.0136, MAE: 0.0136, RMSE: 0.0228, R2: 0.9903), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0558, R2: 0.9506), PNorm: 188.7839, GNorm: 0.4216
[126/299] timecost: 62.75, lr: 0.000072, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0226, R2: 0.9904), Valid: (LOSS: 0.0365, MAE: 0.0365, RMSE: 0.0589, R2: 0.9438), PNorm: 188.7895, GNorm: 0.4547
[127/299] timecost: 62.31, lr: 0.000072, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0225, R2: 0.9909), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0579, R2: 0.9454), PNorm: 188.7949, GNorm: 0.4923
[128/299] timecost: 62.67, lr: 0.000072, Train: (LOSS: 0.0131, MAE: 0.0131, RMSE: 0.0221, R2: 0.9906), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0576, R2: 0.9473), PNorm: 188.8022, GNorm: 0.3201
[129/299] timecost: 62.76, lr: 0.000072, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0220, R2: 0.9910), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0557, R2: 0.9486), PNorm: 188.8083, GNorm: 0.5000
[130/299] timecost: 62.27, lr: 0.000072, Train: (LOSS: 0.0129, MAE: 0.0129, RMSE: 0.0216, R2: 0.9905), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0562, R2: 0.9486), PNorm: 188.8133, GNorm: 0.4426
[131/299] timecost: 62.51, lr: 0.000072, Train: (LOSS: 0.0126, MAE: 0.0126, RMSE: 0.0222, R2: 0.9908), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0580, R2: 0.9458), PNorm: 188.8198, GNorm: 0.3800
[132/299] timecost: 62.66, lr: 0.000072, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0223, R2: 0.9915), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0550, R2: 0.9520), PNorm: 188.8274, GNorm: 0.3331
[133/299] timecost: 60.36, lr: 0.000072, Train: (LOSS: 0.0125, MAE: 0.0125, RMSE: 0.0217, R2: 0.9911), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0565, R2: 0.9490), PNorm: 188.8336, GNorm: 0.5000
[134/299] timecost: 60.66, lr: 0.000072, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0221, R2: 0.9912), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0570, R2: 0.9471), PNorm: 188.8412, GNorm: 0.3346
[135/299] timecost: 61.88, lr: 0.000072, Train: (LOSS: 0.0126, MAE: 0.0126, RMSE: 0.0211, R2: 0.9911), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0565, R2: 0.9485), PNorm: 188.8466, GNorm: 0.4742
[136/299] timecost: 62.75, lr: 0.000072, Train: (LOSS: 0.0121, MAE: 0.0121, RMSE: 0.0209, R2: 0.9914), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0554, R2: 0.9492), PNorm: 188.8537, GNorm: 0.4435
[137/299] timecost: 62.42, lr: 0.000072, Train: (LOSS: 0.0124, MAE: 0.0124, RMSE: 0.0211, R2: 0.9915), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0579, R2: 0.9461), PNorm: 188.8592, GNorm: 0.3476
[138/299] timecost: 62.56, lr: 0.000072, Train: (LOSS: 0.0126, MAE: 0.0126, RMSE: 0.0215, R2: 0.9909), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0563, R2: 0.9490), PNorm: 188.8662, GNorm: 0.4669
Epoch 00140: reducing learning rate of group 0 to 6.1413e-05.
[139/299] timecost: 62.41, lr: 0.000061, Train: (LOSS: 0.0129, MAE: 0.0129, RMSE: 0.0228, R2: 0.9898), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0570, R2: 0.9479), PNorm: 188.8746, GNorm: 0.4709
[140/299] timecost: 62.91, lr: 0.000061, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0211, R2: 0.9910), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0552, R2: 0.9514), PNorm: 188.8788, GNorm: 0.4961
[141/299] timecost: 62.42, lr: 0.000061, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0207, R2: 0.9914), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0550, R2: 0.9516), PNorm: 188.8840, GNorm: 0.4167
[142/299] timecost: 62.88, lr: 0.000061, Train: (LOSS: 0.0116, MAE: 0.0116, RMSE: 0.0208, R2: 0.9919), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0554, R2: 0.9509), PNorm: 188.8875, GNorm: 0.4183
[143/299] timecost: 62.46, lr: 0.000061, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0196, R2: 0.9924), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0579, R2: 0.9465), PNorm: 188.8932, GNorm: 0.4567
[144/299] timecost: 62.71, lr: 0.000061, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0197, R2: 0.9919), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0548, R2: 0.9517), PNorm: 188.8968, GNorm: 0.3789
[145/299] timecost: 62.81, lr: 0.000061, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0194, R2: 0.9922), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0564, R2: 0.9489), PNorm: 188.9012, GNorm: 0.3782
[146/299] timecost: 60.70, lr: 0.000061, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0202, R2: 0.9923), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0551, R2: 0.9506), PNorm: 188.9085, GNorm: 0.3627
[147/299] timecost: 62.98, lr: 0.000061, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0207, R2: 0.9917), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0558, R2: 0.9500), PNorm: 188.9125, GNorm: 0.5000
[148/299] timecost: 62.75, lr: 0.000061, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0202, R2: 0.9922), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0548, R2: 0.9518), PNorm: 188.9183, GNorm: 0.3883
[149/299] timecost: 62.70, lr: 0.000061, Train: (LOSS: 0.0114, MAE: 0.0114, RMSE: 0.0202, R2: 0.9922), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0541, R2: 0.9530), PNorm: 188.9232, GNorm: 0.4522
[150/299] timecost: 63.17, lr: 0.000061, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0198, R2: 0.9919), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0564, R2: 0.9480), PNorm: 188.9292, GNorm: 0.4729
[151/299] timecost: 62.61, lr: 0.000061, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0197, R2: 0.9925), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0551, R2: 0.9509), PNorm: 188.9349, GNorm: 0.4847
[152/299] timecost: 62.64, lr: 0.000061, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0191, R2: 0.9924), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0563, R2: 0.9482), PNorm: 188.9403, GNorm: 0.4062
[153/299] timecost: 62.61, lr: 0.000061, Train: (LOSS: 0.0108, MAE: 0.0108, RMSE: 0.0195, R2: 0.9925), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0555, R2: 0.9507), PNorm: 188.9449, GNorm: 0.4371
[154/299] timecost: 62.73, lr: 0.000061, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0195, R2: 0.9918), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0552, R2: 0.9506), PNorm: 188.9517, GNorm: 0.4384
Epoch 00156: reducing learning rate of group 0 to 5.2201e-05.
[155/299] timecost: 62.74, lr: 0.000052, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0194, R2: 0.9923), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0563, R2: 0.9489), PNorm: 188.9572, GNorm: 0.4968
[156/299] timecost: 62.42, lr: 0.000052, Train: (LOSS: 0.0106, MAE: 0.0106, RMSE: 0.0195, R2: 0.9922), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0553, R2: 0.9501), PNorm: 188.9615, GNorm: 0.3050
[157/299] timecost: 62.61, lr: 0.000052, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0195, R2: 0.9929), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0565, R2: 0.9484), PNorm: 188.9638, GNorm: 0.4584
[158/299] timecost: 61.88, lr: 0.000052, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0193, R2: 0.9927), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0568, R2: 0.9475), PNorm: 188.9697, GNorm: 0.4369
[159/299] timecost: 62.10, lr: 0.000052, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0189, R2: 0.9926), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0533, R2: 0.9534), PNorm: 188.9737, GNorm: 0.4021
[160/299] timecost: 62.27, lr: 0.000052, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0187, R2: 0.9926), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0544, R2: 0.9524), PNorm: 188.9780, GNorm: 0.3629
[161/299] timecost: 61.78, lr: 0.000052, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0182, R2: 0.9924), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0551, R2: 0.9519), PNorm: 188.9825, GNorm: 0.3421
[162/299] timecost: 62.03, lr: 0.000052, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0183, R2: 0.9928), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0561, R2: 0.9495), PNorm: 188.9859, GNorm: 0.3614
[163/299] timecost: 62.11, lr: 0.000052, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0181, R2: 0.9932), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0554, R2: 0.9492), PNorm: 188.9893, GNorm: 0.3577
[164/299] timecost: 62.03, lr: 0.000052, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0182, R2: 0.9934), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0567, R2: 0.9485), PNorm: 188.9946, GNorm: 0.3220
[165/299] timecost: 62.12, lr: 0.000052, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0180, R2: 0.9930), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0547, R2: 0.9517), PNorm: 188.9985, GNorm: 0.3564
[166/299] timecost: 62.30, lr: 0.000052, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0178, R2: 0.9927), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0550, R2: 0.9514), PNorm: 189.0031, GNorm: 0.3295
[167/299] timecost: 61.58, lr: 0.000052, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0180, R2: 0.9925), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0537, R2: 0.9533), PNorm: 189.0070, GNorm: 0.4620
[168/299] timecost: 62.41, lr: 0.000052, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0177, R2: 0.9924), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0550, R2: 0.9506), PNorm: 189.0102, GNorm: 0.3319
[169/299] timecost: 62.41, lr: 0.000052, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0179, R2: 0.9933), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0544, R2: 0.9523), PNorm: 189.0144, GNorm: 0.4287
[170/299] timecost: 61.75, lr: 0.000052, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0180, R2: 0.9929), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0532, R2: 0.9538), PNorm: 189.0190, GNorm: 0.3940
[171/299] timecost: 62.32, lr: 0.000052, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0179, R2: 0.9932), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0540, R2: 0.9530), PNorm: 189.0221, GNorm: 0.3890
[172/299] timecost: 62.33, lr: 0.000052, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0175, R2: 0.9932), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0552, R2: 0.9505), PNorm: 189.0264, GNorm: 0.5000
[173/299] timecost: 62.16, lr: 0.000052, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0174, R2: 0.9937), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0545, R2: 0.9522), PNorm: 189.0304, GNorm: 0.2783
[174/299] timecost: 62.04, lr: 0.000052, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0171, R2: 0.9937), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0542, R2: 0.9528), PNorm: 189.0349, GNorm: 0.5000
[175/299] timecost: 60.75, lr: 0.000052, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0174, R2: 0.9933), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0533, R2: 0.9535), PNorm: 189.0392, GNorm: 0.3371
[176/299] timecost: 59.68, lr: 0.000052, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0174, R2: 0.9930), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0542, R2: 0.9532), PNorm: 189.0438, GNorm: 0.4217
[177/299] timecost: 60.04, lr: 0.000052, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0176, R2: 0.9933), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0533, R2: 0.9533), PNorm: 189.0483, GNorm: 0.3991
[178/299] timecost: 61.08, lr: 0.000052, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0179, R2: 0.9928), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0545, R2: 0.9519), PNorm: 189.0547, GNorm: 0.3988
[179/299] timecost: 61.43, lr: 0.000052, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0172, R2: 0.9938), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0554, R2: 0.9512), PNorm: 189.0584, GNorm: 0.5000
[180/299] timecost: 59.93, lr: 0.000052, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0175, R2: 0.9937), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0544, R2: 0.9514), PNorm: 189.0628, GNorm: 0.4005
[181/299] timecost: 59.92, lr: 0.000052, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0173, R2: 0.9932), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0533, R2: 0.9542), PNorm: 189.0693, GNorm: 0.5000
[182/299] timecost: 61.13, lr: 0.000052, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0170, R2: 0.9937), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0532, R2: 0.9544), PNorm: 189.0739, GNorm: 0.3821
Epoch 00184: reducing learning rate of group 0 to 4.4371e-05.
[183/299] timecost: 61.19, lr: 0.000044, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0170, R2: 0.9938), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0526, R2: 0.9554), PNorm: 189.0783, GNorm: 0.3568
[184/299] timecost: 60.79, lr: 0.000044, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0167, R2: 0.9940), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0523, R2: 0.9562), PNorm: 189.0816, GNorm: 0.3402
[185/299] timecost: 60.99, lr: 0.000044, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0161, R2: 0.9945), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0532, R2: 0.9543), PNorm: 189.0858, GNorm: 0.3285
[186/299] timecost: 61.25, lr: 0.000044, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0161, R2: 0.9941), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0523, R2: 0.9563), PNorm: 189.0899, GNorm: 0.4199
[187/299] timecost: 61.52, lr: 0.000044, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0162, R2: 0.9941), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0527, R2: 0.9552), PNorm: 189.0937, GNorm: 0.3404
[188/299] timecost: 62.14, lr: 0.000044, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0156, R2: 0.9948), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0528, R2: 0.9548), PNorm: 189.0966, GNorm: 0.4539
[189/299] timecost: 60.34, lr: 0.000044, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0156, R2: 0.9943), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0530, R2: 0.9550), PNorm: 189.1003, GNorm: 0.3879
[190/299] timecost: 61.66, lr: 0.000044, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0153, R2: 0.9945), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0524, R2: 0.9549), PNorm: 189.1046, GNorm: 0.4045
[191/299] timecost: 62.52, lr: 0.000044, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0154, R2: 0.9950), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0527, R2: 0.9552), PNorm: 189.1090, GNorm: 0.4845
[192/299] timecost: 62.77, lr: 0.000044, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0146, R2: 0.9950), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0524, R2: 0.9561), PNorm: 189.1134, GNorm: 0.3868
[193/299] timecost: 60.89, lr: 0.000044, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0152, R2: 0.9950), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0541, R2: 0.9530), PNorm: 189.1159, GNorm: 0.3889
[194/299] timecost: 61.37, lr: 0.000044, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0151, R2: 0.9944), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0519, R2: 0.9575), PNorm: 189.1194, GNorm: 0.5000
[195/299] timecost: 61.14, lr: 0.000044, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0144, R2: 0.9950), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0529, R2: 0.9553), PNorm: 189.1238, GNorm: 0.3855
[196/299] timecost: 61.71, lr: 0.000044, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0145, R2: 0.9953), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0515, R2: 0.9581), PNorm: 189.1276, GNorm: 0.4994
[197/299] timecost: 62.61, lr: 0.000044, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0146, R2: 0.9954), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0541, R2: 0.9523), PNorm: 189.1319, GNorm: 0.4255
