cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 65.62, lr: 0.000030, Train: (LOSS: 0.2311, MAE: 0.2311, RMSE: 0.2719, R2: -0.0736), Valid: (LOSS: 0.2254, MAE: 0.2254, RMSE: 0.2629, R2: 0.0438), PNorm: 174.3767, GNorm: 0.6737
[99/299] timecost: 65.47, lr: 0.000030, Train: (LOSS: 0.0282, MAE: 0.0282, RMSE: 0.0461, R2: 0.9603), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0567, R2: 0.9508), PNorm: 158.8858, GNorm: 1.3496
[100/299] timecost: 65.15, lr: 0.000030, Train: (LOSS: 0.0279, MAE: 0.0279, RMSE: 0.0459, R2: 0.9631), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0536, R2: 0.9559), PNorm: 158.7825, GNorm: 1.0387
[101/299] timecost: 65.94, lr: 0.000030, Train: (LOSS: 0.0283, MAE: 0.0283, RMSE: 0.0461, R2: 0.9613), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0531, R2: 0.9566), PNorm: 158.6793, GNorm: 1.5085
[102/299] timecost: 66.52, lr: 0.000030, Train: (LOSS: 0.0274, MAE: 0.0274, RMSE: 0.0450, R2: 0.9628), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0536, R2: 0.9545), PNorm: 158.5754, GNorm: 2.2530
[103/299] timecost: 65.90, lr: 0.000030, Train: (LOSS: 0.0281, MAE: 0.0281, RMSE: 0.0464, R2: 0.9626), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0531, R2: 0.9567), PNorm: 158.4727, GNorm: 1.3108
[104/299] timecost: 66.21, lr: 0.000030, Train: (LOSS: 0.0267, MAE: 0.0267, RMSE: 0.0438, R2: 0.9650), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0558, R2: 0.9540), PNorm: 158.3700, GNorm: 1.0470
[105/299] timecost: 66.25, lr: 0.000030, Train: (LOSS: 0.0274, MAE: 0.0274, RMSE: 0.0445, R2: 0.9618), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0533, R2: 0.9571), PNorm: 158.2671, GNorm: 1.0081
[106/299] timecost: 63.25, lr: 0.000030, Train: (LOSS: 0.0252, MAE: 0.0252, RMSE: 0.0417, R2: 0.9656), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0542, R2: 0.9554), PNorm: 158.1634, GNorm: 0.8358
[107/299] timecost: 64.39, lr: 0.000030, Train: (LOSS: 0.0268, MAE: 0.0268, RMSE: 0.0444, R2: 0.9651), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0527, R2: 0.9568), PNorm: 158.0592, GNorm: 1.2999
[108/299] timecost: 65.48, lr: 0.000030, Train: (LOSS: 0.0260, MAE: 0.0260, RMSE: 0.0420, R2: 0.9656), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0512, R2: 0.9599), PNorm: 157.9549, GNorm: 1.0404
[109/299] timecost: 65.55, lr: 0.000030, Train: (LOSS: 0.0254, MAE: 0.0254, RMSE: 0.0421, R2: 0.9687), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0573, R2: 0.9488), PNorm: 157.8516, GNorm: 1.6429
[110/299] timecost: 65.59, lr: 0.000030, Train: (LOSS: 0.0255, MAE: 0.0255, RMSE: 0.0426, R2: 0.9670), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0562, R2: 0.9517), PNorm: 157.7485, GNorm: 1.6702
[111/299] timecost: 65.98, lr: 0.000030, Train: (LOSS: 0.0275, MAE: 0.0275, RMSE: 0.0440, R2: 0.9656), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0548, R2: 0.9536), PNorm: 157.6460, GNorm: 0.9714
[112/299] timecost: 65.93, lr: 0.000030, Train: (LOSS: 0.0266, MAE: 0.0266, RMSE: 0.0434, R2: 0.9654), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0567, R2: 0.9511), PNorm: 157.5433, GNorm: 1.9449
[113/299] timecost: 66.73, lr: 0.000030, Train: (LOSS: 0.0262, MAE: 0.0262, RMSE: 0.0431, R2: 0.9643), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0545, R2: 0.9563), PNorm: 157.4411, GNorm: 1.1239
[114/299] timecost: 66.19, lr: 0.000030, Train: (LOSS: 0.0277, MAE: 0.0277, RMSE: 0.0443, R2: 0.9634), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0571, R2: 0.9518), PNorm: 157.3392, GNorm: 1.3032
[115/299] timecost: 66.32, lr: 0.000030, Train: (LOSS: 0.0247, MAE: 0.0247, RMSE: 0.0417, R2: 0.9673), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0593, R2: 0.9461), PNorm: 157.2362, GNorm: 1.5387
[116/299] timecost: 66.57, lr: 0.000030, Train: (LOSS: 0.0250, MAE: 0.0250, RMSE: 0.0412, R2: 0.9681), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0529, R2: 0.9574), PNorm: 157.1334, GNorm: 0.9365
[117/299] timecost: 66.42, lr: 0.000030, Train: (LOSS: 0.0235, MAE: 0.0235, RMSE: 0.0391, R2: 0.9685), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0488, R2: 0.9638), PNorm: 157.0291, GNorm: 0.9020
[118/299] timecost: 65.86, lr: 0.000030, Train: (LOSS: 0.0249, MAE: 0.0249, RMSE: 0.0430, R2: 0.9641), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0562, R2: 0.9550), PNorm: 156.9266, GNorm: 1.3962
[119/299] timecost: 66.19, lr: 0.000030, Train: (LOSS: 0.0244, MAE: 0.0244, RMSE: 0.0404, R2: 0.9700), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0590, R2: 0.9461), PNorm: 156.8242, GNorm: 1.1902
[120/299] timecost: 66.33, lr: 0.000030, Train: (LOSS: 0.0242, MAE: 0.0242, RMSE: 0.0407, R2: 0.9705), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0491, R2: 0.9639), PNorm: 156.7209, GNorm: 1.0540
[121/299] timecost: 66.41, lr: 0.000030, Train: (LOSS: 0.0242, MAE: 0.0242, RMSE: 0.0400, R2: 0.9695), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0538, R2: 0.9561), PNorm: 156.6175, GNorm: 1.2917
[122/299] timecost: 66.38, lr: 0.000030, Train: (LOSS: 0.0232, MAE: 0.0232, RMSE: 0.0388, R2: 0.9703), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0512, R2: 0.9595), PNorm: 156.5147, GNorm: 1.0873
[123/299] timecost: 65.86, lr: 0.000030, Train: (LOSS: 0.0242, MAE: 0.0242, RMSE: 0.0395, R2: 0.9694), Valid: (LOSS: 0.0407, MAE: 0.0407, RMSE: 0.0605, R2: 0.9450), PNorm: 156.4123, GNorm: 2.1028
[124/299] timecost: 66.00, lr: 0.000030, Train: (LOSS: 0.0233, MAE: 0.0233, RMSE: 0.0382, R2: 0.9724), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0589, R2: 0.9475), PNorm: 156.3097, GNorm: 1.1635
[125/299] timecost: 66.13, lr: 0.000030, Train: (LOSS: 0.0243, MAE: 0.0243, RMSE: 0.0398, R2: 0.9679), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0565, R2: 0.9537), PNorm: 156.2069, GNorm: 1.4750
[126/299] timecost: 66.12, lr: 0.000030, Train: (LOSS: 0.0224, MAE: 0.0224, RMSE: 0.0379, R2: 0.9736), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0521, R2: 0.9593), PNorm: 156.1037, GNorm: 1.2993
[127/299] timecost: 65.95, lr: 0.000030, Train: (LOSS: 0.0232, MAE: 0.0232, RMSE: 0.0382, R2: 0.9723), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0517, R2: 0.9588), PNorm: 156.0008, GNorm: 0.9366
[128/299] timecost: 66.06, lr: 0.000030, Train: (LOSS: 0.0230, MAE: 0.0230, RMSE: 0.0374, R2: 0.9725), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0554, R2: 0.9546), PNorm: 155.8977, GNorm: 1.9443
[129/299] timecost: 65.95, lr: 0.000030, Train: (LOSS: 0.0238, MAE: 0.0238, RMSE: 0.0392, R2: 0.9700), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0516, R2: 0.9592), PNorm: 155.7963, GNorm: 1.9105
[130/299] timecost: 66.14, lr: 0.000030, Train: (LOSS: 0.0220, MAE: 0.0220, RMSE: 0.0365, R2: 0.9747), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0518, R2: 0.9594), PNorm: 155.6926, GNorm: 1.2177
[131/299] timecost: 65.97, lr: 0.000030, Train: (LOSS: 0.0221, MAE: 0.0221, RMSE: 0.0368, R2: 0.9735), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0550, R2: 0.9549), PNorm: 155.5898, GNorm: 1.0467
[132/299] timecost: 66.23, lr: 0.000030, Train: (LOSS: 0.0217, MAE: 0.0217, RMSE: 0.0357, R2: 0.9757), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0520, R2: 0.9603), PNorm: 155.4854, GNorm: 0.8857
[133/299] timecost: 66.04, lr: 0.000030, Train: (LOSS: 0.0220, MAE: 0.0220, RMSE: 0.0362, R2: 0.9744), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0504, R2: 0.9613), PNorm: 155.3820, GNorm: 1.1603
[134/299] timecost: 66.21, lr: 0.000030, Train: (LOSS: 0.0220, MAE: 0.0220, RMSE: 0.0366, R2: 0.9754), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0518, R2: 0.9603), PNorm: 155.2784, GNorm: 1.7668
[135/299] timecost: 65.82, lr: 0.000030, Train: (LOSS: 0.0218, MAE: 0.0218, RMSE: 0.0361, R2: 0.9745), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0514, R2: 0.9618), PNorm: 155.1751, GNorm: 1.2428
[136/299] timecost: 64.13, lr: 0.000030, Train: (LOSS: 0.0217, MAE: 0.0217, RMSE: 0.0356, R2: 0.9758), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0517, R2: 0.9594), PNorm: 155.0727, GNorm: 1.0637
[137/299] timecost: 64.41, lr: 0.000030, Train: (LOSS: 0.0219, MAE: 0.0219, RMSE: 0.0361, R2: 0.9750), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0499, R2: 0.9629), PNorm: 154.9691, GNorm: 1.4016
Epoch 00139: reducing learning rate of group 0 to 2.7000e-05.
[138/299] timecost: 63.26, lr: 0.000027, Train: (LOSS: 0.0207, MAE: 0.0207, RMSE: 0.0351, R2: 0.9750), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0514, R2: 0.9601), PNorm: 154.8655, GNorm: 1.3166
[139/299] timecost: 63.12, lr: 0.000027, Train: (LOSS: 0.0204, MAE: 0.0204, RMSE: 0.0343, R2: 0.9773), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0468, R2: 0.9679), PNorm: 154.7719, GNorm: 1.0464
[140/299] timecost: 64.37, lr: 0.000027, Train: (LOSS: 0.0207, MAE: 0.0207, RMSE: 0.0343, R2: 0.9772), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0484, R2: 0.9654), PNorm: 154.6776, GNorm: 1.4032
[141/299] timecost: 65.48, lr: 0.000027, Train: (LOSS: 0.0199, MAE: 0.0199, RMSE: 0.0335, R2: 0.9782), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0524, R2: 0.9593), PNorm: 154.5841, GNorm: 1.2068
[142/299] timecost: 65.44, lr: 0.000027, Train: (LOSS: 0.0194, MAE: 0.0194, RMSE: 0.0332, R2: 0.9781), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0499, R2: 0.9612), PNorm: 154.4889, GNorm: 1.6805
[143/299] timecost: 65.13, lr: 0.000027, Train: (LOSS: 0.0194, MAE: 0.0194, RMSE: 0.0323, R2: 0.9803), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0506, R2: 0.9619), PNorm: 154.3943, GNorm: 1.2826
[144/299] timecost: 65.67, lr: 0.000027, Train: (LOSS: 0.0199, MAE: 0.0199, RMSE: 0.0324, R2: 0.9793), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0486, R2: 0.9634), PNorm: 154.3000, GNorm: 1.3348
[145/299] timecost: 66.51, lr: 0.000027, Train: (LOSS: 0.0188, MAE: 0.0188, RMSE: 0.0311, R2: 0.9795), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0455, R2: 0.9695), PNorm: 154.2052, GNorm: 1.8636
[146/299] timecost: 66.18, lr: 0.000027, Train: (LOSS: 0.0193, MAE: 0.0193, RMSE: 0.0313, R2: 0.9803), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0518, R2: 0.9598), PNorm: 154.1112, GNorm: 0.8786
[147/299] timecost: 66.18, lr: 0.000027, Train: (LOSS: 0.0200, MAE: 0.0200, RMSE: 0.0331, R2: 0.9792), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0520, R2: 0.9591), PNorm: 154.0169, GNorm: 1.3461
[148/299] timecost: 65.92, lr: 0.000027, Train: (LOSS: 0.0195, MAE: 0.0195, RMSE: 0.0326, R2: 0.9796), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0481, R2: 0.9658), PNorm: 153.9218, GNorm: 1.3519
[149/299] timecost: 66.29, lr: 0.000027, Train: (LOSS: 0.0184, MAE: 0.0184, RMSE: 0.0306, R2: 0.9820), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0517, R2: 0.9599), PNorm: 153.8273, GNorm: 0.8283
[150/299] timecost: 64.04, lr: 0.000027, Train: (LOSS: 0.0201, MAE: 0.0201, RMSE: 0.0339, R2: 0.9763), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0531, R2: 0.9578), PNorm: 153.7343, GNorm: 1.7839
[151/299] timecost: 63.35, lr: 0.000027, Train: (LOSS: 0.0197, MAE: 0.0197, RMSE: 0.0328, R2: 0.9798), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0444, R2: 0.9703), PNorm: 153.6403, GNorm: 1.2385
[152/299] timecost: 63.57, lr: 0.000027, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0299, R2: 0.9804), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0459, R2: 0.9685), PNorm: 153.5460, GNorm: 1.2271
[153/299] timecost: 64.95, lr: 0.000027, Train: (LOSS: 0.0183, MAE: 0.0183, RMSE: 0.0303, R2: 0.9824), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0499, R2: 0.9617), PNorm: 153.4511, GNorm: 1.4750
[154/299] timecost: 66.99, lr: 0.000027, Train: (LOSS: 0.0186, MAE: 0.0186, RMSE: 0.0300, R2: 0.9805), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0499, R2: 0.9626), PNorm: 153.3573, GNorm: 1.0618
[155/299] timecost: 66.40, lr: 0.000027, Train: (LOSS: 0.0183, MAE: 0.0183, RMSE: 0.0299, R2: 0.9824), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0495, R2: 0.9630), PNorm: 153.2629, GNorm: 1.3863
[156/299] timecost: 67.07, lr: 0.000027, Train: (LOSS: 0.0183, MAE: 0.0183, RMSE: 0.0297, R2: 0.9808), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0444, R2: 0.9708), PNorm: 153.1692, GNorm: 1.2655
[157/299] timecost: 67.11, lr: 0.000027, Train: (LOSS: 0.0180, MAE: 0.0180, RMSE: 0.0296, R2: 0.9814), Valid: (LOSS: 0.0306, MAE: 0.0306, RMSE: 0.0459, R2: 0.9681), PNorm: 153.0740, GNorm: 0.9016
[158/299] timecost: 66.57, lr: 0.000027, Train: (LOSS: 0.0190, MAE: 0.0190, RMSE: 0.0308, R2: 0.9820), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0462, R2: 0.9677), PNorm: 152.9803, GNorm: 1.7710
[159/299] timecost: 65.87, lr: 0.000027, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0306, R2: 0.9806), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0479, R2: 0.9650), PNorm: 152.8869, GNorm: 1.0675
[160/299] timecost: 66.14, lr: 0.000027, Train: (LOSS: 0.0175, MAE: 0.0175, RMSE: 0.0290, R2: 0.9827), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0459, R2: 0.9683), PNorm: 152.7929, GNorm: 1.7239
[161/299] timecost: 66.02, lr: 0.000027, Train: (LOSS: 0.0177, MAE: 0.0177, RMSE: 0.0291, R2: 0.9836), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0504, R2: 0.9621), PNorm: 152.6990, GNorm: 0.6922
[162/299] timecost: 66.31, lr: 0.000027, Train: (LOSS: 0.0180, MAE: 0.0180, RMSE: 0.0298, R2: 0.9819), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0457, R2: 0.9690), PNorm: 152.6053, GNorm: 1.1582
[163/299] timecost: 66.14, lr: 0.000027, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0314, R2: 0.9808), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0482, R2: 0.9657), PNorm: 152.5128, GNorm: 0.9209
[164/299] timecost: 66.07, lr: 0.000027, Train: (LOSS: 0.0193, MAE: 0.0193, RMSE: 0.0313, R2: 0.9812), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0468, R2: 0.9669), PNorm: 152.4208, GNorm: 1.5264
[165/299] timecost: 66.23, lr: 0.000027, Train: (LOSS: 0.0180, MAE: 0.0180, RMSE: 0.0294, R2: 0.9830), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0453, R2: 0.9695), PNorm: 152.3283, GNorm: 1.2833
[166/299] timecost: 65.87, lr: 0.000027, Train: (LOSS: 0.0174, MAE: 0.0174, RMSE: 0.0294, R2: 0.9822), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0470, R2: 0.9659), PNorm: 152.2354, GNorm: 0.7940
[167/299] timecost: 66.14, lr: 0.000027, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0273, R2: 0.9849), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0443, R2: 0.9705), PNorm: 152.1423, GNorm: 1.1445
[168/299] timecost: 66.10, lr: 0.000027, Train: (LOSS: 0.0165, MAE: 0.0165, RMSE: 0.0280, R2: 0.9829), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0475, R2: 0.9660), PNorm: 152.0475, GNorm: 1.6569
[169/299] timecost: 66.21, lr: 0.000027, Train: (LOSS: 0.0169, MAE: 0.0169, RMSE: 0.0280, R2: 0.9839), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0491, R2: 0.9635), PNorm: 151.9546, GNorm: 1.5839
[170/299] timecost: 66.03, lr: 0.000027, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0273, R2: 0.9845), Valid: (LOSS: 0.0310, MAE: 0.0310, RMSE: 0.0426, R2: 0.9726), PNorm: 151.8604, GNorm: 0.8620
[171/299] timecost: 66.08, lr: 0.000027, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0271, R2: 0.9844), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0485, R2: 0.9640), PNorm: 151.7670, GNorm: 1.1951
[172/299] timecost: 66.58, lr: 0.000027, Train: (LOSS: 0.0164, MAE: 0.0164, RMSE: 0.0274, R2: 0.9847), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0482, R2: 0.9645), PNorm: 151.6733, GNorm: 1.7787
[173/299] timecost: 65.44, lr: 0.000027, Train: (LOSS: 0.0154, MAE: 0.0154, RMSE: 0.0257, R2: 0.9845), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0506, R2: 0.9613), PNorm: 151.5792, GNorm: 0.8671
[174/299] timecost: 64.05, lr: 0.000027, Train: (LOSS: 0.0160, MAE: 0.0160, RMSE: 0.0273, R2: 0.9846), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0496, R2: 0.9628), PNorm: 151.4856, GNorm: 0.9826
[175/299] timecost: 64.23, lr: 0.000027, Train: (LOSS: 0.0164, MAE: 0.0164, RMSE: 0.0273, R2: 0.9839), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0471, R2: 0.9674), PNorm: 151.3919, GNorm: 0.8397
[176/299] timecost: 64.40, lr: 0.000027, Train: (LOSS: 0.0164, MAE: 0.0164, RMSE: 0.0267, R2: 0.9850), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0458, R2: 0.9680), PNorm: 151.2972, GNorm: 1.4588
[177/299] timecost: 63.68, lr: 0.000027, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0260, R2: 0.9851), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0471, R2: 0.9665), PNorm: 151.2031, GNorm: 0.9268
Epoch 00179: reducing learning rate of group 0 to 2.4300e-05.
[178/299] timecost: 65.27, lr: 0.000024, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0264, R2: 0.9842), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0484, R2: 0.9641), PNorm: 151.1089, GNorm: 0.7257
[179/299] timecost: 65.52, lr: 0.000024, Train: (LOSS: 0.0150, MAE: 0.0150, RMSE: 0.0255, R2: 0.9862), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0434, R2: 0.9720), PNorm: 151.0249, GNorm: 1.2642
[180/299] timecost: 65.63, lr: 0.000024, Train: (LOSS: 0.0150, MAE: 0.0150, RMSE: 0.0254, R2: 0.9857), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0439, R2: 0.9711), PNorm: 150.9396, GNorm: 1.3181
[181/299] timecost: 65.62, lr: 0.000024, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0245, R2: 0.9864), Valid: (LOSS: 0.0305, MAE: 0.0305, RMSE: 0.0432, R2: 0.9718), PNorm: 150.8538, GNorm: 1.1916
[182/299] timecost: 65.60, lr: 0.000024, Train: (LOSS: 0.0149, MAE: 0.0149, RMSE: 0.0255, R2: 0.9848), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0440, R2: 0.9715), PNorm: 150.7686, GNorm: 0.8841
[183/299] timecost: 65.20, lr: 0.000024, Train: (LOSS: 0.0148, MAE: 0.0148, RMSE: 0.0254, R2: 0.9858), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0449, R2: 0.9694), PNorm: 150.6837, GNorm: 0.9549
[184/299] timecost: 65.96, lr: 0.000024, Train: (LOSS: 0.0140, MAE: 0.0140, RMSE: 0.0244, R2: 0.9872), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0452, R2: 0.9695), PNorm: 150.5982, GNorm: 2.0752
[185/299] timecost: 66.42, lr: 0.000024, Train: (LOSS: 0.0149, MAE: 0.0149, RMSE: 0.0250, R2: 0.9867), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0473, R2: 0.9670), PNorm: 150.5122, GNorm: 0.8636
[186/299] timecost: 65.82, lr: 0.000024, Train: (LOSS: 0.0147, MAE: 0.0147, RMSE: 0.0244, R2: 0.9869), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0443, R2: 0.9704), PNorm: 150.4272, GNorm: 0.9670
[187/299] timecost: 66.25, lr: 0.000024, Train: (LOSS: 0.0147, MAE: 0.0147, RMSE: 0.0250, R2: 0.9865), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0465, R2: 0.9664), PNorm: 150.3428, GNorm: 1.1344
[188/299] timecost: 65.96, lr: 0.000024, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0242, R2: 0.9868), Valid: (LOSS: 0.0309, MAE: 0.0309, RMSE: 0.0423, R2: 0.9726), PNorm: 150.2571, GNorm: 1.1807
[189/299] timecost: 66.31, lr: 0.000024, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0247, R2: 0.9862), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0459, R2: 0.9678), PNorm: 150.1731, GNorm: 1.2264
[190/299] timecost: 66.42, lr: 0.000024, Train: (LOSS: 0.0140, MAE: 0.0140, RMSE: 0.0240, R2: 0.9879), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0469, R2: 0.9673), PNorm: 150.0876, GNorm: 0.8207
[191/299] timecost: 66.00, lr: 0.000024, Train: (LOSS: 0.0140, MAE: 0.0140, RMSE: 0.0237, R2: 0.9879), Valid: (LOSS: 0.0300, MAE: 0.0300, RMSE: 0.0436, R2: 0.9711), PNorm: 150.0019, GNorm: 1.3361
[192/299] timecost: 65.17, lr: 0.000024, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0232, R2: 0.9881), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0446, R2: 0.9703), PNorm: 149.9172, GNorm: 1.1333
[193/299] timecost: 65.54, lr: 0.000024, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0255, R2: 0.9859), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0445, R2: 0.9697), PNorm: 149.8339, GNorm: 0.7782
[194/299] timecost: 65.39, lr: 0.000024, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0235, R2: 0.9878), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0451, R2: 0.9696), PNorm: 149.7493, GNorm: 1.3471
[195/299] timecost: 65.43, lr: 0.000024, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0245, R2: 0.9877), Valid: (LOSS: 0.0298, MAE: 0.0298, RMSE: 0.0436, R2: 0.9711), PNorm: 149.6650, GNorm: 1.1612
[196/299] timecost: 65.82, lr: 0.000024, Train: (LOSS: 0.0142, MAE: 0.0142, RMSE: 0.0239, R2: 0.9869), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0435, R2: 0.9719), PNorm: 149.5817, GNorm: 1.1570
[197/299] timecost: 65.53, lr: 0.000024, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0240, R2: 0.9871), Valid: (LOSS: 0.0306, MAE: 0.0306, RMSE: 0.0442, R2: 0.9697), PNorm: 149.4974, GNorm: 0.9508
[198/299] timecost: 65.34, lr: 0.000024, Train: (LOSS: 0.0133, MAE: 0.0133, RMSE: 0.0231, R2: 0.9876), Valid: (LOSS: 0.0297, MAE: 0.0297, RMSE: 0.0431, R2: 0.9717), PNorm: 149.4129, GNorm: 1.0554
