cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 60.85, lr: 0.000100, Train: (LOSS: 0.2260, MAE: 0.2260, RMSE: 0.2780, R2: -0.1557), Valid: (LOSS: 0.1680, MAE: 0.1680, RMSE: 0.2071, R2: 0.3567), PNorm: 187.0331, GNorm: 0.5000
[99/299] timecost: 62.05, lr: 0.000100, Train: (LOSS: 0.0183, MAE: 0.0183, RMSE: 0.0302, R2: 0.9836), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0517, R2: 0.9590), PNorm: 188.5857, GNorm: 0.4326
[100/299] timecost: 62.30, lr: 0.000100, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0296, R2: 0.9823), Valid: (LOSS: 0.0377, MAE: 0.0377, RMSE: 0.0610, R2: 0.9422), PNorm: 188.5988, GNorm: 0.4710
[101/299] timecost: 62.13, lr: 0.000100, Train: (LOSS: 0.0188, MAE: 0.0188, RMSE: 0.0298, R2: 0.9832), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0531, R2: 0.9563), PNorm: 188.6083, GNorm: 0.4064
[102/299] timecost: 62.15, lr: 0.000100, Train: (LOSS: 0.0173, MAE: 0.0173, RMSE: 0.0281, R2: 0.9852), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0571, R2: 0.9511), PNorm: 188.6207, GNorm: 0.3840
[103/299] timecost: 60.38, lr: 0.000100, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0294, R2: 0.9838), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0572, R2: 0.9471), PNorm: 188.6326, GNorm: 0.5000
[104/299] timecost: 59.87, lr: 0.000100, Train: (LOSS: 0.0186, MAE: 0.0186, RMSE: 0.0309, R2: 0.9832), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0547, R2: 0.9539), PNorm: 188.6475, GNorm: 0.4476
[105/299] timecost: 59.73, lr: 0.000100, Train: (LOSS: 0.0175, MAE: 0.0175, RMSE: 0.0288, R2: 0.9842), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0552, R2: 0.9539), PNorm: 188.6601, GNorm: 0.3797
[106/299] timecost: 58.78, lr: 0.000100, Train: (LOSS: 0.0181, MAE: 0.0181, RMSE: 0.0297, R2: 0.9842), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0543, R2: 0.9555), PNorm: 188.6720, GNorm: 0.5000
[107/299] timecost: 58.67, lr: 0.000100, Train: (LOSS: 0.0185, MAE: 0.0185, RMSE: 0.0296, R2: 0.9832), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0564, R2: 0.9517), PNorm: 188.6855, GNorm: 0.4576
[108/299] timecost: 59.30, lr: 0.000100, Train: (LOSS: 0.0175, MAE: 0.0175, RMSE: 0.0284, R2: 0.9852), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0503, R2: 0.9617), PNorm: 188.6962, GNorm: 0.5000
[109/299] timecost: 62.04, lr: 0.000100, Train: (LOSS: 0.0175, MAE: 0.0175, RMSE: 0.0286, R2: 0.9860), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0555, R2: 0.9521), PNorm: 188.7084, GNorm: 0.5000
[110/299] timecost: 61.95, lr: 0.000100, Train: (LOSS: 0.0180, MAE: 0.0180, RMSE: 0.0303, R2: 0.9830), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0550, R2: 0.9543), PNorm: 188.7219, GNorm: 0.4585
[111/299] timecost: 62.19, lr: 0.000100, Train: (LOSS: 0.0174, MAE: 0.0174, RMSE: 0.0288, R2: 0.9838), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0553, R2: 0.9528), PNorm: 188.7328, GNorm: 0.3954
[112/299] timecost: 62.10, lr: 0.000100, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0285, R2: 0.9861), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0551, R2: 0.9546), PNorm: 188.7431, GNorm: 0.5000
[113/299] timecost: 62.06, lr: 0.000100, Train: (LOSS: 0.0171, MAE: 0.0171, RMSE: 0.0281, R2: 0.9857), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0536, R2: 0.9554), PNorm: 188.7564, GNorm: 0.5000
[114/299] timecost: 61.31, lr: 0.000100, Train: (LOSS: 0.0167, MAE: 0.0167, RMSE: 0.0271, R2: 0.9863), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0527, R2: 0.9586), PNorm: 188.7659, GNorm: 0.4397
[115/299] timecost: 59.42, lr: 0.000100, Train: (LOSS: 0.0165, MAE: 0.0165, RMSE: 0.0271, R2: 0.9852), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0524, R2: 0.9580), PNorm: 188.7760, GNorm: 0.4980
[116/299] timecost: 62.29, lr: 0.000100, Train: (LOSS: 0.0161, MAE: 0.0161, RMSE: 0.0271, R2: 0.9860), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0567, R2: 0.9523), PNorm: 188.7862, GNorm: 0.3934
[117/299] timecost: 62.17, lr: 0.000100, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0273, R2: 0.9855), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0494, R2: 0.9622), PNorm: 188.7947, GNorm: 0.4847
[118/299] timecost: 62.06, lr: 0.000100, Train: (LOSS: 0.0168, MAE: 0.0168, RMSE: 0.0282, R2: 0.9852), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0523, R2: 0.9577), PNorm: 188.8088, GNorm: 0.4640
[119/299] timecost: 62.12, lr: 0.000100, Train: (LOSS: 0.0168, MAE: 0.0168, RMSE: 0.0275, R2: 0.9853), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0526, R2: 0.9584), PNorm: 188.8240, GNorm: 0.3973
[120/299] timecost: 62.27, lr: 0.000100, Train: (LOSS: 0.0164, MAE: 0.0164, RMSE: 0.0272, R2: 0.9858), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0537, R2: 0.9569), PNorm: 188.8362, GNorm: 0.4630
[121/299] timecost: 62.05, lr: 0.000100, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0274, R2: 0.9845), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0566, R2: 0.9520), PNorm: 188.8487, GNorm: 0.3431
[122/299] timecost: 62.02, lr: 0.000100, Train: (LOSS: 0.0167, MAE: 0.0167, RMSE: 0.0276, R2: 0.9859), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0548, R2: 0.9548), PNorm: 188.8614, GNorm: 0.4038
[123/299] timecost: 61.96, lr: 0.000100, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0265, R2: 0.9857), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0529, R2: 0.9570), PNorm: 188.8705, GNorm: 0.4629
Epoch 00125: reducing learning rate of group 0 to 8.5000e-05.
[124/299] timecost: 62.28, lr: 0.000085, Train: (LOSS: 0.0161, MAE: 0.0161, RMSE: 0.0266, R2: 0.9860), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0538, R2: 0.9554), PNorm: 188.8852, GNorm: 0.3645
[125/299] timecost: 62.18, lr: 0.000085, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0251, R2: 0.9871), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0548, R2: 0.9547), PNorm: 188.8928, GNorm: 0.4393
[126/299] timecost: 62.04, lr: 0.000085, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0251, R2: 0.9872), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0514, R2: 0.9594), PNorm: 188.9008, GNorm: 0.3697
[127/299] timecost: 62.20, lr: 0.000085, Train: (LOSS: 0.0160, MAE: 0.0160, RMSE: 0.0261, R2: 0.9875), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0509, R2: 0.9599), PNorm: 188.9110, GNorm: 0.3356
[128/299] timecost: 62.18, lr: 0.000085, Train: (LOSS: 0.0149, MAE: 0.0149, RMSE: 0.0255, R2: 0.9870), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0526, R2: 0.9581), PNorm: 188.9174, GNorm: 0.4021
[129/299] timecost: 62.22, lr: 0.000085, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0253, R2: 0.9871), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0522, R2: 0.9588), PNorm: 188.9268, GNorm: 0.5000
[130/299] timecost: 62.19, lr: 0.000085, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0248, R2: 0.9879), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0509, R2: 0.9605), PNorm: 188.9367, GNorm: 0.4113
[131/299] timecost: 62.10, lr: 0.000085, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0239, R2: 0.9865), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0495, R2: 0.9624), PNorm: 188.9442, GNorm: 0.5000
[132/299] timecost: 62.20, lr: 0.000085, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0248, R2: 0.9879), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0503, R2: 0.9614), PNorm: 188.9525, GNorm: 0.4771
[133/299] timecost: 61.60, lr: 0.000085, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0235, R2: 0.9880), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0538, R2: 0.9565), PNorm: 188.9604, GNorm: 0.4595
[134/299] timecost: 58.91, lr: 0.000085, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0233, R2: 0.9882), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0514, R2: 0.9600), PNorm: 188.9683, GNorm: 0.4150
[135/299] timecost: 58.61, lr: 0.000085, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0242, R2: 0.9867), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0516, R2: 0.9597), PNorm: 188.9760, GNorm: 0.4391
[136/299] timecost: 58.52, lr: 0.000085, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0239, R2: 0.9874), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0510, R2: 0.9608), PNorm: 188.9832, GNorm: 0.3373
[137/299] timecost: 58.50, lr: 0.000085, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0232, R2: 0.9882), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0513, R2: 0.9591), PNorm: 188.9923, GNorm: 0.3463
[138/299] timecost: 58.73, lr: 0.000085, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0244, R2: 0.9875), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0515, R2: 0.9597), PNorm: 189.0013, GNorm: 0.3256
[139/299] timecost: 58.72, lr: 0.000085, Train: (LOSS: 0.0135, MAE: 0.0135, RMSE: 0.0233, R2: 0.9885), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0527, R2: 0.9575), PNorm: 189.0075, GNorm: 0.3643
Epoch 00141: reducing learning rate of group 0 to 7.2250e-05.
[140/299] timecost: 58.46, lr: 0.000072, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0235, R2: 0.9884), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0519, R2: 0.9589), PNorm: 189.0191, GNorm: 0.3587
[141/299] timecost: 58.21, lr: 0.000072, Train: (LOSS: 0.0131, MAE: 0.0131, RMSE: 0.0230, R2: 0.9884), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0520, R2: 0.9593), PNorm: 189.0256, GNorm: 0.4156
[142/299] timecost: 58.57, lr: 0.000072, Train: (LOSS: 0.0128, MAE: 0.0128, RMSE: 0.0227, R2: 0.9891), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0494, R2: 0.9627), PNorm: 189.0335, GNorm: 0.3487
[143/299] timecost: 58.25, lr: 0.000072, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0219, R2: 0.9894), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0495, R2: 0.9626), PNorm: 189.0393, GNorm: 0.3437
[144/299] timecost: 58.53, lr: 0.000072, Train: (LOSS: 0.0121, MAE: 0.0121, RMSE: 0.0219, R2: 0.9890), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0512, R2: 0.9601), PNorm: 189.0462, GNorm: 0.4586
[145/299] timecost: 58.56, lr: 0.000072, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0219, R2: 0.9895), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0511, R2: 0.9605), PNorm: 189.0510, GNorm: 0.4285
[146/299] timecost: 58.64, lr: 0.000072, Train: (LOSS: 0.0121, MAE: 0.0121, RMSE: 0.0223, R2: 0.9892), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0512, R2: 0.9601), PNorm: 189.0587, GNorm: 0.5000
[147/299] timecost: 58.47, lr: 0.000072, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0218, R2: 0.9891), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0516, R2: 0.9584), PNorm: 189.0666, GNorm: 0.4210
[148/299] timecost: 58.43, lr: 0.000072, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0221, R2: 0.9891), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0512, R2: 0.9600), PNorm: 189.0706, GNorm: 0.4021
[149/299] timecost: 58.34, lr: 0.000072, Train: (LOSS: 0.0125, MAE: 0.0125, RMSE: 0.0224, R2: 0.9892), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0510, R2: 0.9605), PNorm: 189.0777, GNorm: 0.4029
[150/299] timecost: 58.39, lr: 0.000072, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0218, R2: 0.9896), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0504, R2: 0.9613), PNorm: 189.0863, GNorm: 0.3244
[151/299] timecost: 60.54, lr: 0.000072, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0213, R2: 0.9884), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0508, R2: 0.9603), PNorm: 189.0940, GNorm: 0.4454
[152/299] timecost: 62.11, lr: 0.000072, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0224, R2: 0.9898), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0497, R2: 0.9623), PNorm: 189.1005, GNorm: 0.2822
[153/299] timecost: 60.19, lr: 0.000072, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0213, R2: 0.9895), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0506, R2: 0.9609), PNorm: 189.1109, GNorm: 0.3066
[154/299] timecost: 59.23, lr: 0.000072, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0219, R2: 0.9900), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0523, R2: 0.9582), PNorm: 189.1164, GNorm: 0.5000
[155/299] timecost: 58.74, lr: 0.000072, Train: (LOSS: 0.0124, MAE: 0.0124, RMSE: 0.0224, R2: 0.9884), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0488, R2: 0.9623), PNorm: 189.1272, GNorm: 0.3169
Epoch 00157: reducing learning rate of group 0 to 6.1413e-05.
[156/299] timecost: 58.26, lr: 0.000061, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0223, R2: 0.9884), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0511, R2: 0.9598), PNorm: 189.1360, GNorm: 0.3560
[157/299] timecost: 58.73, lr: 0.000061, Train: (LOSS: 0.0114, MAE: 0.0114, RMSE: 0.0209, R2: 0.9895), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0503, R2: 0.9617), PNorm: 189.1435, GNorm: 0.4926
[158/299] timecost: 60.75, lr: 0.000061, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0199, R2: 0.9910), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0497, R2: 0.9622), PNorm: 189.1495, GNorm: 0.5000
[159/299] timecost: 62.00, lr: 0.000061, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0201, R2: 0.9903), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0487, R2: 0.9639), PNorm: 189.1568, GNorm: 0.3112
[160/299] timecost: 61.98, lr: 0.000061, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0185, R2: 0.9919), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0489, R2: 0.9634), PNorm: 189.1642, GNorm: 0.3926
[161/299] timecost: 62.13, lr: 0.000061, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0189, R2: 0.9914), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0506, R2: 0.9614), PNorm: 189.1697, GNorm: 0.3979
[162/299] timecost: 62.02, lr: 0.000061, Train: (LOSS: 0.0108, MAE: 0.0108, RMSE: 0.0199, R2: 0.9909), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0471, R2: 0.9664), PNorm: 189.1768, GNorm: 0.4836
[163/299] timecost: 59.35, lr: 0.000061, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0193, R2: 0.9913), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0473, R2: 0.9654), PNorm: 189.1846, GNorm: 0.3774
[164/299] timecost: 58.42, lr: 0.000061, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0180, R2: 0.9919), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0496, R2: 0.9622), PNorm: 189.1920, GNorm: 0.3351
[165/299] timecost: 58.11, lr: 0.000061, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0199, R2: 0.9904), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0501, R2: 0.9617), PNorm: 189.1979, GNorm: 0.4638
[166/299] timecost: 58.75, lr: 0.000061, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0179, R2: 0.9925), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0473, R2: 0.9655), PNorm: 189.2062, GNorm: 0.4217
[167/299] timecost: 58.65, lr: 0.000061, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0180, R2: 0.9922), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0471, R2: 0.9656), PNorm: 189.2129, GNorm: 0.3878
[168/299] timecost: 58.04, lr: 0.000061, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0173, R2: 0.9922), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0478, R2: 0.9654), PNorm: 189.2191, GNorm: 0.4605
[169/299] timecost: 58.74, lr: 0.000061, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0172, R2: 0.9927), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0475, R2: 0.9653), PNorm: 189.2240, GNorm: 0.3556
[170/299] timecost: 58.96, lr: 0.000061, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0168, R2: 0.9934), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0487, R2: 0.9640), PNorm: 189.2317, GNorm: 0.4417
[171/299] timecost: 58.83, lr: 0.000061, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0170, R2: 0.9929), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0469, R2: 0.9661), PNorm: 189.2379, GNorm: 0.3583
[172/299] timecost: 58.92, lr: 0.000061, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0165, R2: 0.9933), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0473, R2: 0.9660), PNorm: 189.2451, GNorm: 0.4280
[173/299] timecost: 59.17, lr: 0.000061, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0212, R2: 0.9899), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0495, R2: 0.9626), PNorm: 189.2520, GNorm: 0.4382
[174/299] timecost: 59.59, lr: 0.000061, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0185, R2: 0.9918), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0489, R2: 0.9642), PNorm: 189.2599, GNorm: 0.4115
[175/299] timecost: 58.49, lr: 0.000061, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0170, R2: 0.9925), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0478, R2: 0.9654), PNorm: 189.2676, GNorm: 0.2980
[176/299] timecost: 58.52, lr: 0.000061, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0161, R2: 0.9934), Valid: (LOSS: 0.0307, MAE: 0.0307, RMSE: 0.0453, R2: 0.9686), PNorm: 189.2742, GNorm: 0.4072
[177/299] timecost: 58.29, lr: 0.000061, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0165, R2: 0.9932), Valid: (LOSS: 0.0307, MAE: 0.0307, RMSE: 0.0462, R2: 0.9672), PNorm: 189.2776, GNorm: 0.3998
[178/299] timecost: 58.56, lr: 0.000061, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0156, R2: 0.9942), Valid: (LOSS: 0.0310, MAE: 0.0310, RMSE: 0.0476, R2: 0.9656), PNorm: 189.2837, GNorm: 0.5000
[179/299] timecost: 58.23, lr: 0.000061, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0147, R2: 0.9941), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0497, R2: 0.9622), PNorm: 189.2888, GNorm: 0.4065
[180/299] timecost: 58.55, lr: 0.000061, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0156, R2: 0.9936), Valid: (LOSS: 0.0315, MAE: 0.0315, RMSE: 0.0476, R2: 0.9658), PNorm: 189.2954, GNorm: 0.3618
[181/299] timecost: 58.45, lr: 0.000061, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0155, R2: 0.9938), Valid: (LOSS: 0.0307, MAE: 0.0307, RMSE: 0.0464, R2: 0.9672), PNorm: 189.2993, GNorm: 0.4189
[182/299] timecost: 58.73, lr: 0.000061, Train: (LOSS: 0.0087, MAE: 0.0087, RMSE: 0.0152, R2: 0.9942), Valid: (LOSS: 0.0304, MAE: 0.0304, RMSE: 0.0462, R2: 0.9671), PNorm: 189.3034, GNorm: 0.4058
[183/299] timecost: 58.49, lr: 0.000061, Train: (LOSS: 0.0087, MAE: 0.0087, RMSE: 0.0150, R2: 0.9947), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0470, R2: 0.9663), PNorm: 189.3090, GNorm: 0.3331
[184/299] timecost: 58.26, lr: 0.000061, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0146, R2: 0.9938), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0474, R2: 0.9655), PNorm: 189.3129, GNorm: 0.3857
[185/299] timecost: 58.44, lr: 0.000061, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0153, R2: 0.9941), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0478, R2: 0.9653), PNorm: 189.3182, GNorm: 0.4055
[186/299] timecost: 58.85, lr: 0.000061, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0145, R2: 0.9936), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0478, R2: 0.9653), PNorm: 189.3238, GNorm: 0.3831
[187/299] timecost: 60.28, lr: 0.000061, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0143, R2: 0.9948), Valid: (LOSS: 0.0309, MAE: 0.0309, RMSE: 0.0472, R2: 0.9658), PNorm: 189.3278, GNorm: 0.3370
[188/299] timecost: 61.91, lr: 0.000061, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0145, R2: 0.9944), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0487, R2: 0.9641), PNorm: 189.3323, GNorm: 0.3465
[189/299] timecost: 61.94, lr: 0.000061, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0148, R2: 0.9944), Valid: (LOSS: 0.0314, MAE: 0.0314, RMSE: 0.0475, R2: 0.9657), PNorm: 189.3386, GNorm: 0.4082
[190/299] timecost: 62.08, lr: 0.000061, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0142, R2: 0.9945), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0476, R2: 0.9655), PNorm: 189.3447, GNorm: 0.3991
[191/299] timecost: 62.04, lr: 0.000061, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0144, R2: 0.9946), Valid: (LOSS: 0.0306, MAE: 0.0306, RMSE: 0.0458, R2: 0.9680), PNorm: 189.3486, GNorm: 0.3928
Epoch 00193: reducing learning rate of group 0 to 5.2201e-05.
[192/299] timecost: 62.18, lr: 0.000052, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0140, R2: 0.9945), Valid: (LOSS: 0.0308, MAE: 0.0308, RMSE: 0.0472, R2: 0.9662), PNorm: 189.3534, GNorm: 0.3451
[193/299] timecost: 62.17, lr: 0.000052, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0139, R2: 0.9941), Valid: (LOSS: 0.0303, MAE: 0.0303, RMSE: 0.0459, R2: 0.9676), PNorm: 189.3586, GNorm: 0.4973
[194/299] timecost: 60.71, lr: 0.000052, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0131, R2: 0.9947), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0478, R2: 0.9654), PNorm: 189.3624, GNorm: 0.3776
[195/299] timecost: 59.46, lr: 0.000052, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0127, R2: 0.9954), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0471, R2: 0.9664), PNorm: 189.3651, GNorm: 0.4114
[196/299] timecost: 61.80, lr: 0.000052, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0129, R2: 0.9950), Valid: (LOSS: 0.0309, MAE: 0.0309, RMSE: 0.0467, R2: 0.9667), PNorm: 189.3680, GNorm: 0.3995
[197/299] timecost: 62.10, lr: 0.000052, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0125, R2: 0.9950), Valid: (LOSS: 0.0304, MAE: 0.0304, RMSE: 0.0462, R2: 0.9674), PNorm: 189.3727, GNorm: 0.4297
