cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 64.60, lr: 0.000030, Train: (LOSS: 0.2338, MAE: 0.2338, RMSE: 0.2810, R2: -0.1311), Valid: (LOSS: 0.2225, MAE: 0.2225, RMSE: 0.2570, R2: 0.0225), PNorm: 174.4518, GNorm: 0.9436
[99/299] timecost: 63.70, lr: 0.000030, Train: (LOSS: 0.0279, MAE: 0.0279, RMSE: 0.0446, R2: 0.9654), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0615, R2: 0.9414), PNorm: 151.6617, GNorm: 1.4550
[100/299] timecost: 63.88, lr: 0.000030, Train: (LOSS: 0.0293, MAE: 0.0293, RMSE: 0.0473, R2: 0.9634), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0597, R2: 0.9449), PNorm: 151.4495, GNorm: 1.0066
[101/299] timecost: 63.99, lr: 0.000030, Train: (LOSS: 0.0277, MAE: 0.0277, RMSE: 0.0445, R2: 0.9662), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0623, R2: 0.9399), PNorm: 151.2347, GNorm: 1.0840
[102/299] timecost: 64.36, lr: 0.000030, Train: (LOSS: 0.0278, MAE: 0.0278, RMSE: 0.0445, R2: 0.9648), Valid: (LOSS: 0.0410, MAE: 0.0410, RMSE: 0.0601, R2: 0.9458), PNorm: 151.0199, GNorm: 1.0282
[103/299] timecost: 63.79, lr: 0.000030, Train: (LOSS: 0.0271, MAE: 0.0271, RMSE: 0.0444, R2: 0.9661), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0615, R2: 0.9417), PNorm: 150.8044, GNorm: 0.9631
[104/299] timecost: 62.95, lr: 0.000030, Train: (LOSS: 0.0269, MAE: 0.0269, RMSE: 0.0434, R2: 0.9691), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0582, R2: 0.9483), PNorm: 150.5885, GNorm: 1.3174
[105/299] timecost: 63.21, lr: 0.000030, Train: (LOSS: 0.0256, MAE: 0.0256, RMSE: 0.0423, R2: 0.9684), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0606, R2: 0.9437), PNorm: 150.3726, GNorm: 0.9814
[106/299] timecost: 62.81, lr: 0.000030, Train: (LOSS: 0.0278, MAE: 0.0278, RMSE: 0.0452, R2: 0.9647), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0629, R2: 0.9393), PNorm: 150.1565, GNorm: 1.1170
[107/299] timecost: 63.26, lr: 0.000030, Train: (LOSS: 0.0282, MAE: 0.0282, RMSE: 0.0464, R2: 0.9624), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0605, R2: 0.9438), PNorm: 149.9409, GNorm: 0.8631
[108/299] timecost: 63.00, lr: 0.000030, Train: (LOSS: 0.0264, MAE: 0.0264, RMSE: 0.0429, R2: 0.9682), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0578, R2: 0.9491), PNorm: 149.7249, GNorm: 1.0582
[109/299] timecost: 62.77, lr: 0.000030, Train: (LOSS: 0.0259, MAE: 0.0259, RMSE: 0.0420, R2: 0.9696), Valid: (LOSS: 0.0432, MAE: 0.0432, RMSE: 0.0650, R2: 0.9353), PNorm: 149.5089, GNorm: 0.8185
[110/299] timecost: 63.10, lr: 0.000030, Train: (LOSS: 0.0264, MAE: 0.0264, RMSE: 0.0416, R2: 0.9697), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0610, R2: 0.9428), PNorm: 149.2933, GNorm: 1.0144
[111/299] timecost: 64.12, lr: 0.000030, Train: (LOSS: 0.0271, MAE: 0.0271, RMSE: 0.0428, R2: 0.9690), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0582, R2: 0.9475), PNorm: 149.0783, GNorm: 1.2380
[112/299] timecost: 64.16, lr: 0.000030, Train: (LOSS: 0.0251, MAE: 0.0251, RMSE: 0.0406, R2: 0.9723), Valid: (LOSS: 0.0404, MAE: 0.0404, RMSE: 0.0629, R2: 0.9363), PNorm: 148.8622, GNorm: 0.8077
[113/299] timecost: 63.97, lr: 0.000030, Train: (LOSS: 0.0247, MAE: 0.0247, RMSE: 0.0400, R2: 0.9719), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0602, R2: 0.9441), PNorm: 148.6458, GNorm: 1.0709
[114/299] timecost: 63.41, lr: 0.000030, Train: (LOSS: 0.0236, MAE: 0.0236, RMSE: 0.0388, R2: 0.9742), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0564, R2: 0.9521), PNorm: 148.4300, GNorm: 0.8575
[115/299] timecost: 62.83, lr: 0.000030, Train: (LOSS: 0.0239, MAE: 0.0239, RMSE: 0.0390, R2: 0.9720), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0607, R2: 0.9442), PNorm: 148.2143, GNorm: 1.0454
[116/299] timecost: 63.19, lr: 0.000030, Train: (LOSS: 0.0249, MAE: 0.0249, RMSE: 0.0400, R2: 0.9732), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0576, R2: 0.9497), PNorm: 147.9995, GNorm: 0.9715
[117/299] timecost: 62.92, lr: 0.000030, Train: (LOSS: 0.0246, MAE: 0.0246, RMSE: 0.0403, R2: 0.9729), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0606, R2: 0.9437), PNorm: 147.7850, GNorm: 0.9514
[118/299] timecost: 63.46, lr: 0.000030, Train: (LOSS: 0.0247, MAE: 0.0247, RMSE: 0.0410, R2: 0.9705), Valid: (LOSS: 0.0430, MAE: 0.0430, RMSE: 0.0635, R2: 0.9381), PNorm: 147.5711, GNorm: 1.5516
[119/299] timecost: 63.83, lr: 0.000030, Train: (LOSS: 0.0249, MAE: 0.0249, RMSE: 0.0404, R2: 0.9720), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0582, R2: 0.9486), PNorm: 147.3577, GNorm: 0.9706
[120/299] timecost: 63.46, lr: 0.000030, Train: (LOSS: 0.0237, MAE: 0.0237, RMSE: 0.0385, R2: 0.9736), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0588, R2: 0.9472), PNorm: 147.1455, GNorm: 1.1083
[121/299] timecost: 63.04, lr: 0.000030, Train: (LOSS: 0.0249, MAE: 0.0249, RMSE: 0.0405, R2: 0.9724), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0639, R2: 0.9358), PNorm: 146.9327, GNorm: 1.1138
[122/299] timecost: 62.96, lr: 0.000030, Train: (LOSS: 0.0261, MAE: 0.0261, RMSE: 0.0432, R2: 0.9661), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0603, R2: 0.9441), PNorm: 146.7245, GNorm: 0.9722
[123/299] timecost: 62.83, lr: 0.000030, Train: (LOSS: 0.0257, MAE: 0.0257, RMSE: 0.0408, R2: 0.9713), Valid: (LOSS: 0.0404, MAE: 0.0404, RMSE: 0.0645, R2: 0.9335), PNorm: 146.5153, GNorm: 0.9483
[124/299] timecost: 62.82, lr: 0.000030, Train: (LOSS: 0.0244, MAE: 0.0244, RMSE: 0.0395, R2: 0.9733), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0591, R2: 0.9474), PNorm: 146.3082, GNorm: 1.1988
[125/299] timecost: 62.74, lr: 0.000030, Train: (LOSS: 0.0240, MAE: 0.0240, RMSE: 0.0388, R2: 0.9747), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0622, R2: 0.9415), PNorm: 146.1014, GNorm: 1.0152
[126/299] timecost: 63.44, lr: 0.000030, Train: (LOSS: 0.0237, MAE: 0.0237, RMSE: 0.0391, R2: 0.9731), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0595, R2: 0.9451), PNorm: 145.8964, GNorm: 1.1432
[127/299] timecost: 63.96, lr: 0.000030, Train: (LOSS: 0.0234, MAE: 0.0234, RMSE: 0.0374, R2: 0.9739), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0605, R2: 0.9432), PNorm: 145.6916, GNorm: 0.8857
[128/299] timecost: 63.95, lr: 0.000030, Train: (LOSS: 0.0242, MAE: 0.0242, RMSE: 0.0386, R2: 0.9742), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0595, R2: 0.9457), PNorm: 145.4885, GNorm: 0.7653
[129/299] timecost: 63.09, lr: 0.000030, Train: (LOSS: 0.0227, MAE: 0.0227, RMSE: 0.0371, R2: 0.9731), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0624, R2: 0.9399), PNorm: 145.2856, GNorm: 0.9811
[130/299] timecost: 63.22, lr: 0.000030, Train: (LOSS: 0.0229, MAE: 0.0229, RMSE: 0.0379, R2: 0.9746), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0615, R2: 0.9405), PNorm: 145.0848, GNorm: 1.0543
[131/299] timecost: 63.29, lr: 0.000030, Train: (LOSS: 0.0230, MAE: 0.0230, RMSE: 0.0366, R2: 0.9762), Valid: (LOSS: 0.0427, MAE: 0.0427, RMSE: 0.0641, R2: 0.9357), PNorm: 144.8842, GNorm: 1.5997
[132/299] timecost: 63.48, lr: 0.000030, Train: (LOSS: 0.0224, MAE: 0.0224, RMSE: 0.0362, R2: 0.9760), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0562, R2: 0.9514), PNorm: 144.6871, GNorm: 0.9899
[133/299] timecost: 63.37, lr: 0.000030, Train: (LOSS: 0.0220, MAE: 0.0220, RMSE: 0.0358, R2: 0.9766), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0606, R2: 0.9441), PNorm: 144.4902, GNorm: 0.9831
[134/299] timecost: 63.44, lr: 0.000030, Train: (LOSS: 0.0217, MAE: 0.0217, RMSE: 0.0356, R2: 0.9765), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0537, R2: 0.9561), PNorm: 144.2947, GNorm: 0.8378
[135/299] timecost: 63.76, lr: 0.000030, Train: (LOSS: 0.0225, MAE: 0.0225, RMSE: 0.0367, R2: 0.9768), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0573, R2: 0.9503), PNorm: 144.1018, GNorm: 1.4808
[136/299] timecost: 63.69, lr: 0.000030, Train: (LOSS: 0.0215, MAE: 0.0215, RMSE: 0.0344, R2: 0.9780), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0589, R2: 0.9467), PNorm: 143.9103, GNorm: 0.9331
[137/299] timecost: 63.12, lr: 0.000030, Train: (LOSS: 0.0208, MAE: 0.0208, RMSE: 0.0334, R2: 0.9805), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0602, R2: 0.9450), PNorm: 143.7195, GNorm: 0.9449
[138/299] timecost: 63.33, lr: 0.000030, Train: (LOSS: 0.0207, MAE: 0.0207, RMSE: 0.0332, R2: 0.9800), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0537, R2: 0.9568), PNorm: 143.5314, GNorm: 0.8085
[139/299] timecost: 63.32, lr: 0.000030, Train: (LOSS: 0.0204, MAE: 0.0204, RMSE: 0.0335, R2: 0.9798), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0565, R2: 0.9522), PNorm: 143.3446, GNorm: 1.3480
[140/299] timecost: 63.36, lr: 0.000030, Train: (LOSS: 0.0210, MAE: 0.0210, RMSE: 0.0337, R2: 0.9791), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0574, R2: 0.9502), PNorm: 143.1587, GNorm: 0.7610
[141/299] timecost: 63.18, lr: 0.000030, Train: (LOSS: 0.0230, MAE: 0.0230, RMSE: 0.0366, R2: 0.9765), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0595, R2: 0.9468), PNorm: 142.9763, GNorm: 0.8343
[142/299] timecost: 62.98, lr: 0.000030, Train: (LOSS: 0.0200, MAE: 0.0200, RMSE: 0.0325, R2: 0.9814), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0601, R2: 0.9446), PNorm: 142.7948, GNorm: 0.9644
[143/299] timecost: 63.47, lr: 0.000030, Train: (LOSS: 0.0209, MAE: 0.0209, RMSE: 0.0343, R2: 0.9792), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0538, R2: 0.9560), PNorm: 142.6172, GNorm: 1.1709
[144/299] timecost: 63.68, lr: 0.000030, Train: (LOSS: 0.0203, MAE: 0.0203, RMSE: 0.0328, R2: 0.9821), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0590, R2: 0.9461), PNorm: 142.4399, GNorm: 0.8933
[145/299] timecost: 63.69, lr: 0.000030, Train: (LOSS: 0.0206, MAE: 0.0206, RMSE: 0.0334, R2: 0.9798), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0576, R2: 0.9498), PNorm: 142.2649, GNorm: 0.9275
[146/299] timecost: 62.71, lr: 0.000030, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0313, R2: 0.9827), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0528, R2: 0.9574), PNorm: 142.0918, GNorm: 0.7364
[147/299] timecost: 62.60, lr: 0.000030, Train: (LOSS: 0.0200, MAE: 0.0200, RMSE: 0.0326, R2: 0.9795), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0552, R2: 0.9530), PNorm: 141.9207, GNorm: 0.8774
[148/299] timecost: 62.71, lr: 0.000030, Train: (LOSS: 0.0198, MAE: 0.0198, RMSE: 0.0322, R2: 0.9817), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0549, R2: 0.9545), PNorm: 141.7523, GNorm: 1.0371
[149/299] timecost: 63.18, lr: 0.000030, Train: (LOSS: 0.0202, MAE: 0.0202, RMSE: 0.0324, R2: 0.9807), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0557, R2: 0.9528), PNorm: 141.5864, GNorm: 0.9124
[150/299] timecost: 63.08, lr: 0.000030, Train: (LOSS: 0.0199, MAE: 0.0199, RMSE: 0.0322, R2: 0.9809), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0581, R2: 0.9487), PNorm: 141.4227, GNorm: 1.0157
[151/299] timecost: 62.99, lr: 0.000030, Train: (LOSS: 0.0191, MAE: 0.0191, RMSE: 0.0309, R2: 0.9821), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0539, R2: 0.9558), PNorm: 141.2602, GNorm: 0.9308
[152/299] timecost: 62.99, lr: 0.000030, Train: (LOSS: 0.0184, MAE: 0.0184, RMSE: 0.0300, R2: 0.9826), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0540, R2: 0.9557), PNorm: 141.0999, GNorm: 0.8977
[153/299] timecost: 62.73, lr: 0.000030, Train: (LOSS: 0.0185, MAE: 0.0185, RMSE: 0.0305, R2: 0.9828), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0552, R2: 0.9541), PNorm: 140.9415, GNorm: 0.8770
[154/299] timecost: 62.71, lr: 0.000030, Train: (LOSS: 0.0181, MAE: 0.0181, RMSE: 0.0293, R2: 0.9834), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0551, R2: 0.9528), PNorm: 140.7850, GNorm: 0.8867
[155/299] timecost: 63.41, lr: 0.000030, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0298, R2: 0.9826), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0570, R2: 0.9500), PNorm: 140.6307, GNorm: 0.8831
[156/299] timecost: 63.69, lr: 0.000030, Train: (LOSS: 0.0186, MAE: 0.0186, RMSE: 0.0302, R2: 0.9843), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0555, R2: 0.9530), PNorm: 140.4784, GNorm: 0.7637
[157/299] timecost: 64.25, lr: 0.000030, Train: (LOSS: 0.0174, MAE: 0.0174, RMSE: 0.0286, R2: 0.9839), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0536, R2: 0.9561), PNorm: 140.3289, GNorm: 1.0072
[158/299] timecost: 63.96, lr: 0.000030, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0302, R2: 0.9841), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0588, R2: 0.9463), PNorm: 140.1812, GNorm: 1.4705
[159/299] timecost: 63.82, lr: 0.000030, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0290, R2: 0.9852), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0522, R2: 0.9580), PNorm: 140.0351, GNorm: 0.8340
[160/299] timecost: 62.76, lr: 0.000030, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0283, R2: 0.9851), Valid: (LOSS: 0.0365, MAE: 0.0365, RMSE: 0.0554, R2: 0.9527), PNorm: 139.8911, GNorm: 0.7599
[161/299] timecost: 62.97, lr: 0.000030, Train: (LOSS: 0.0184, MAE: 0.0184, RMSE: 0.0297, R2: 0.9842), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0527, R2: 0.9582), PNorm: 139.7493, GNorm: 0.8421
[162/299] timecost: 63.35, lr: 0.000030, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0291, R2: 0.9848), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0558, R2: 0.9522), PNorm: 139.6105, GNorm: 0.9073
[163/299] timecost: 63.02, lr: 0.000030, Train: (LOSS: 0.0176, MAE: 0.0176, RMSE: 0.0288, R2: 0.9854), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0549, R2: 0.9544), PNorm: 139.4724, GNorm: 0.8772
[164/299] timecost: 63.36, lr: 0.000030, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0289, R2: 0.9842), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0542, R2: 0.9552), PNorm: 139.3374, GNorm: 0.8077
[165/299] timecost: 63.55, lr: 0.000030, Train: (LOSS: 0.0175, MAE: 0.0175, RMSE: 0.0278, R2: 0.9862), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0554, R2: 0.9531), PNorm: 139.2035, GNorm: 0.8599
[166/299] timecost: 63.27, lr: 0.000030, Train: (LOSS: 0.0177, MAE: 0.0177, RMSE: 0.0284, R2: 0.9850), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0547, R2: 0.9534), PNorm: 139.0718, GNorm: 1.4660
Epoch 00168: reducing learning rate of group 0 to 2.7000e-05.
[167/299] timecost: 63.22, lr: 0.000027, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0277, R2: 0.9862), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0561, R2: 0.9513), PNorm: 138.9427, GNorm: 0.8578
[168/299] timecost: 63.02, lr: 0.000027, Train: (LOSS: 0.0167, MAE: 0.0167, RMSE: 0.0271, R2: 0.9861), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0570, R2: 0.9501), PNorm: 138.8270, GNorm: 0.6246
[169/299] timecost: 63.12, lr: 0.000027, Train: (LOSS: 0.0160, MAE: 0.0160, RMSE: 0.0258, R2: 0.9876), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0532, R2: 0.9569), PNorm: 138.7132, GNorm: 0.9595
[170/299] timecost: 63.08, lr: 0.000027, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0258, R2: 0.9868), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0549, R2: 0.9530), PNorm: 138.5994, GNorm: 0.7839
[171/299] timecost: 63.05, lr: 0.000027, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0256, R2: 0.9875), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0535, R2: 0.9554), PNorm: 138.4871, GNorm: 0.6248
[172/299] timecost: 63.17, lr: 0.000027, Train: (LOSS: 0.0154, MAE: 0.0154, RMSE: 0.0250, R2: 0.9873), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0550, R2: 0.9543), PNorm: 138.3760, GNorm: 0.8606
[173/299] timecost: 64.23, lr: 0.000027, Train: (LOSS: 0.0161, MAE: 0.0161, RMSE: 0.0258, R2: 0.9875), Valid: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0555, R2: 0.9528), PNorm: 138.2657, GNorm: 1.1642
[174/299] timecost: 64.05, lr: 0.000027, Train: (LOSS: 0.0162, MAE: 0.0162, RMSE: 0.0258, R2: 0.9876), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0512, R2: 0.9603), PNorm: 138.1569, GNorm: 0.9230
[175/299] timecost: 63.88, lr: 0.000027, Train: (LOSS: 0.0153, MAE: 0.0153, RMSE: 0.0249, R2: 0.9882), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0542, R2: 0.9552), PNorm: 138.0494, GNorm: 0.8206
[176/299] timecost: 63.91, lr: 0.000027, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0257, R2: 0.9867), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0549, R2: 0.9543), PNorm: 137.9435, GNorm: 0.8824
[177/299] timecost: 63.80, lr: 0.000027, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0253, R2: 0.9863), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0532, R2: 0.9576), PNorm: 137.8385, GNorm: 1.0753
[178/299] timecost: 63.50, lr: 0.000027, Train: (LOSS: 0.0154, MAE: 0.0154, RMSE: 0.0253, R2: 0.9880), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0524, R2: 0.9585), PNorm: 137.7350, GNorm: 0.8815
[179/299] timecost: 63.64, lr: 0.000027, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0256, R2: 0.9878), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0554, R2: 0.9528), PNorm: 137.6323, GNorm: 1.0526
[180/299] timecost: 63.65, lr: 0.000027, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0256, R2: 0.9878), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0547, R2: 0.9544), PNorm: 137.5340, GNorm: 0.9042
[181/299] timecost: 63.69, lr: 0.000027, Train: (LOSS: 0.0153, MAE: 0.0153, RMSE: 0.0249, R2: 0.9884), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0522, R2: 0.9585), PNorm: 137.4331, GNorm: 0.7461
[182/299] timecost: 63.51, lr: 0.000027, Train: (LOSS: 0.0147, MAE: 0.0147, RMSE: 0.0240, R2: 0.9894), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0546, R2: 0.9551), PNorm: 137.3344, GNorm: 0.6516
[183/299] timecost: 64.61, lr: 0.000027, Train: (LOSS: 0.0145, MAE: 0.0145, RMSE: 0.0232, R2: 0.9889), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0542, R2: 0.9547), PNorm: 137.2362, GNorm: 0.9318
[184/299] timecost: 63.37, lr: 0.000027, Train: (LOSS: 0.0147, MAE: 0.0147, RMSE: 0.0237, R2: 0.9897), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0534, R2: 0.9561), PNorm: 137.1390, GNorm: 0.9325
[185/299] timecost: 62.75, lr: 0.000027, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0231, R2: 0.9892), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0544, R2: 0.9552), PNorm: 137.0429, GNorm: 0.9457
[186/299] timecost: 62.50, lr: 0.000027, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0238, R2: 0.9889), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0525, R2: 0.9581), PNorm: 136.9471, GNorm: 0.7300
[187/299] timecost: 62.58, lr: 0.000027, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0232, R2: 0.9881), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0555, R2: 0.9533), PNorm: 136.8531, GNorm: 0.8706
[188/299] timecost: 63.19, lr: 0.000027, Train: (LOSS: 0.0149, MAE: 0.0149, RMSE: 0.0240, R2: 0.9892), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0563, R2: 0.9521), PNorm: 136.7593, GNorm: 0.7238
[189/299] timecost: 63.02, lr: 0.000027, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0245, R2: 0.9893), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0541, R2: 0.9560), PNorm: 136.6675, GNorm: 1.2344
[190/299] timecost: 63.06, lr: 0.000027, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0237, R2: 0.9895), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0520, R2: 0.9593), PNorm: 136.5754, GNorm: 0.8264
[191/299] timecost: 62.74, lr: 0.000027, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0228, R2: 0.9897), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0540, R2: 0.9555), PNorm: 136.4841, GNorm: 0.7282
[192/299] timecost: 63.03, lr: 0.000027, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0229, R2: 0.9898), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0521, R2: 0.9590), PNorm: 136.3933, GNorm: 0.6255
[193/299] timecost: 62.70, lr: 0.000027, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0223, R2: 0.9905), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0511, R2: 0.9600), PNorm: 136.3034, GNorm: 0.9429
[194/299] timecost: 62.71, lr: 0.000027, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0225, R2: 0.9902), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0560, R2: 0.9521), PNorm: 136.2131, GNorm: 0.7981
Epoch 00196: reducing learning rate of group 0 to 2.4300e-05.
[195/299] timecost: 62.59, lr: 0.000024, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0231, R2: 0.9893), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0507, R2: 0.9608), PNorm: 136.1249, GNorm: 0.6934
[196/299] timecost: 63.18, lr: 0.000024, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0224, R2: 0.9906), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0535, R2: 0.9556), PNorm: 136.0457, GNorm: 0.7580
[197/299] timecost: 62.92, lr: 0.000024, Train: (LOSS: 0.0129, MAE: 0.0129, RMSE: 0.0210, R2: 0.9906), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0527, R2: 0.9584), PNorm: 135.9656, GNorm: 0.8843
[198/299] timecost: 62.91, lr: 0.000024, Train: (LOSS: 0.0129, MAE: 0.0129, RMSE: 0.0213, R2: 0.9914), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0538, R2: 0.9560), PNorm: 135.8873, GNorm: 0.7521
