cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 62.68, lr: 0.000100, Train: (LOSS: 0.2700, MAE: 0.2700, RMSE: 0.3305, R2: -0.6182), Valid: (LOSS: 0.4030, MAE: 0.4030, RMSE: 0.4542, R2: -2.2405), PNorm: 187.0264, GNorm: 0.5000
[99/299] timecost: 58.04, lr: 0.000085, Train: (LOSS: 0.0192, MAE: 0.0192, RMSE: 0.0302, R2: 0.9844), Valid: (LOSS: 0.0422, MAE: 0.0422, RMSE: 0.0627, R2: 0.9366), PNorm: 188.6607, GNorm: 0.5000
[100/299] timecost: 59.52, lr: 0.000085, Train: (LOSS: 0.0184, MAE: 0.0184, RMSE: 0.0296, R2: 0.9849), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0587, R2: 0.9457), PNorm: 188.6678, GNorm: 0.5000
[101/299] timecost: 59.87, lr: 0.000085, Train: (LOSS: 0.0183, MAE: 0.0183, RMSE: 0.0292, R2: 0.9858), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0592, R2: 0.9443), PNorm: 188.6751, GNorm: 0.5000
[102/299] timecost: 59.36, lr: 0.000085, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0289, R2: 0.9846), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0568, R2: 0.9489), PNorm: 188.6840, GNorm: 0.5000
[103/299] timecost: 59.54, lr: 0.000085, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0293, R2: 0.9850), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0569, R2: 0.9488), PNorm: 188.6900, GNorm: 0.5000
[104/299] timecost: 59.39, lr: 0.000085, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0284, R2: 0.9855), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0604, R2: 0.9416), PNorm: 188.7010, GNorm: 0.4274
[105/299] timecost: 59.10, lr: 0.000085, Train: (LOSS: 0.0185, MAE: 0.0185, RMSE: 0.0291, R2: 0.9850), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0584, R2: 0.9461), PNorm: 188.7107, GNorm: 0.5000
[106/299] timecost: 59.00, lr: 0.000085, Train: (LOSS: 0.0184, MAE: 0.0184, RMSE: 0.0292, R2: 0.9850), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0574, R2: 0.9471), PNorm: 188.7201, GNorm: 0.5000
[107/299] timecost: 59.42, lr: 0.000085, Train: (LOSS: 0.0181, MAE: 0.0181, RMSE: 0.0286, R2: 0.9862), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0604, R2: 0.9420), PNorm: 188.7299, GNorm: 0.4398
[108/299] timecost: 59.19, lr: 0.000085, Train: (LOSS: 0.0176, MAE: 0.0176, RMSE: 0.0283, R2: 0.9863), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0603, R2: 0.9424), PNorm: 188.7383, GNorm: 0.5000
[109/299] timecost: 59.22, lr: 0.000085, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0292, R2: 0.9860), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0594, R2: 0.9435), PNorm: 188.7466, GNorm: 0.4770
[110/299] timecost: 58.97, lr: 0.000085, Train: (LOSS: 0.0192, MAE: 0.0192, RMSE: 0.0304, R2: 0.9847), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0587, R2: 0.9454), PNorm: 188.7572, GNorm: 0.5000
[111/299] timecost: 59.05, lr: 0.000085, Train: (LOSS: 0.0176, MAE: 0.0176, RMSE: 0.0278, R2: 0.9857), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0587, R2: 0.9443), PNorm: 188.7685, GNorm: 0.4038
[112/299] timecost: 59.01, lr: 0.000085, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0280, R2: 0.9863), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0586, R2: 0.9443), PNorm: 188.7799, GNorm: 0.5000
[113/299] timecost: 59.31, lr: 0.000085, Train: (LOSS: 0.0170, MAE: 0.0170, RMSE: 0.0274, R2: 0.9870), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0549, R2: 0.9523), PNorm: 188.7864, GNorm: 0.5000
[114/299] timecost: 59.20, lr: 0.000085, Train: (LOSS: 0.0175, MAE: 0.0175, RMSE: 0.0273, R2: 0.9870), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0568, R2: 0.9480), PNorm: 188.7968, GNorm: 0.3944
[115/299] timecost: 59.17, lr: 0.000085, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0289, R2: 0.9855), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0630, R2: 0.9374), PNorm: 188.8063, GNorm: 0.5000
[116/299] timecost: 59.14, lr: 0.000085, Train: (LOSS: 0.0190, MAE: 0.0190, RMSE: 0.0336, R2: 0.9757), Valid: (LOSS: 0.0447, MAE: 0.0447, RMSE: 0.0704, R2: 0.9160), PNorm: 188.8178, GNorm: 0.5000
[117/299] timecost: 58.97, lr: 0.000085, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0286, R2: 0.9863), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0587, R2: 0.9454), PNorm: 188.8313, GNorm: 0.4474
[118/299] timecost: 59.63, lr: 0.000085, Train: (LOSS: 0.0170, MAE: 0.0170, RMSE: 0.0269, R2: 0.9874), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0572, R2: 0.9478), PNorm: 188.8371, GNorm: 0.4667
[119/299] timecost: 58.88, lr: 0.000085, Train: (LOSS: 0.0176, MAE: 0.0176, RMSE: 0.0275, R2: 0.9870), Valid: (LOSS: 0.0404, MAE: 0.0404, RMSE: 0.0601, R2: 0.9422), PNorm: 188.8486, GNorm: 0.4593
[120/299] timecost: 59.07, lr: 0.000085, Train: (LOSS: 0.0170, MAE: 0.0170, RMSE: 0.0278, R2: 0.9862), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0585, R2: 0.9453), PNorm: 188.8569, GNorm: 0.4967
[121/299] timecost: 59.03, lr: 0.000085, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0269, R2: 0.9878), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0591, R2: 0.9438), PNorm: 188.8657, GNorm: 0.5000
[122/299] timecost: 62.06, lr: 0.000085, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0265, R2: 0.9873), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0589, R2: 0.9450), PNorm: 188.8752, GNorm: 0.4147
[123/299] timecost: 62.38, lr: 0.000085, Train: (LOSS: 0.0161, MAE: 0.0161, RMSE: 0.0261, R2: 0.9880), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0568, R2: 0.9496), PNorm: 188.8838, GNorm: 0.4464
[124/299] timecost: 61.14, lr: 0.000085, Train: (LOSS: 0.0160, MAE: 0.0160, RMSE: 0.0260, R2: 0.9875), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0579, R2: 0.9463), PNorm: 188.8923, GNorm: 0.3847
[125/299] timecost: 60.27, lr: 0.000085, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0254, R2: 0.9885), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0580, R2: 0.9463), PNorm: 188.9017, GNorm: 0.4810
[126/299] timecost: 60.17, lr: 0.000085, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0262, R2: 0.9876), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0573, R2: 0.9475), PNorm: 188.9107, GNorm: 0.4214
[127/299] timecost: 59.64, lr: 0.000085, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0261, R2: 0.9880), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0622, R2: 0.9385), PNorm: 188.9200, GNorm: 0.5000
[128/299] timecost: 60.03, lr: 0.000085, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0249, R2: 0.9894), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0560, R2: 0.9504), PNorm: 188.9292, GNorm: 0.5000
Epoch 00130: reducing learning rate of group 0 to 7.2250e-05.
[129/299] timecost: 60.66, lr: 0.000072, Train: (LOSS: 0.0164, MAE: 0.0164, RMSE: 0.0257, R2: 0.9886), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0584, R2: 0.9460), PNorm: 188.9402, GNorm: 0.5000
[130/299] timecost: 60.40, lr: 0.000072, Train: (LOSS: 0.0148, MAE: 0.0148, RMSE: 0.0241, R2: 0.9895), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0591, R2: 0.9448), PNorm: 188.9479, GNorm: 0.5000
[131/299] timecost: 60.27, lr: 0.000072, Train: (LOSS: 0.0145, MAE: 0.0145, RMSE: 0.0241, R2: 0.9892), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0586, R2: 0.9450), PNorm: 188.9545, GNorm: 0.4477
[132/299] timecost: 60.62, lr: 0.000072, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0233, R2: 0.9903), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0618, R2: 0.9384), PNorm: 188.9609, GNorm: 0.4468
[133/299] timecost: 59.83, lr: 0.000072, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0231, R2: 0.9893), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0581, R2: 0.9465), PNorm: 188.9677, GNorm: 0.5000
[134/299] timecost: 59.39, lr: 0.000072, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0231, R2: 0.9901), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0574, R2: 0.9481), PNorm: 188.9752, GNorm: 0.5000
[135/299] timecost: 59.24, lr: 0.000072, Train: (LOSS: 0.0142, MAE: 0.0142, RMSE: 0.0234, R2: 0.9894), Valid: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0580, R2: 0.9469), PNorm: 188.9835, GNorm: 0.4719
[136/299] timecost: 58.41, lr: 0.000072, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0233, R2: 0.9907), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0575, R2: 0.9477), PNorm: 188.9898, GNorm: 0.5000
[137/299] timecost: 57.99, lr: 0.000072, Train: (LOSS: 0.0136, MAE: 0.0136, RMSE: 0.0229, R2: 0.9907), Valid: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0577, R2: 0.9465), PNorm: 188.9970, GNorm: 0.4864
[138/299] timecost: 59.09, lr: 0.000072, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0227, R2: 0.9912), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0593, R2: 0.9443), PNorm: 189.0060, GNorm: 0.5000
[139/299] timecost: 59.12, lr: 0.000072, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0224, R2: 0.9911), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0571, R2: 0.9481), PNorm: 189.0122, GNorm: 0.5000
[140/299] timecost: 59.66, lr: 0.000072, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0231, R2: 0.9903), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0601, R2: 0.9427), PNorm: 189.0210, GNorm: 0.4156
[141/299] timecost: 59.61, lr: 0.000072, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0230, R2: 0.9908), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0588, R2: 0.9443), PNorm: 189.0304, GNorm: 0.4964
[142/299] timecost: 60.05, lr: 0.000072, Train: (LOSS: 0.0135, MAE: 0.0135, RMSE: 0.0216, R2: 0.9921), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0580, R2: 0.9463), PNorm: 189.0382, GNorm: 0.4677
[143/299] timecost: 60.08, lr: 0.000072, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0213, R2: 0.9925), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0562, R2: 0.9496), PNorm: 189.0473, GNorm: 0.4633
[144/299] timecost: 59.16, lr: 0.000072, Train: (LOSS: 0.0133, MAE: 0.0133, RMSE: 0.0211, R2: 0.9923), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0577, R2: 0.9471), PNorm: 189.0541, GNorm: 0.5000
Epoch 00146: reducing learning rate of group 0 to 6.1413e-05.
[145/299] timecost: 58.84, lr: 0.000061, Train: (LOSS: 0.0135, MAE: 0.0135, RMSE: 0.0214, R2: 0.9920), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0605, R2: 0.9424), PNorm: 189.0620, GNorm: 0.4240
[146/299] timecost: 62.21, lr: 0.000061, Train: (LOSS: 0.0125, MAE: 0.0125, RMSE: 0.0198, R2: 0.9933), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0569, R2: 0.9487), PNorm: 189.0694, GNorm: 0.5000
[147/299] timecost: 61.16, lr: 0.000061, Train: (LOSS: 0.0122, MAE: 0.0122, RMSE: 0.0188, R2: 0.9945), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0601, R2: 0.9425), PNorm: 189.0756, GNorm: 0.3427
[148/299] timecost: 58.94, lr: 0.000061, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0186, R2: 0.9941), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0564, R2: 0.9497), PNorm: 189.0819, GNorm: 0.3588
[149/299] timecost: 60.04, lr: 0.000061, Train: (LOSS: 0.0118, MAE: 0.0118, RMSE: 0.0182, R2: 0.9947), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0554, R2: 0.9515), PNorm: 189.0883, GNorm: 0.5000
[150/299] timecost: 59.23, lr: 0.000061, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0187, R2: 0.9944), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0559, R2: 0.9507), PNorm: 189.0953, GNorm: 0.5000
[151/299] timecost: 58.69, lr: 0.000061, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0180, R2: 0.9948), Valid: (LOSS: 0.0365, MAE: 0.0365, RMSE: 0.0552, R2: 0.9521), PNorm: 189.1039, GNorm: 0.5000
[152/299] timecost: 58.11, lr: 0.000061, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0173, R2: 0.9953), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0560, R2: 0.9504), PNorm: 189.1095, GNorm: 0.5000
[153/299] timecost: 58.75, lr: 0.000061, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0167, R2: 0.9955), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0560, R2: 0.9503), PNorm: 189.1145, GNorm: 0.4525
[154/299] timecost: 62.17, lr: 0.000061, Train: (LOSS: 0.0115, MAE: 0.0115, RMSE: 0.0174, R2: 0.9954), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0565, R2: 0.9495), PNorm: 189.1205, GNorm: 0.4198
[155/299] timecost: 62.32, lr: 0.000061, Train: (LOSS: 0.0108, MAE: 0.0108, RMSE: 0.0161, R2: 0.9959), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0560, R2: 0.9502), PNorm: 189.1270, GNorm: 0.3915
[156/299] timecost: 62.27, lr: 0.000061, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0158, R2: 0.9959), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0544, R2: 0.9534), PNorm: 189.1352, GNorm: 0.5000
[157/299] timecost: 59.42, lr: 0.000061, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0157, R2: 0.9962), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0537, R2: 0.9545), PNorm: 189.1409, GNorm: 0.4126
[158/299] timecost: 59.11, lr: 0.000061, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0156, R2: 0.9961), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0548, R2: 0.9524), PNorm: 189.1459, GNorm: 0.5000
[159/299] timecost: 60.13, lr: 0.000061, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0152, R2: 0.9963), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0551, R2: 0.9520), PNorm: 189.1524, GNorm: 0.5000
[160/299] timecost: 62.26, lr: 0.000061, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0152, R2: 0.9964), Valid: (LOSS: 0.0365, MAE: 0.0365, RMSE: 0.0547, R2: 0.9528), PNorm: 189.1578, GNorm: 0.5000
[161/299] timecost: 62.30, lr: 0.000061, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0156, R2: 0.9961), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0555, R2: 0.9508), PNorm: 189.1628, GNorm: 0.5000
[162/299] timecost: 62.29, lr: 0.000061, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0153, R2: 0.9963), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0530, R2: 0.9560), PNorm: 189.1693, GNorm: 0.4917
[163/299] timecost: 62.29, lr: 0.000061, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0152, R2: 0.9964), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0537, R2: 0.9544), PNorm: 189.1746, GNorm: 0.4159
[164/299] timecost: 62.17, lr: 0.000061, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0146, R2: 0.9967), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0547, R2: 0.9525), PNorm: 189.1808, GNorm: 0.5000
[165/299] timecost: 62.11, lr: 0.000061, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0150, R2: 0.9966), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0538, R2: 0.9545), PNorm: 189.1862, GNorm: 0.4210
[166/299] timecost: 59.72, lr: 0.000061, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0149, R2: 0.9963), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0521, R2: 0.9570), PNorm: 189.1928, GNorm: 0.5000
[167/299] timecost: 58.17, lr: 0.000061, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0148, R2: 0.9966), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0555, R2: 0.9513), PNorm: 189.1990, GNorm: 0.4772
[168/299] timecost: 60.45, lr: 0.000061, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0152, R2: 0.9963), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0551, R2: 0.9526), PNorm: 189.2027, GNorm: 0.4437
[169/299] timecost: 60.97, lr: 0.000061, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0145, R2: 0.9967), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0532, R2: 0.9554), PNorm: 189.2086, GNorm: 0.4333
[170/299] timecost: 60.21, lr: 0.000061, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0145, R2: 0.9967), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0548, R2: 0.9527), PNorm: 189.2136, GNorm: 0.5000
[171/299] timecost: 59.44, lr: 0.000061, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0142, R2: 0.9969), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0535, R2: 0.9549), PNorm: 189.2203, GNorm: 0.4472
[172/299] timecost: 59.32, lr: 0.000061, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0140, R2: 0.9970), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0555, R2: 0.9516), PNorm: 189.2255, GNorm: 0.4853
[173/299] timecost: 59.43, lr: 0.000061, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0142, R2: 0.9969), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0536, R2: 0.9550), PNorm: 189.2315, GNorm: 0.3499
[174/299] timecost: 59.02, lr: 0.000061, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0146, R2: 0.9967), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0541, R2: 0.9537), PNorm: 189.2375, GNorm: 0.4847
[175/299] timecost: 59.27, lr: 0.000061, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0155, R2: 0.9962), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0551, R2: 0.9517), PNorm: 189.2439, GNorm: 0.5000
[176/299] timecost: 59.24, lr: 0.000061, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0140, R2: 0.9970), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0537, R2: 0.9545), PNorm: 189.2495, GNorm: 0.4955
[177/299] timecost: 59.33, lr: 0.000061, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0137, R2: 0.9971), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0550, R2: 0.9524), PNorm: 189.2547, GNorm: 0.4455
[178/299] timecost: 59.62, lr: 0.000061, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0138, R2: 0.9971), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0538, R2: 0.9544), PNorm: 189.2610, GNorm: 0.5000
[179/299] timecost: 59.33, lr: 0.000061, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0137, R2: 0.9971), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0553, R2: 0.9519), PNorm: 189.2663, GNorm: 0.4947
[180/299] timecost: 59.39, lr: 0.000061, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0132, R2: 0.9972), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0544, R2: 0.9535), PNorm: 189.2722, GNorm: 0.3890
[181/299] timecost: 60.08, lr: 0.000061, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0133, R2: 0.9974), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0539, R2: 0.9538), PNorm: 189.2777, GNorm: 0.5000
Epoch 00183: reducing learning rate of group 0 to 5.2201e-05.
[182/299] timecost: 60.42, lr: 0.000052, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0132, R2: 0.9973), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0533, R2: 0.9555), PNorm: 189.2820, GNorm: 0.4936
[183/299] timecost: 59.47, lr: 0.000052, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0123, R2: 0.9974), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0540, R2: 0.9539), PNorm: 189.2861, GNorm: 0.4348
[184/299] timecost: 58.93, lr: 0.000052, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0118, R2: 0.9978), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0524, R2: 0.9569), PNorm: 189.2894, GNorm: 0.4116
[185/299] timecost: 59.38, lr: 0.000052, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0116, R2: 0.9979), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0528, R2: 0.9564), PNorm: 189.2926, GNorm: 0.4499
[186/299] timecost: 60.62, lr: 0.000052, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0115, R2: 0.9980), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0534, R2: 0.9551), PNorm: 189.2969, GNorm: 0.4791
[187/299] timecost: 60.51, lr: 0.000052, Train: (LOSS: 0.0087, MAE: 0.0087, RMSE: 0.0123, R2: 0.9977), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0517, R2: 0.9581), PNorm: 189.3007, GNorm: 0.5000
[188/299] timecost: 60.31, lr: 0.000052, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0124, R2: 0.9977), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0528, R2: 0.9565), PNorm: 189.3051, GNorm: 0.5000
[189/299] timecost: 59.01, lr: 0.000052, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0118, R2: 0.9979), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0531, R2: 0.9558), PNorm: 189.3093, GNorm: 0.4414
[190/299] timecost: 57.90, lr: 0.000052, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0116, R2: 0.9979), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0536, R2: 0.9550), PNorm: 189.3127, GNorm: 0.4565
[191/299] timecost: 59.12, lr: 0.000052, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0119, R2: 0.9978), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0548, R2: 0.9528), PNorm: 189.3189, GNorm: 0.5000
[192/299] timecost: 59.09, lr: 0.000052, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0127, R2: 0.9972), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0528, R2: 0.9564), PNorm: 189.3228, GNorm: 0.5000
[193/299] timecost: 59.40, lr: 0.000052, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0112, R2: 0.9980), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0534, R2: 0.9548), PNorm: 189.3257, GNorm: 0.4916
[194/299] timecost: 58.13, lr: 0.000052, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0113, R2: 0.9980), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0535, R2: 0.9552), PNorm: 189.3310, GNorm: 0.5000
[195/299] timecost: 58.10, lr: 0.000052, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0114, R2: 0.9978), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0526, R2: 0.9563), PNorm: 189.3354, GNorm: 0.4091
[196/299] timecost: 58.31, lr: 0.000052, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0109, R2: 0.9981), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0532, R2: 0.9555), PNorm: 189.3378, GNorm: 0.3549
[197/299] timecost: 58.44, lr: 0.000052, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0113, R2: 0.9980), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0536, R2: 0.9546), PNorm: 189.3422, GNorm: 0.5000
Epoch 00199: reducing learning rate of group 0 to 4.4371e-05.
