cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 61.10, lr: 0.000100, Train: (LOSS: 0.2105, MAE: 0.2105, RMSE: 0.2578, R2: 0.0304), Valid: (LOSS: 0.1757, MAE: 0.1757, RMSE: 0.2297, R2: 0.2844), PNorm: 187.0395, GNorm: 0.5000
[99/299] timecost: 60.71, lr: 0.000072, Train: (LOSS: 0.0173, MAE: 0.0173, RMSE: 0.0283, R2: 0.9843), Valid: (LOSS: 0.0427, MAE: 0.0427, RMSE: 0.0709, R2: 0.9261), PNorm: 188.4277, GNorm: 0.3981
[100/299] timecost: 58.45, lr: 0.000072, Train: (LOSS: 0.0173, MAE: 0.0173, RMSE: 0.0287, R2: 0.9846), Valid: (LOSS: 0.0434, MAE: 0.0434, RMSE: 0.0725, R2: 0.9231), PNorm: 188.4346, GNorm: 0.4042
Epoch 00102: reducing learning rate of group 0 to 6.1413e-05.
[101/299] timecost: 57.99, lr: 0.000061, Train: (LOSS: 0.0162, MAE: 0.0162, RMSE: 0.0270, R2: 0.9848), Valid: (LOSS: 0.0447, MAE: 0.0447, RMSE: 0.0739, R2: 0.9212), PNorm: 188.4397, GNorm: 0.4523
[102/299] timecost: 58.78, lr: 0.000061, Train: (LOSS: 0.0160, MAE: 0.0160, RMSE: 0.0270, R2: 0.9857), Valid: (LOSS: 0.0433, MAE: 0.0433, RMSE: 0.0725, R2: 0.9232), PNorm: 188.4453, GNorm: 0.4485
[103/299] timecost: 58.57, lr: 0.000061, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0265, R2: 0.9854), Valid: (LOSS: 0.0434, MAE: 0.0434, RMSE: 0.0699, R2: 0.9288), PNorm: 188.4502, GNorm: 0.5000
[104/299] timecost: 58.84, lr: 0.000061, Train: (LOSS: 0.0160, MAE: 0.0160, RMSE: 0.0271, R2: 0.9859), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0715, R2: 0.9258), PNorm: 188.4557, GNorm: 0.5000
[105/299] timecost: 58.56, lr: 0.000061, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0265, R2: 0.9869), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0688, R2: 0.9302), PNorm: 188.4596, GNorm: 0.5000
[106/299] timecost: 60.14, lr: 0.000061, Train: (LOSS: 0.0153, MAE: 0.0153, RMSE: 0.0259, R2: 0.9858), Valid: (LOSS: 0.0437, MAE: 0.0437, RMSE: 0.0699, R2: 0.9282), PNorm: 188.4656, GNorm: 0.5000
[107/299] timecost: 62.28, lr: 0.000061, Train: (LOSS: 0.0153, MAE: 0.0153, RMSE: 0.0255, R2: 0.9863), Valid: (LOSS: 0.0434, MAE: 0.0434, RMSE: 0.0705, R2: 0.9275), PNorm: 188.4697, GNorm: 0.4091
[108/299] timecost: 60.28, lr: 0.000061, Train: (LOSS: 0.0150, MAE: 0.0150, RMSE: 0.0254, R2: 0.9863), Valid: (LOSS: 0.0427, MAE: 0.0427, RMSE: 0.0696, R2: 0.9285), PNorm: 188.4751, GNorm: 0.4501
[109/299] timecost: 60.35, lr: 0.000061, Train: (LOSS: 0.0150, MAE: 0.0150, RMSE: 0.0255, R2: 0.9861), Valid: (LOSS: 0.0436, MAE: 0.0436, RMSE: 0.0721, R2: 0.9244), PNorm: 188.4801, GNorm: 0.4651
[110/299] timecost: 60.39, lr: 0.000061, Train: (LOSS: 0.0147, MAE: 0.0147, RMSE: 0.0259, R2: 0.9863), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0681, R2: 0.9326), PNorm: 188.4866, GNorm: 0.5000
[111/299] timecost: 60.15, lr: 0.000061, Train: (LOSS: 0.0148, MAE: 0.0148, RMSE: 0.0258, R2: 0.9864), Valid: (LOSS: 0.0443, MAE: 0.0443, RMSE: 0.0710, R2: 0.9269), PNorm: 188.4897, GNorm: 0.4614
[112/299] timecost: 59.82, lr: 0.000061, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0251, R2: 0.9871), Valid: (LOSS: 0.0411, MAE: 0.0411, RMSE: 0.0685, R2: 0.9311), PNorm: 188.4936, GNorm: 0.5000
[113/299] timecost: 58.94, lr: 0.000061, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0248, R2: 0.9862), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0677, R2: 0.9313), PNorm: 188.4994, GNorm: 0.4641
[114/299] timecost: 59.59, lr: 0.000061, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0248, R2: 0.9870), Valid: (LOSS: 0.0432, MAE: 0.0432, RMSE: 0.0703, R2: 0.9290), PNorm: 188.5038, GNorm: 0.4663
[115/299] timecost: 58.65, lr: 0.000061, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0246, R2: 0.9876), Valid: (LOSS: 0.0434, MAE: 0.0434, RMSE: 0.0697, R2: 0.9297), PNorm: 188.5108, GNorm: 0.4902
[116/299] timecost: 58.70, lr: 0.000061, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0243, R2: 0.9868), Valid: (LOSS: 0.0444, MAE: 0.0444, RMSE: 0.0711, R2: 0.9257), PNorm: 188.5159, GNorm: 0.5000
[117/299] timecost: 58.56, lr: 0.000061, Train: (LOSS: 0.0147, MAE: 0.0147, RMSE: 0.0249, R2: 0.9870), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0673, R2: 0.9338), PNorm: 188.5214, GNorm: 0.5000
[118/299] timecost: 58.53, lr: 0.000061, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0239, R2: 0.9870), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0684, R2: 0.9297), PNorm: 188.5276, GNorm: 0.3459
[119/299] timecost: 58.37, lr: 0.000061, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0246, R2: 0.9860), Valid: (LOSS: 0.0431, MAE: 0.0431, RMSE: 0.0687, R2: 0.9318), PNorm: 188.5329, GNorm: 0.5000
[120/299] timecost: 58.83, lr: 0.000061, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0239, R2: 0.9881), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0701, R2: 0.9293), PNorm: 188.5375, GNorm: 0.4452
[121/299] timecost: 60.98, lr: 0.000061, Train: (LOSS: 0.0142, MAE: 0.0142, RMSE: 0.0244, R2: 0.9875), Valid: (LOSS: 0.0449, MAE: 0.0449, RMSE: 0.0714, R2: 0.9261), PNorm: 188.5438, GNorm: 0.3874
[122/299] timecost: 61.10, lr: 0.000061, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0244, R2: 0.9874), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0685, R2: 0.9312), PNorm: 188.5485, GNorm: 0.5000
[123/299] timecost: 60.79, lr: 0.000061, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0244, R2: 0.9874), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0684, R2: 0.9306), PNorm: 188.5552, GNorm: 0.4700
[124/299] timecost: 59.67, lr: 0.000061, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0247, R2: 0.9869), Valid: (LOSS: 0.0446, MAE: 0.0446, RMSE: 0.0709, R2: 0.9271), PNorm: 188.5627, GNorm: 0.4476
[125/299] timecost: 61.48, lr: 0.000061, Train: (LOSS: 0.0145, MAE: 0.0145, RMSE: 0.0248, R2: 0.9870), Valid: (LOSS: 0.0429, MAE: 0.0429, RMSE: 0.0711, R2: 0.9254), PNorm: 188.5662, GNorm: 0.4654
[126/299] timecost: 62.44, lr: 0.000061, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0244, R2: 0.9873), Valid: (LOSS: 0.0453, MAE: 0.0453, RMSE: 0.0736, R2: 0.9197), PNorm: 188.5745, GNorm: 0.4973
[127/299] timecost: 62.41, lr: 0.000061, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0232, R2: 0.9868), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0714, R2: 0.9244), PNorm: 188.5813, GNorm: 0.3485
Epoch 00129: reducing learning rate of group 0 to 5.2201e-05.
[128/299] timecost: 62.30, lr: 0.000052, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0233, R2: 0.9885), Valid: (LOSS: 0.0442, MAE: 0.0442, RMSE: 0.0706, R2: 0.9270), PNorm: 188.5857, GNorm: 0.5000
[129/299] timecost: 62.40, lr: 0.000052, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0226, R2: 0.9873), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0676, R2: 0.9314), PNorm: 188.5904, GNorm: 0.3699
[130/299] timecost: 62.40, lr: 0.000052, Train: (LOSS: 0.0125, MAE: 0.0125, RMSE: 0.0223, R2: 0.9888), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0688, R2: 0.9298), PNorm: 188.5944, GNorm: 0.3941
[131/299] timecost: 62.31, lr: 0.000052, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0218, R2: 0.9899), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0680, R2: 0.9319), PNorm: 188.5989, GNorm: 0.5000
[132/299] timecost: 62.12, lr: 0.000052, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0218, R2: 0.9894), Valid: (LOSS: 0.0436, MAE: 0.0436, RMSE: 0.0701, R2: 0.9269), PNorm: 188.6019, GNorm: 0.5000
[133/299] timecost: 59.32, lr: 0.000052, Train: (LOSS: 0.0127, MAE: 0.0127, RMSE: 0.0222, R2: 0.9896), Valid: (LOSS: 0.0429, MAE: 0.0429, RMSE: 0.0681, R2: 0.9315), PNorm: 188.6063, GNorm: 0.4800
[134/299] timecost: 58.68, lr: 0.000052, Train: (LOSS: 0.0124, MAE: 0.0124, RMSE: 0.0219, R2: 0.9889), Valid: (LOSS: 0.0425, MAE: 0.0425, RMSE: 0.0692, R2: 0.9302), PNorm: 188.6096, GNorm: 0.4770
[135/299] timecost: 59.32, lr: 0.000052, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0213, R2: 0.9887), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0692, R2: 0.9285), PNorm: 188.6142, GNorm: 0.4648
[136/299] timecost: 59.27, lr: 0.000052, Train: (LOSS: 0.0115, MAE: 0.0115, RMSE: 0.0211, R2: 0.9887), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0674, R2: 0.9318), PNorm: 188.6174, GNorm: 0.5000
[137/299] timecost: 59.35, lr: 0.000052, Train: (LOSS: 0.0122, MAE: 0.0122, RMSE: 0.0220, R2: 0.9879), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0688, R2: 0.9294), PNorm: 188.6228, GNorm: 0.4925
[138/299] timecost: 59.45, lr: 0.000052, Train: (LOSS: 0.0121, MAE: 0.0121, RMSE: 0.0217, R2: 0.9904), Valid: (LOSS: 0.0426, MAE: 0.0426, RMSE: 0.0703, R2: 0.9275), PNorm: 188.6258, GNorm: 0.5000
[139/299] timecost: 59.69, lr: 0.000052, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0211, R2: 0.9890), Valid: (LOSS: 0.0411, MAE: 0.0411, RMSE: 0.0663, R2: 0.9350), PNorm: 188.6296, GNorm: 0.5000
[140/299] timecost: 61.55, lr: 0.000052, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0216, R2: 0.9896), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0686, R2: 0.9301), PNorm: 188.6331, GNorm: 0.5000
[141/299] timecost: 58.65, lr: 0.000052, Train: (LOSS: 0.0114, MAE: 0.0114, RMSE: 0.0208, R2: 0.9906), Valid: (LOSS: 0.0429, MAE: 0.0429, RMSE: 0.0685, R2: 0.9308), PNorm: 188.6383, GNorm: 0.5000
[142/299] timecost: 59.16, lr: 0.000052, Train: (LOSS: 0.0122, MAE: 0.0122, RMSE: 0.0213, R2: 0.9903), Valid: (LOSS: 0.0428, MAE: 0.0428, RMSE: 0.0690, R2: 0.9291), PNorm: 188.6426, GNorm: 0.4590
[143/299] timecost: 58.87, lr: 0.000052, Train: (LOSS: 0.0114, MAE: 0.0114, RMSE: 0.0207, R2: 0.9899), Valid: (LOSS: 0.0428, MAE: 0.0428, RMSE: 0.0703, R2: 0.9279), PNorm: 188.6460, GNorm: 0.4585
Epoch 00145: reducing learning rate of group 0 to 4.4371e-05.
[144/299] timecost: 58.55, lr: 0.000044, Train: (LOSS: 0.0115, MAE: 0.0115, RMSE: 0.0206, R2: 0.9897), Valid: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0682, R2: 0.9309), PNorm: 188.6486, GNorm: 0.4717
[145/299] timecost: 58.58, lr: 0.000044, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0207, R2: 0.9900), Valid: (LOSS: 0.0425, MAE: 0.0425, RMSE: 0.0699, R2: 0.9281), PNorm: 188.6526, GNorm: 0.5000
[146/299] timecost: 58.65, lr: 0.000044, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0199, R2: 0.9901), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0691, R2: 0.9298), PNorm: 188.6555, GNorm: 0.4329
[147/299] timecost: 59.43, lr: 0.000044, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0199, R2: 0.9907), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0674, R2: 0.9332), PNorm: 188.6586, GNorm: 0.5000
[148/299] timecost: 59.54, lr: 0.000044, Train: (LOSS: 0.0108, MAE: 0.0108, RMSE: 0.0200, R2: 0.9893), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0683, R2: 0.9308), PNorm: 188.6614, GNorm: 0.3469
[149/299] timecost: 59.31, lr: 0.000044, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0198, R2: 0.9903), Valid: (LOSS: 0.0411, MAE: 0.0411, RMSE: 0.0678, R2: 0.9324), PNorm: 188.6656, GNorm: 0.5000
[150/299] timecost: 59.71, lr: 0.000044, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0193, R2: 0.9905), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0679, R2: 0.9312), PNorm: 188.6685, GNorm: 0.5000
[151/299] timecost: 60.36, lr: 0.000044, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0190, R2: 0.9907), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0685, R2: 0.9295), PNorm: 188.6707, GNorm: 0.4789
[152/299] timecost: 60.78, lr: 0.000044, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0198, R2: 0.9908), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0685, R2: 0.9308), PNorm: 188.6731, GNorm: 0.5000
[153/299] timecost: 60.55, lr: 0.000044, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0193, R2: 0.9911), Valid: (LOSS: 0.0411, MAE: 0.0411, RMSE: 0.0665, R2: 0.9355), PNorm: 188.6767, GNorm: 0.4136
[154/299] timecost: 58.51, lr: 0.000044, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0196, R2: 0.9912), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0690, R2: 0.9290), PNorm: 188.6806, GNorm: 0.4569
[155/299] timecost: 60.40, lr: 0.000044, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0194, R2: 0.9912), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0678, R2: 0.9316), PNorm: 188.6828, GNorm: 0.4152
[156/299] timecost: 61.27, lr: 0.000044, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0187, R2: 0.9913), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0679, R2: 0.9315), PNorm: 188.6861, GNorm: 0.3986
[157/299] timecost: 59.66, lr: 0.000044, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0191, R2: 0.9908), Valid: (LOSS: 0.0428, MAE: 0.0428, RMSE: 0.0692, R2: 0.9289), PNorm: 188.6902, GNorm: 0.5000
[158/299] timecost: 59.58, lr: 0.000044, Train: (LOSS: 0.0104, MAE: 0.0104, RMSE: 0.0194, R2: 0.9899), Valid: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0698, R2: 0.9274), PNorm: 188.6928, GNorm: 0.5000
[159/299] timecost: 59.10, lr: 0.000044, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0188, R2: 0.9901), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0684, R2: 0.9299), PNorm: 188.6952, GNorm: 0.5000
Epoch 00161: reducing learning rate of group 0 to 3.7715e-05.
[160/299] timecost: 62.48, lr: 0.000038, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0190, R2: 0.9906), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0670, R2: 0.9335), PNorm: 188.6990, GNorm: 0.5000
[161/299] timecost: 62.39, lr: 0.000038, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0185, R2: 0.9893), Valid: (LOSS: 0.0427, MAE: 0.0427, RMSE: 0.0699, R2: 0.9280), PNorm: 188.7012, GNorm: 0.3924
[162/299] timecost: 62.41, lr: 0.000038, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0185, R2: 0.9916), Valid: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0686, R2: 0.9308), PNorm: 188.7026, GNorm: 0.4186
[163/299] timecost: 62.57, lr: 0.000038, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0184, R2: 0.9912), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0680, R2: 0.9309), PNorm: 188.7051, GNorm: 0.5000
[164/299] timecost: 62.57, lr: 0.000038, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0182, R2: 0.9905), Valid: (LOSS: 0.0431, MAE: 0.0431, RMSE: 0.0708, R2: 0.9259), PNorm: 188.7069, GNorm: 0.4670
[165/299] timecost: 62.30, lr: 0.000038, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0181, R2: 0.9911), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0683, R2: 0.9303), PNorm: 188.7104, GNorm: 0.3175
[166/299] timecost: 59.42, lr: 0.000038, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0184, R2: 0.9910), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0679, R2: 0.9317), PNorm: 188.7127, GNorm: 0.4129
[167/299] timecost: 58.77, lr: 0.000038, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0179, R2: 0.9908), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0678, R2: 0.9310), PNorm: 188.7144, GNorm: 0.5000
[168/299] timecost: 58.65, lr: 0.000038, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0177, R2: 0.9919), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0671, R2: 0.9333), PNorm: 188.7157, GNorm: 0.5000
[169/299] timecost: 58.97, lr: 0.000038, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0180, R2: 0.9913), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0687, R2: 0.9299), PNorm: 188.7191, GNorm: 0.4089
[170/299] timecost: 59.03, lr: 0.000038, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0182, R2: 0.9911), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0694, R2: 0.9286), PNorm: 188.7210, GNorm: 0.5000
[171/299] timecost: 61.59, lr: 0.000038, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0179, R2: 0.9911), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0687, R2: 0.9293), PNorm: 188.7241, GNorm: 0.5000
[172/299] timecost: 58.96, lr: 0.000038, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0179, R2: 0.9919), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0688, R2: 0.9297), PNorm: 188.7259, GNorm: 0.5000
[173/299] timecost: 58.79, lr: 0.000038, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0180, R2: 0.9910), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0680, R2: 0.9312), PNorm: 188.7283, GNorm: 0.4088
[174/299] timecost: 58.44, lr: 0.000038, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0179, R2: 0.9918), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0685, R2: 0.9300), PNorm: 188.7314, GNorm: 0.5000
[175/299] timecost: 58.44, lr: 0.000038, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0180, R2: 0.9902), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0673, R2: 0.9323), PNorm: 188.7337, GNorm: 0.4996
Epoch 00177: reducing learning rate of group 0 to 3.2058e-05.
[176/299] timecost: 58.47, lr: 0.000032, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0178, R2: 0.9910), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0683, R2: 0.9299), PNorm: 188.7358, GNorm: 0.3826
[177/299] timecost: 58.57, lr: 0.000032, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0172, R2: 0.9916), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0688, R2: 0.9298), PNorm: 188.7381, GNorm: 0.5000
[178/299] timecost: 58.38, lr: 0.000032, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0179, R2: 0.9913), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0687, R2: 0.9301), PNorm: 188.7396, GNorm: 0.4330
[179/299] timecost: 58.76, lr: 0.000032, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0171, R2: 0.9912), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0676, R2: 0.9320), PNorm: 188.7413, GNorm: 0.4718
[180/299] timecost: 60.38, lr: 0.000032, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0169, R2: 0.9917), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0689, R2: 0.9293), PNorm: 188.7423, GNorm: 0.5000
[181/299] timecost: 59.39, lr: 0.000032, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0167, R2: 0.9926), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0677, R2: 0.9318), PNorm: 188.7442, GNorm: 0.3675
[182/299] timecost: 59.61, lr: 0.000032, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0175, R2: 0.9920), Valid: (LOSS: 0.0427, MAE: 0.0427, RMSE: 0.0688, R2: 0.9297), PNorm: 188.7459, GNorm: 0.3589
[183/299] timecost: 59.94, lr: 0.000032, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0173, R2: 0.9913), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0678, R2: 0.9309), PNorm: 188.7481, GNorm: 0.5000
[184/299] timecost: 60.36, lr: 0.000032, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0170, R2: 0.9903), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0679, R2: 0.9313), PNorm: 188.7495, GNorm: 0.5000
[185/299] timecost: 60.59, lr: 0.000032, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0167, R2: 0.9914), Valid: (LOSS: 0.0431, MAE: 0.0431, RMSE: 0.0700, R2: 0.9273), PNorm: 188.7514, GNorm: 0.5000
[186/299] timecost: 60.29, lr: 0.000032, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0170, R2: 0.9913), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0675, R2: 0.9320), PNorm: 188.7536, GNorm: 0.3684
[187/299] timecost: 62.42, lr: 0.000032, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0167, R2: 0.9925), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0671, R2: 0.9329), PNorm: 188.7546, GNorm: 0.4271
[188/299] timecost: 62.27, lr: 0.000032, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0170, R2: 0.9916), Valid: (LOSS: 0.0429, MAE: 0.0429, RMSE: 0.0694, R2: 0.9283), PNorm: 188.7563, GNorm: 0.4066
[189/299] timecost: 62.26, lr: 0.000032, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0168, R2: 0.9914), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0680, R2: 0.9310), PNorm: 188.7594, GNorm: 0.4833
[190/299] timecost: 62.28, lr: 0.000032, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0167, R2: 0.9919), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0685, R2: 0.9299), PNorm: 188.7614, GNorm: 0.3501
[191/299] timecost: 62.33, lr: 0.000032, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0164, R2: 0.9922), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0676, R2: 0.9312), PNorm: 188.7622, GNorm: 0.5000
Epoch 00193: reducing learning rate of group 0 to 2.7249e-05.
[192/299] timecost: 62.41, lr: 0.000027, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0167, R2: 0.9913), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0677, R2: 0.9311), PNorm: 188.7637, GNorm: 0.4516
[193/299] timecost: 62.33, lr: 0.000027, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0164, R2: 0.9924), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0677, R2: 0.9319), PNorm: 188.7655, GNorm: 0.5000
[194/299] timecost: 62.27, lr: 0.000027, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0163, R2: 0.9919), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0690, R2: 0.9281), PNorm: 188.7668, GNorm: 0.4708
[195/299] timecost: 62.36, lr: 0.000027, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0162, R2: 0.9919), Valid: (LOSS: 0.0410, MAE: 0.0410, RMSE: 0.0665, R2: 0.9335), PNorm: 188.7679, GNorm: 0.3830
[196/299] timecost: 62.28, lr: 0.000027, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0161, R2: 0.9920), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0682, R2: 0.9305), PNorm: 188.7690, GNorm: 0.4250
[197/299] timecost: 60.99, lr: 0.000027, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0161, R2: 0.9927), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0687, R2: 0.9293), PNorm: 188.7703, GNorm: 0.3252
