cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 69.13, lr: 0.000030, Train: (LOSS: 0.2315, MAE: 0.2315, RMSE: 0.2733, R2: -0.0694), Valid: (LOSS: 0.2239, MAE: 0.2239, RMSE: 0.2600, R2: 0.0874), PNorm: 174.3676, GNorm: 0.5405
[99/299] timecost: 66.37, lr: 0.000030, Train: (LOSS: 0.0280, MAE: 0.0280, RMSE: 0.0453, R2: 0.9649), Valid: (LOSS: 0.0460, MAE: 0.0460, RMSE: 0.0752, R2: 0.9165), PNorm: 159.4702, GNorm: 1.1042
[100/299] timecost: 65.61, lr: 0.000030, Train: (LOSS: 0.0283, MAE: 0.0283, RMSE: 0.0457, R2: 0.9636), Valid: (LOSS: 0.0460, MAE: 0.0460, RMSE: 0.0731, R2: 0.9216), PNorm: 159.3523, GNorm: 1.4350
[101/299] timecost: 65.13, lr: 0.000030, Train: (LOSS: 0.0276, MAE: 0.0276, RMSE: 0.0450, R2: 0.9661), Valid: (LOSS: 0.0459, MAE: 0.0459, RMSE: 0.0728, R2: 0.9217), PNorm: 159.2343, GNorm: 1.2981
[102/299] timecost: 65.47, lr: 0.000030, Train: (LOSS: 0.0287, MAE: 0.0287, RMSE: 0.0461, R2: 0.9652), Valid: (LOSS: 0.0462, MAE: 0.0462, RMSE: 0.0739, R2: 0.9195), PNorm: 159.1161, GNorm: 0.9605
[103/299] timecost: 64.29, lr: 0.000030, Train: (LOSS: 0.0289, MAE: 0.0289, RMSE: 0.0458, R2: 0.9641), Valid: (LOSS: 0.0499, MAE: 0.0499, RMSE: 0.0783, R2: 0.9112), PNorm: 158.9992, GNorm: 1.4851
[104/299] timecost: 65.08, lr: 0.000030, Train: (LOSS: 0.0266, MAE: 0.0266, RMSE: 0.0437, R2: 0.9683), Valid: (LOSS: 0.0449, MAE: 0.0449, RMSE: 0.0695, R2: 0.9282), PNorm: 158.8813, GNorm: 0.9386
[105/299] timecost: 65.65, lr: 0.000030, Train: (LOSS: 0.0273, MAE: 0.0273, RMSE: 0.0443, R2: 0.9680), Valid: (LOSS: 0.0463, MAE: 0.0463, RMSE: 0.0726, R2: 0.9242), PNorm: 158.7623, GNorm: 1.0231
[106/299] timecost: 64.95, lr: 0.000030, Train: (LOSS: 0.0266, MAE: 0.0266, RMSE: 0.0428, R2: 0.9687), Valid: (LOSS: 0.0432, MAE: 0.0432, RMSE: 0.0680, R2: 0.9306), PNorm: 158.6443, GNorm: 1.4711
[107/299] timecost: 63.93, lr: 0.000030, Train: (LOSS: 0.0271, MAE: 0.0271, RMSE: 0.0434, R2: 0.9672), Valid: (LOSS: 0.0441, MAE: 0.0441, RMSE: 0.0700, R2: 0.9272), PNorm: 158.5261, GNorm: 1.3481
[108/299] timecost: 63.71, lr: 0.000030, Train: (LOSS: 0.0275, MAE: 0.0275, RMSE: 0.0445, R2: 0.9673), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0663, R2: 0.9342), PNorm: 158.4080, GNorm: 0.7281
[109/299] timecost: 63.89, lr: 0.000030, Train: (LOSS: 0.0260, MAE: 0.0260, RMSE: 0.0427, R2: 0.9693), Valid: (LOSS: 0.0433, MAE: 0.0433, RMSE: 0.0688, R2: 0.9284), PNorm: 158.2888, GNorm: 1.4224
[110/299] timecost: 63.61, lr: 0.000030, Train: (LOSS: 0.0276, MAE: 0.0276, RMSE: 0.0450, R2: 0.9649), Valid: (LOSS: 0.0465, MAE: 0.0465, RMSE: 0.0723, R2: 0.9243), PNorm: 158.1699, GNorm: 0.7181
[111/299] timecost: 63.46, lr: 0.000030, Train: (LOSS: 0.0266, MAE: 0.0266, RMSE: 0.0433, R2: 0.9670), Valid: (LOSS: 0.0439, MAE: 0.0439, RMSE: 0.0684, R2: 0.9309), PNorm: 158.0520, GNorm: 0.8031
[112/299] timecost: 62.96, lr: 0.000030, Train: (LOSS: 0.0256, MAE: 0.0256, RMSE: 0.0421, R2: 0.9696), Valid: (LOSS: 0.0446, MAE: 0.0446, RMSE: 0.0691, R2: 0.9292), PNorm: 157.9334, GNorm: 0.7759
[113/299] timecost: 63.08, lr: 0.000030, Train: (LOSS: 0.0248, MAE: 0.0248, RMSE: 0.0404, R2: 0.9720), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0667, R2: 0.9330), PNorm: 157.8139, GNorm: 1.5768
[114/299] timecost: 64.29, lr: 0.000030, Train: (LOSS: 0.0249, MAE: 0.0249, RMSE: 0.0410, R2: 0.9714), Valid: (LOSS: 0.0428, MAE: 0.0428, RMSE: 0.0672, R2: 0.9312), PNorm: 157.6945, GNorm: 1.7538
[115/299] timecost: 66.15, lr: 0.000030, Train: (LOSS: 0.0258, MAE: 0.0258, RMSE: 0.0423, R2: 0.9685), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0642, R2: 0.9379), PNorm: 157.5766, GNorm: 1.0410
[116/299] timecost: 66.42, lr: 0.000030, Train: (LOSS: 0.0257, MAE: 0.0257, RMSE: 0.0420, R2: 0.9681), Valid: (LOSS: 0.0423, MAE: 0.0423, RMSE: 0.0660, R2: 0.9350), PNorm: 157.4587, GNorm: 1.0090
[117/299] timecost: 65.35, lr: 0.000030, Train: (LOSS: 0.0259, MAE: 0.0259, RMSE: 0.0418, R2: 0.9689), Valid: (LOSS: 0.0426, MAE: 0.0426, RMSE: 0.0650, R2: 0.9381), PNorm: 157.3401, GNorm: 1.1707
[118/299] timecost: 65.40, lr: 0.000030, Train: (LOSS: 0.0268, MAE: 0.0268, RMSE: 0.0429, R2: 0.9650), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0648, R2: 0.9374), PNorm: 157.2218, GNorm: 0.9638
[119/299] timecost: 65.39, lr: 0.000030, Train: (LOSS: 0.0257, MAE: 0.0257, RMSE: 0.0412, R2: 0.9697), Valid: (LOSS: 0.0439, MAE: 0.0439, RMSE: 0.0662, R2: 0.9371), PNorm: 157.1047, GNorm: 1.5381
[120/299] timecost: 65.21, lr: 0.000030, Train: (LOSS: 0.0249, MAE: 0.0249, RMSE: 0.0407, R2: 0.9710), Valid: (LOSS: 0.0455, MAE: 0.0455, RMSE: 0.0729, R2: 0.9198), PNorm: 156.9861, GNorm: 1.0904
[121/299] timecost: 64.96, lr: 0.000030, Train: (LOSS: 0.0252, MAE: 0.0252, RMSE: 0.0410, R2: 0.9708), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0677, R2: 0.9318), PNorm: 156.8677, GNorm: 0.9838
[122/299] timecost: 65.37, lr: 0.000030, Train: (LOSS: 0.0254, MAE: 0.0254, RMSE: 0.0413, R2: 0.9712), Valid: (LOSS: 0.0428, MAE: 0.0428, RMSE: 0.0659, R2: 0.9353), PNorm: 156.7496, GNorm: 0.9343
[123/299] timecost: 65.22, lr: 0.000030, Train: (LOSS: 0.0242, MAE: 0.0242, RMSE: 0.0391, R2: 0.9737), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0665, R2: 0.9341), PNorm: 156.6312, GNorm: 1.0595
[124/299] timecost: 65.32, lr: 0.000030, Train: (LOSS: 0.0240, MAE: 0.0240, RMSE: 0.0394, R2: 0.9737), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0625, R2: 0.9410), PNorm: 156.5137, GNorm: 1.1530
[125/299] timecost: 64.40, lr: 0.000030, Train: (LOSS: 0.0239, MAE: 0.0239, RMSE: 0.0386, R2: 0.9732), Valid: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0629, R2: 0.9402), PNorm: 156.3943, GNorm: 2.0310
[126/299] timecost: 64.38, lr: 0.000030, Train: (LOSS: 0.0228, MAE: 0.0228, RMSE: 0.0374, R2: 0.9768), Valid: (LOSS: 0.0418, MAE: 0.0418, RMSE: 0.0644, R2: 0.9367), PNorm: 156.2765, GNorm: 0.8512
[127/299] timecost: 64.17, lr: 0.000030, Train: (LOSS: 0.0231, MAE: 0.0231, RMSE: 0.0377, R2: 0.9750), Valid: (LOSS: 0.0427, MAE: 0.0427, RMSE: 0.0678, R2: 0.9297), PNorm: 156.1587, GNorm: 0.7813
[128/299] timecost: 63.57, lr: 0.000030, Train: (LOSS: 0.0223, MAE: 0.0223, RMSE: 0.0372, R2: 0.9752), Valid: (LOSS: 0.0432, MAE: 0.0432, RMSE: 0.0683, R2: 0.9275), PNorm: 156.0403, GNorm: 0.8788
[129/299] timecost: 64.61, lr: 0.000030, Train: (LOSS: 0.0242, MAE: 0.0242, RMSE: 0.0387, R2: 0.9729), Valid: (LOSS: 0.0437, MAE: 0.0437, RMSE: 0.0663, R2: 0.9346), PNorm: 155.9237, GNorm: 1.0562
[130/299] timecost: 64.70, lr: 0.000030, Train: (LOSS: 0.0238, MAE: 0.0238, RMSE: 0.0384, R2: 0.9750), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0646, R2: 0.9374), PNorm: 155.8089, GNorm: 1.2568
[131/299] timecost: 64.41, lr: 0.000030, Train: (LOSS: 0.0224, MAE: 0.0224, RMSE: 0.0366, R2: 0.9766), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0673, R2: 0.9305), PNorm: 155.6926, GNorm: 0.9661
[132/299] timecost: 63.17, lr: 0.000030, Train: (LOSS: 0.0223, MAE: 0.0223, RMSE: 0.0370, R2: 0.9756), Valid: (LOSS: 0.0436, MAE: 0.0436, RMSE: 0.0683, R2: 0.9283), PNorm: 155.5750, GNorm: 1.3348
[133/299] timecost: 62.81, lr: 0.000030, Train: (LOSS: 0.0237, MAE: 0.0237, RMSE: 0.0373, R2: 0.9745), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0633, R2: 0.9412), PNorm: 155.4591, GNorm: 1.0047
[134/299] timecost: 64.04, lr: 0.000030, Train: (LOSS: 0.0221, MAE: 0.0221, RMSE: 0.0359, R2: 0.9767), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0641, R2: 0.9383), PNorm: 155.3424, GNorm: 0.8572
[135/299] timecost: 63.05, lr: 0.000030, Train: (LOSS: 0.0214, MAE: 0.0214, RMSE: 0.0348, R2: 0.9778), Valid: (LOSS: 0.0411, MAE: 0.0411, RMSE: 0.0629, R2: 0.9386), PNorm: 155.2265, GNorm: 1.0669
[136/299] timecost: 63.05, lr: 0.000030, Train: (LOSS: 0.0214, MAE: 0.0214, RMSE: 0.0351, R2: 0.9789), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0621, R2: 0.9429), PNorm: 155.1083, GNorm: 1.1035
[137/299] timecost: 62.92, lr: 0.000030, Train: (LOSS: 0.0227, MAE: 0.0227, RMSE: 0.0359, R2: 0.9768), Valid: (LOSS: 0.0428, MAE: 0.0428, RMSE: 0.0690, R2: 0.9298), PNorm: 154.9923, GNorm: 0.9154
[138/299] timecost: 62.80, lr: 0.000030, Train: (LOSS: 0.0224, MAE: 0.0224, RMSE: 0.0363, R2: 0.9752), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0636, R2: 0.9390), PNorm: 154.8755, GNorm: 0.7438
[139/299] timecost: 62.67, lr: 0.000030, Train: (LOSS: 0.0214, MAE: 0.0214, RMSE: 0.0355, R2: 0.9781), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0612, R2: 0.9429), PNorm: 154.7592, GNorm: 0.7913
[140/299] timecost: 63.64, lr: 0.000030, Train: (LOSS: 0.0208, MAE: 0.0208, RMSE: 0.0341, R2: 0.9790), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0621, R2: 0.9418), PNorm: 154.6426, GNorm: 1.2815
[141/299] timecost: 63.36, lr: 0.000030, Train: (LOSS: 0.0207, MAE: 0.0207, RMSE: 0.0341, R2: 0.9789), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0607, R2: 0.9432), PNorm: 154.5240, GNorm: 1.2526
[142/299] timecost: 62.76, lr: 0.000030, Train: (LOSS: 0.0208, MAE: 0.0208, RMSE: 0.0341, R2: 0.9789), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0637, R2: 0.9367), PNorm: 154.4072, GNorm: 0.8874
[143/299] timecost: 63.19, lr: 0.000030, Train: (LOSS: 0.0215, MAE: 0.0215, RMSE: 0.0352, R2: 0.9775), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0673, R2: 0.9327), PNorm: 154.2904, GNorm: 0.8982
[144/299] timecost: 62.88, lr: 0.000030, Train: (LOSS: 0.0233, MAE: 0.0233, RMSE: 0.0369, R2: 0.9757), Valid: (LOSS: 0.0431, MAE: 0.0431, RMSE: 0.0669, R2: 0.9310), PNorm: 154.1755, GNorm: 0.9411
[145/299] timecost: 62.94, lr: 0.000030, Train: (LOSS: 0.0217, MAE: 0.0217, RMSE: 0.0347, R2: 0.9786), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0609, R2: 0.9435), PNorm: 154.0593, GNorm: 1.0418
[146/299] timecost: 63.17, lr: 0.000030, Train: (LOSS: 0.0205, MAE: 0.0205, RMSE: 0.0338, R2: 0.9794), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0646, R2: 0.9363), PNorm: 153.9439, GNorm: 0.8399
[147/299] timecost: 63.39, lr: 0.000030, Train: (LOSS: 0.0205, MAE: 0.0205, RMSE: 0.0334, R2: 0.9794), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0641, R2: 0.9385), PNorm: 153.8292, GNorm: 1.1390
[148/299] timecost: 63.10, lr: 0.000030, Train: (LOSS: 0.0214, MAE: 0.0214, RMSE: 0.0345, R2: 0.9773), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0606, R2: 0.9437), PNorm: 153.7149, GNorm: 0.6921
[149/299] timecost: 62.76, lr: 0.000030, Train: (LOSS: 0.0207, MAE: 0.0207, RMSE: 0.0336, R2: 0.9806), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0603, R2: 0.9451), PNorm: 153.6000, GNorm: 1.2159
[150/299] timecost: 63.08, lr: 0.000030, Train: (LOSS: 0.0193, MAE: 0.0193, RMSE: 0.0316, R2: 0.9819), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0601, R2: 0.9447), PNorm: 153.4839, GNorm: 1.5012
[151/299] timecost: 62.84, lr: 0.000030, Train: (LOSS: 0.0203, MAE: 0.0203, RMSE: 0.0330, R2: 0.9811), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0590, R2: 0.9462), PNorm: 153.3690, GNorm: 1.0907
[152/299] timecost: 62.62, lr: 0.000030, Train: (LOSS: 0.0196, MAE: 0.0196, RMSE: 0.0321, R2: 0.9806), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0604, R2: 0.9436), PNorm: 153.2524, GNorm: 0.7898
[153/299] timecost: 62.62, lr: 0.000030, Train: (LOSS: 0.0204, MAE: 0.0204, RMSE: 0.0331, R2: 0.9808), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0623, R2: 0.9408), PNorm: 153.1370, GNorm: 0.9510
[154/299] timecost: 63.06, lr: 0.000030, Train: (LOSS: 0.0196, MAE: 0.0196, RMSE: 0.0322, R2: 0.9811), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0626, R2: 0.9395), PNorm: 153.0209, GNorm: 0.9827
[155/299] timecost: 62.78, lr: 0.000030, Train: (LOSS: 0.0196, MAE: 0.0196, RMSE: 0.0324, R2: 0.9798), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0599, R2: 0.9460), PNorm: 152.9054, GNorm: 1.5913
[156/299] timecost: 62.71, lr: 0.000030, Train: (LOSS: 0.0198, MAE: 0.0198, RMSE: 0.0327, R2: 0.9800), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0620, R2: 0.9418), PNorm: 152.7898, GNorm: 1.4821
[157/299] timecost: 62.92, lr: 0.000030, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0309, R2: 0.9824), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0594, R2: 0.9462), PNorm: 152.6736, GNorm: 1.4050
[158/299] timecost: 63.13, lr: 0.000030, Train: (LOSS: 0.0187, MAE: 0.0187, RMSE: 0.0307, R2: 0.9824), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0600, R2: 0.9455), PNorm: 152.5583, GNorm: 0.9878
[159/299] timecost: 65.01, lr: 0.000030, Train: (LOSS: 0.0184, MAE: 0.0184, RMSE: 0.0307, R2: 0.9821), Valid: (LOSS: 0.0405, MAE: 0.0405, RMSE: 0.0640, R2: 0.9380), PNorm: 152.4422, GNorm: 1.0918
[160/299] timecost: 65.95, lr: 0.000030, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0313, R2: 0.9825), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0603, R2: 0.9446), PNorm: 152.3267, GNorm: 0.9159
[161/299] timecost: 67.41, lr: 0.000030, Train: (LOSS: 0.0183, MAE: 0.0183, RMSE: 0.0301, R2: 0.9819), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0578, R2: 0.9478), PNorm: 152.2099, GNorm: 0.9140
[162/299] timecost: 68.02, lr: 0.000030, Train: (LOSS: 0.0186, MAE: 0.0186, RMSE: 0.0303, R2: 0.9833), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0606, R2: 0.9431), PNorm: 152.0948, GNorm: 1.2680
[163/299] timecost: 67.55, lr: 0.000030, Train: (LOSS: 0.0185, MAE: 0.0185, RMSE: 0.0302, R2: 0.9830), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0598, R2: 0.9445), PNorm: 151.9794, GNorm: 1.2286
[164/299] timecost: 67.75, lr: 0.000030, Train: (LOSS: 0.0191, MAE: 0.0191, RMSE: 0.0308, R2: 0.9829), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0614, R2: 0.9430), PNorm: 151.8653, GNorm: 0.9517
[165/299] timecost: 67.71, lr: 0.000030, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0291, R2: 0.9838), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0591, R2: 0.9454), PNorm: 151.7500, GNorm: 0.8975
[166/299] timecost: 66.38, lr: 0.000030, Train: (LOSS: 0.0184, MAE: 0.0184, RMSE: 0.0300, R2: 0.9831), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0589, R2: 0.9449), PNorm: 151.6358, GNorm: 1.2249
[167/299] timecost: 66.35, lr: 0.000030, Train: (LOSS: 0.0178, MAE: 0.0178, RMSE: 0.0288, R2: 0.9846), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0551, R2: 0.9530), PNorm: 151.5200, GNorm: 0.8846
[168/299] timecost: 65.84, lr: 0.000030, Train: (LOSS: 0.0174, MAE: 0.0174, RMSE: 0.0288, R2: 0.9844), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0633, R2: 0.9385), PNorm: 151.4057, GNorm: 1.0278
[169/299] timecost: 65.28, lr: 0.000030, Train: (LOSS: 0.0181, MAE: 0.0181, RMSE: 0.0295, R2: 0.9837), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0591, R2: 0.9473), PNorm: 151.2907, GNorm: 1.3548
[170/299] timecost: 66.88, lr: 0.000030, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0291, R2: 0.9848), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0583, R2: 0.9492), PNorm: 151.1760, GNorm: 0.8426
[171/299] timecost: 66.58, lr: 0.000030, Train: (LOSS: 0.0181, MAE: 0.0181, RMSE: 0.0295, R2: 0.9841), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0587, R2: 0.9471), PNorm: 151.0627, GNorm: 0.9496
[172/299] timecost: 66.47, lr: 0.000030, Train: (LOSS: 0.0169, MAE: 0.0169, RMSE: 0.0282, R2: 0.9836), Valid: (LOSS: 0.0377, MAE: 0.0377, RMSE: 0.0594, R2: 0.9459), PNorm: 150.9477, GNorm: 0.7230
[173/299] timecost: 67.02, lr: 0.000030, Train: (LOSS: 0.0177, MAE: 0.0177, RMSE: 0.0289, R2: 0.9845), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0556, R2: 0.9534), PNorm: 150.8328, GNorm: 1.3087
[174/299] timecost: 66.19, lr: 0.000030, Train: (LOSS: 0.0187, MAE: 0.0187, RMSE: 0.0291, R2: 0.9842), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0590, R2: 0.9466), PNorm: 150.7189, GNorm: 1.5385
[175/299] timecost: 66.72, lr: 0.000030, Train: (LOSS: 0.0176, MAE: 0.0176, RMSE: 0.0281, R2: 0.9824), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0585, R2: 0.9469), PNorm: 150.6046, GNorm: 0.8658
[176/299] timecost: 66.63, lr: 0.000030, Train: (LOSS: 0.0176, MAE: 0.0176, RMSE: 0.0280, R2: 0.9850), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0598, R2: 0.9472), PNorm: 150.4909, GNorm: 1.2258
[177/299] timecost: 66.93, lr: 0.000030, Train: (LOSS: 0.0170, MAE: 0.0170, RMSE: 0.0278, R2: 0.9843), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0571, R2: 0.9500), PNorm: 150.3788, GNorm: 0.8815
[178/299] timecost: 66.40, lr: 0.000030, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0268, R2: 0.9858), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0573, R2: 0.9481), PNorm: 150.2648, GNorm: 1.0987
[179/299] timecost: 65.78, lr: 0.000030, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0264, R2: 0.9868), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0563, R2: 0.9510), PNorm: 150.1505, GNorm: 0.7068
[180/299] timecost: 65.93, lr: 0.000030, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0260, R2: 0.9844), Valid: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0606, R2: 0.9435), PNorm: 150.0361, GNorm: 0.7422
[181/299] timecost: 65.48, lr: 0.000030, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0279, R2: 0.9844), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0596, R2: 0.9472), PNorm: 149.9247, GNorm: 1.3796
[182/299] timecost: 65.60, lr: 0.000030, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0268, R2: 0.9867), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0579, R2: 0.9489), PNorm: 149.8115, GNorm: 1.1857
[183/299] timecost: 66.25, lr: 0.000030, Train: (LOSS: 0.0170, MAE: 0.0170, RMSE: 0.0271, R2: 0.9846), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0588, R2: 0.9453), PNorm: 149.6992, GNorm: 1.1694
[184/299] timecost: 66.11, lr: 0.000030, Train: (LOSS: 0.0161, MAE: 0.0161, RMSE: 0.0263, R2: 0.9860), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0569, R2: 0.9493), PNorm: 149.5868, GNorm: 0.7802
[185/299] timecost: 66.22, lr: 0.000030, Train: (LOSS: 0.0159, MAE: 0.0159, RMSE: 0.0257, R2: 0.9872), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0570, R2: 0.9486), PNorm: 149.4743, GNorm: 1.2618
[186/299] timecost: 66.18, lr: 0.000030, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0254, R2: 0.9867), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0588, R2: 0.9472), PNorm: 149.3622, GNorm: 0.9173
[187/299] timecost: 66.32, lr: 0.000030, Train: (LOSS: 0.0168, MAE: 0.0168, RMSE: 0.0267, R2: 0.9857), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0572, R2: 0.9490), PNorm: 149.2510, GNorm: 1.1025
Epoch 00189: reducing learning rate of group 0 to 2.7000e-05.
[188/299] timecost: 65.59, lr: 0.000027, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0263, R2: 0.9863), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0532, R2: 0.9554), PNorm: 149.1398, GNorm: 1.0814
[189/299] timecost: 64.80, lr: 0.000027, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0253, R2: 0.9870), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0553, R2: 0.9518), PNorm: 149.0391, GNorm: 0.9061
[190/299] timecost: 63.45, lr: 0.000027, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0253, R2: 0.9871), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0553, R2: 0.9523), PNorm: 148.9390, GNorm: 0.8803
[191/299] timecost: 63.26, lr: 0.000027, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0247, R2: 0.9877), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0549, R2: 0.9517), PNorm: 148.8387, GNorm: 0.7457
[192/299] timecost: 63.05, lr: 0.000027, Train: (LOSS: 0.0149, MAE: 0.0149, RMSE: 0.0247, R2: 0.9878), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0559, R2: 0.9506), PNorm: 148.7388, GNorm: 0.5985
[193/299] timecost: 62.68, lr: 0.000027, Train: (LOSS: 0.0150, MAE: 0.0150, RMSE: 0.0246, R2: 0.9874), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0569, R2: 0.9494), PNorm: 148.6378, GNorm: 1.4156
[194/299] timecost: 62.77, lr: 0.000027, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0239, R2: 0.9879), Valid: (LOSS: 0.0377, MAE: 0.0377, RMSE: 0.0576, R2: 0.9463), PNorm: 148.5374, GNorm: 0.9016
[195/299] timecost: 62.89, lr: 0.000027, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0234, R2: 0.9884), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0592, R2: 0.9460), PNorm: 148.4369, GNorm: 0.7595
[196/299] timecost: 62.85, lr: 0.000027, Train: (LOSS: 0.0149, MAE: 0.0149, RMSE: 0.0240, R2: 0.9879), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0551, R2: 0.9526), PNorm: 148.3360, GNorm: 0.9677
[197/299] timecost: 62.72, lr: 0.000027, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0234, R2: 0.9890), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0569, R2: 0.9494), PNorm: 148.2360, GNorm: 0.9547
[198/299] timecost: 63.07, lr: 0.000027, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0232, R2: 0.9892), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0544, R2: 0.9534), PNorm: 148.1358, GNorm: 0.8352
