cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 69.31, lr: 0.000030, Train: (LOSS: 0.2346, MAE: 0.2346, RMSE: 0.2780, R2: -0.1053), Valid: (LOSS: 0.2200, MAE: 0.2200, RMSE: 0.2570, R2: -0.0195), PNorm: 174.4144, GNorm: 0.4339
[99/299] timecost: 62.38, lr: 0.000030, Train: (LOSS: 0.0291, MAE: 0.0291, RMSE: 0.0478, R2: 0.9588), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0613, R2: 0.9311), PNorm: 158.5297, GNorm: 0.8414
[100/299] timecost: 62.58, lr: 0.000030, Train: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0513, R2: 0.9550), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0576, R2: 0.9379), PNorm: 158.4041, GNorm: 1.6234
[101/299] timecost: 63.73, lr: 0.000030, Train: (LOSS: 0.0295, MAE: 0.0295, RMSE: 0.0486, R2: 0.9608), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0622, R2: 0.9307), PNorm: 158.2794, GNorm: 1.2392
[102/299] timecost: 63.26, lr: 0.000030, Train: (LOSS: 0.0283, MAE: 0.0283, RMSE: 0.0467, R2: 0.9616), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0610, R2: 0.9342), PNorm: 158.1529, GNorm: 1.0135
[103/299] timecost: 62.55, lr: 0.000030, Train: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0498, R2: 0.9564), Valid: (LOSS: 0.0425, MAE: 0.0425, RMSE: 0.0674, R2: 0.9203), PNorm: 158.0266, GNorm: 2.2447
[104/299] timecost: 62.61, lr: 0.000030, Train: (LOSS: 0.0289, MAE: 0.0289, RMSE: 0.0472, R2: 0.9605), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0609, R2: 0.9343), PNorm: 157.9018, GNorm: 1.1186
[105/299] timecost: 62.48, lr: 0.000030, Train: (LOSS: 0.0285, MAE: 0.0285, RMSE: 0.0470, R2: 0.9611), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0598, R2: 0.9335), PNorm: 157.7752, GNorm: 1.5268
[106/299] timecost: 62.31, lr: 0.000030, Train: (LOSS: 0.0279, MAE: 0.0279, RMSE: 0.0459, R2: 0.9642), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0581, R2: 0.9395), PNorm: 157.6493, GNorm: 0.9114
[107/299] timecost: 62.99, lr: 0.000030, Train: (LOSS: 0.0279, MAE: 0.0279, RMSE: 0.0462, R2: 0.9650), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0628, R2: 0.9270), PNorm: 157.5228, GNorm: 1.3434
[108/299] timecost: 62.46, lr: 0.000030, Train: (LOSS: 0.0293, MAE: 0.0293, RMSE: 0.0476, R2: 0.9616), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0625, R2: 0.9302), PNorm: 157.3966, GNorm: 1.0155
[109/299] timecost: 62.42, lr: 0.000030, Train: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0505, R2: 0.9566), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0627, R2: 0.9294), PNorm: 157.2728, GNorm: 1.3921
[110/299] timecost: 62.36, lr: 0.000030, Train: (LOSS: 0.0281, MAE: 0.0281, RMSE: 0.0459, R2: 0.9642), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0615, R2: 0.9315), PNorm: 157.1466, GNorm: 0.9648
[111/299] timecost: 62.83, lr: 0.000030, Train: (LOSS: 0.0290, MAE: 0.0290, RMSE: 0.0463, R2: 0.9620), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0665, R2: 0.9195), PNorm: 157.0209, GNorm: 0.9645
[112/299] timecost: 62.54, lr: 0.000030, Train: (LOSS: 0.0278, MAE: 0.0278, RMSE: 0.0460, R2: 0.9634), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0590, R2: 0.9357), PNorm: 156.8959, GNorm: 1.4666
[113/299] timecost: 62.69, lr: 0.000030, Train: (LOSS: 0.0283, MAE: 0.0283, RMSE: 0.0444, R2: 0.9632), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0612, R2: 0.9342), PNorm: 156.7700, GNorm: 1.2071
[114/299] timecost: 62.57, lr: 0.000030, Train: (LOSS: 0.0273, MAE: 0.0273, RMSE: 0.0445, R2: 0.9648), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0592, R2: 0.9371), PNorm: 156.6434, GNorm: 0.8524
[115/299] timecost: 62.52, lr: 0.000030, Train: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0670, R2: 0.9187), Valid: (LOSS: 0.0555, MAE: 0.0555, RMSE: 0.0915, R2: 0.8574), PNorm: 156.5227, GNorm: 1.4269
[116/299] timecost: 62.41, lr: 0.000030, Train: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0514, R2: 0.9543), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0602, R2: 0.9352), PNorm: 156.4008, GNorm: 0.7626
[117/299] timecost: 62.68, lr: 0.000030, Train: (LOSS: 0.0265, MAE: 0.0265, RMSE: 0.0432, R2: 0.9672), Valid: (LOSS: 0.0365, MAE: 0.0365, RMSE: 0.0580, R2: 0.9385), PNorm: 156.2774, GNorm: 0.8336
[118/299] timecost: 62.59, lr: 0.000030, Train: (LOSS: 0.0265, MAE: 0.0265, RMSE: 0.0431, R2: 0.9674), Valid: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0609, R2: 0.9327), PNorm: 156.1527, GNorm: 1.3311
[119/299] timecost: 62.57, lr: 0.000030, Train: (LOSS: 0.0262, MAE: 0.0262, RMSE: 0.0428, R2: 0.9683), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0629, R2: 0.9307), PNorm: 156.0286, GNorm: 1.6244
[120/299] timecost: 62.82, lr: 0.000030, Train: (LOSS: 0.0269, MAE: 0.0269, RMSE: 0.0428, R2: 0.9696), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0615, R2: 0.9328), PNorm: 155.9052, GNorm: 1.7774
[121/299] timecost: 62.93, lr: 0.000030, Train: (LOSS: 0.0263, MAE: 0.0263, RMSE: 0.0419, R2: 0.9688), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0549, R2: 0.9426), PNorm: 155.7816, GNorm: 0.8344
[122/299] timecost: 62.53, lr: 0.000030, Train: (LOSS: 0.0266, MAE: 0.0266, RMSE: 0.0424, R2: 0.9689), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0584, R2: 0.9390), PNorm: 155.6582, GNorm: 1.1938
[123/299] timecost: 62.31, lr: 0.000030, Train: (LOSS: 0.0243, MAE: 0.0243, RMSE: 0.0398, R2: 0.9719), Valid: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0616, R2: 0.9334), PNorm: 155.5339, GNorm: 1.0499
[124/299] timecost: 62.36, lr: 0.000030, Train: (LOSS: 0.0263, MAE: 0.0263, RMSE: 0.0420, R2: 0.9695), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0572, R2: 0.9406), PNorm: 155.4098, GNorm: 1.2365
[125/299] timecost: 63.49, lr: 0.000030, Train: (LOSS: 0.0248, MAE: 0.0248, RMSE: 0.0398, R2: 0.9724), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0579, R2: 0.9405), PNorm: 155.2860, GNorm: 0.7738
[126/299] timecost: 63.49, lr: 0.000030, Train: (LOSS: 0.0248, MAE: 0.0248, RMSE: 0.0393, R2: 0.9739), Valid: (LOSS: 0.0377, MAE: 0.0377, RMSE: 0.0583, R2: 0.9384), PNorm: 155.1610, GNorm: 0.9790
[127/299] timecost: 63.95, lr: 0.000030, Train: (LOSS: 0.0245, MAE: 0.0245, RMSE: 0.0395, R2: 0.9730), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0569, R2: 0.9413), PNorm: 155.0367, GNorm: 0.9484
[128/299] timecost: 63.66, lr: 0.000030, Train: (LOSS: 0.0233, MAE: 0.0233, RMSE: 0.0372, R2: 0.9747), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0575, R2: 0.9401), PNorm: 154.9121, GNorm: 1.5794
[129/299] timecost: 63.93, lr: 0.000030, Train: (LOSS: 0.0232, MAE: 0.0232, RMSE: 0.0366, R2: 0.9758), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0593, R2: 0.9376), PNorm: 154.7864, GNorm: 0.9357
[130/299] timecost: 62.87, lr: 0.000030, Train: (LOSS: 0.0238, MAE: 0.0238, RMSE: 0.0379, R2: 0.9748), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0595, R2: 0.9359), PNorm: 154.6624, GNorm: 0.8435
[131/299] timecost: 62.58, lr: 0.000030, Train: (LOSS: 0.0237, MAE: 0.0237, RMSE: 0.0371, R2: 0.9751), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0559, R2: 0.9433), PNorm: 154.5378, GNorm: 1.0094
[132/299] timecost: 62.65, lr: 0.000030, Train: (LOSS: 0.0236, MAE: 0.0236, RMSE: 0.0379, R2: 0.9738), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0576, R2: 0.9407), PNorm: 154.4131, GNorm: 1.5464
[133/299] timecost: 62.82, lr: 0.000030, Train: (LOSS: 0.0228, MAE: 0.0228, RMSE: 0.0364, R2: 0.9765), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0576, R2: 0.9401), PNorm: 154.2889, GNorm: 0.9140
[134/299] timecost: 62.65, lr: 0.000030, Train: (LOSS: 0.0228, MAE: 0.0228, RMSE: 0.0361, R2: 0.9771), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0577, R2: 0.9395), PNorm: 154.1637, GNorm: 1.6706
[135/299] timecost: 63.06, lr: 0.000030, Train: (LOSS: 0.0225, MAE: 0.0225, RMSE: 0.0359, R2: 0.9754), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0521, R2: 0.9500), PNorm: 154.0395, GNorm: 1.2359
[136/299] timecost: 64.39, lr: 0.000030, Train: (LOSS: 0.0223, MAE: 0.0223, RMSE: 0.0351, R2: 0.9786), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0560, R2: 0.9436), PNorm: 153.9145, GNorm: 0.8007
[137/299] timecost: 64.09, lr: 0.000030, Train: (LOSS: 0.0244, MAE: 0.0244, RMSE: 0.0394, R2: 0.9717), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0579, R2: 0.9380), PNorm: 153.7927, GNorm: 1.2412
[138/299] timecost: 63.86, lr: 0.000030, Train: (LOSS: 0.0226, MAE: 0.0226, RMSE: 0.0367, R2: 0.9762), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0547, R2: 0.9464), PNorm: 153.6707, GNorm: 0.9440
[139/299] timecost: 64.03, lr: 0.000030, Train: (LOSS: 0.0216, MAE: 0.0216, RMSE: 0.0348, R2: 0.9779), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0603, R2: 0.9370), PNorm: 153.5479, GNorm: 1.0500
[140/299] timecost: 63.31, lr: 0.000030, Train: (LOSS: 0.0214, MAE: 0.0214, RMSE: 0.0346, R2: 0.9790), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0561, R2: 0.9436), PNorm: 153.4249, GNorm: 1.4821
[141/299] timecost: 63.41, lr: 0.000030, Train: (LOSS: 0.0214, MAE: 0.0214, RMSE: 0.0337, R2: 0.9782), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0557, R2: 0.9422), PNorm: 153.3023, GNorm: 1.1077
[142/299] timecost: 63.41, lr: 0.000030, Train: (LOSS: 0.0210, MAE: 0.0210, RMSE: 0.0330, R2: 0.9793), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0564, R2: 0.9425), PNorm: 153.1792, GNorm: 1.2463
[143/299] timecost: 63.05, lr: 0.000030, Train: (LOSS: 0.0203, MAE: 0.0203, RMSE: 0.0322, R2: 0.9800), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0528, R2: 0.9490), PNorm: 153.0560, GNorm: 0.7274
[144/299] timecost: 62.60, lr: 0.000030, Train: (LOSS: 0.0207, MAE: 0.0207, RMSE: 0.0333, R2: 0.9804), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0543, R2: 0.9460), PNorm: 152.9332, GNorm: 0.7494
[145/299] timecost: 64.08, lr: 0.000030, Train: (LOSS: 0.0217, MAE: 0.0217, RMSE: 0.0342, R2: 0.9787), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0531, R2: 0.9492), PNorm: 152.8098, GNorm: 1.3227
[146/299] timecost: 64.86, lr: 0.000030, Train: (LOSS: 0.0225, MAE: 0.0225, RMSE: 0.0359, R2: 0.9767), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0547, R2: 0.9452), PNorm: 152.6877, GNorm: 0.8369
[147/299] timecost: 64.73, lr: 0.000030, Train: (LOSS: 0.0208, MAE: 0.0208, RMSE: 0.0330, R2: 0.9799), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0580, R2: 0.9403), PNorm: 152.5651, GNorm: 0.8960
[148/299] timecost: 64.53, lr: 0.000030, Train: (LOSS: 0.0199, MAE: 0.0199, RMSE: 0.0325, R2: 0.9807), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0582, R2: 0.9383), PNorm: 152.4415, GNorm: 1.3650
[149/299] timecost: 63.94, lr: 0.000030, Train: (LOSS: 0.0202, MAE: 0.0202, RMSE: 0.0322, R2: 0.9797), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0521, R2: 0.9502), PNorm: 152.3178, GNorm: 1.0661
[150/299] timecost: 63.71, lr: 0.000030, Train: (LOSS: 0.0208, MAE: 0.0208, RMSE: 0.0330, R2: 0.9810), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0536, R2: 0.9479), PNorm: 152.1945, GNorm: 0.9244
[151/299] timecost: 63.77, lr: 0.000030, Train: (LOSS: 0.0192, MAE: 0.0192, RMSE: 0.0312, R2: 0.9824), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0567, R2: 0.9432), PNorm: 152.0699, GNorm: 0.9382
[152/299] timecost: 64.04, lr: 0.000030, Train: (LOSS: 0.0200, MAE: 0.0200, RMSE: 0.0316, R2: 0.9799), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0561, R2: 0.9437), PNorm: 151.9448, GNorm: 0.9141
[153/299] timecost: 64.01, lr: 0.000030, Train: (LOSS: 0.0199, MAE: 0.0199, RMSE: 0.0318, R2: 0.9822), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0551, R2: 0.9451), PNorm: 151.8210, GNorm: 1.1364
[154/299] timecost: 64.10, lr: 0.000030, Train: (LOSS: 0.0198, MAE: 0.0198, RMSE: 0.0308, R2: 0.9818), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0562, R2: 0.9426), PNorm: 151.6967, GNorm: 0.8378
[155/299] timecost: 64.21, lr: 0.000030, Train: (LOSS: 0.0200, MAE: 0.0200, RMSE: 0.0314, R2: 0.9820), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0526, R2: 0.9492), PNorm: 151.5722, GNorm: 1.1782
[156/299] timecost: 63.90, lr: 0.000030, Train: (LOSS: 0.0190, MAE: 0.0190, RMSE: 0.0300, R2: 0.9828), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0568, R2: 0.9422), PNorm: 151.4479, GNorm: 1.0429
[157/299] timecost: 63.39, lr: 0.000030, Train: (LOSS: 0.0188, MAE: 0.0188, RMSE: 0.0306, R2: 0.9821), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0560, R2: 0.9426), PNorm: 151.3237, GNorm: 0.7835
[158/299] timecost: 64.11, lr: 0.000030, Train: (LOSS: 0.0195, MAE: 0.0195, RMSE: 0.0308, R2: 0.9808), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0537, R2: 0.9473), PNorm: 151.1984, GNorm: 1.1599
[159/299] timecost: 64.10, lr: 0.000030, Train: (LOSS: 0.0188, MAE: 0.0188, RMSE: 0.0296, R2: 0.9840), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0519, R2: 0.9506), PNorm: 151.0743, GNorm: 0.9812
[160/299] timecost: 64.17, lr: 0.000030, Train: (LOSS: 0.0200, MAE: 0.0200, RMSE: 0.0314, R2: 0.9810), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0511, R2: 0.9529), PNorm: 150.9492, GNorm: 1.1712
[161/299] timecost: 64.12, lr: 0.000030, Train: (LOSS: 0.0193, MAE: 0.0193, RMSE: 0.0309, R2: 0.9825), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0525, R2: 0.9492), PNorm: 150.8261, GNorm: 1.0611
[162/299] timecost: 63.68, lr: 0.000030, Train: (LOSS: 0.0176, MAE: 0.0176, RMSE: 0.0288, R2: 0.9831), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0514, R2: 0.9525), PNorm: 150.7007, GNorm: 1.0128
[163/299] timecost: 62.51, lr: 0.000030, Train: (LOSS: 0.0180, MAE: 0.0180, RMSE: 0.0289, R2: 0.9831), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0558, R2: 0.9438), PNorm: 150.5759, GNorm: 0.8743
[164/299] timecost: 63.29, lr: 0.000030, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0294, R2: 0.9836), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0544, R2: 0.9468), PNorm: 150.4512, GNorm: 1.0216
[165/299] timecost: 63.39, lr: 0.000030, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0298, R2: 0.9838), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0547, R2: 0.9461), PNorm: 150.3265, GNorm: 0.7619
[166/299] timecost: 62.97, lr: 0.000030, Train: (LOSS: 0.0177, MAE: 0.0177, RMSE: 0.0283, R2: 0.9844), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0537, R2: 0.9494), PNorm: 150.2001, GNorm: 0.8712
[167/299] timecost: 62.61, lr: 0.000030, Train: (LOSS: 0.0171, MAE: 0.0171, RMSE: 0.0275, R2: 0.9851), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0527, R2: 0.9511), PNorm: 150.0752, GNorm: 0.9003
[168/299] timecost: 62.43, lr: 0.000030, Train: (LOSS: 0.0198, MAE: 0.0198, RMSE: 0.0323, R2: 0.9803), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0544, R2: 0.9477), PNorm: 149.9521, GNorm: 0.6697
[169/299] timecost: 63.84, lr: 0.000030, Train: (LOSS: 0.0178, MAE: 0.0178, RMSE: 0.0291, R2: 0.9833), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0540, R2: 0.9467), PNorm: 149.8277, GNorm: 0.9511
[170/299] timecost: 64.22, lr: 0.000030, Train: (LOSS: 0.0173, MAE: 0.0173, RMSE: 0.0278, R2: 0.9851), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0539, R2: 0.9480), PNorm: 149.7039, GNorm: 0.9016
[171/299] timecost: 63.84, lr: 0.000030, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0287, R2: 0.9852), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0587, R2: 0.9381), PNorm: 149.5792, GNorm: 0.7407
[172/299] timecost: 64.25, lr: 0.000030, Train: (LOSS: 0.0174, MAE: 0.0174, RMSE: 0.0280, R2: 0.9857), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0510, R2: 0.9537), PNorm: 149.4557, GNorm: 1.2875
[173/299] timecost: 63.98, lr: 0.000030, Train: (LOSS: 0.0173, MAE: 0.0173, RMSE: 0.0279, R2: 0.9847), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0554, R2: 0.9462), PNorm: 149.3319, GNorm: 0.8392
[174/299] timecost: 64.20, lr: 0.000030, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0276, R2: 0.9855), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0534, R2: 0.9493), PNorm: 149.2074, GNorm: 1.0786
[175/299] timecost: 64.02, lr: 0.000030, Train: (LOSS: 0.0171, MAE: 0.0171, RMSE: 0.0278, R2: 0.9854), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0517, R2: 0.9515), PNorm: 149.0834, GNorm: 0.8464
Epoch 00177: reducing learning rate of group 0 to 2.7000e-05.
[176/299] timecost: 64.04, lr: 0.000027, Train: (LOSS: 0.0168, MAE: 0.0168, RMSE: 0.0268, R2: 0.9858), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0547, R2: 0.9470), PNorm: 148.9596, GNorm: 0.7519
[177/299] timecost: 64.12, lr: 0.000027, Train: (LOSS: 0.0168, MAE: 0.0168, RMSE: 0.0272, R2: 0.9862), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0546, R2: 0.9465), PNorm: 148.8480, GNorm: 0.7452
[178/299] timecost: 63.38, lr: 0.000027, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0257, R2: 0.9867), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0517, R2: 0.9515), PNorm: 148.7355, GNorm: 0.9265
[179/299] timecost: 62.53, lr: 0.000027, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0254, R2: 0.9858), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0546, R2: 0.9463), PNorm: 148.6232, GNorm: 0.9200
[180/299] timecost: 62.48, lr: 0.000027, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0255, R2: 0.9878), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0521, R2: 0.9509), PNorm: 148.5103, GNorm: 1.3942
[181/299] timecost: 62.51, lr: 0.000027, Train: (LOSS: 0.0159, MAE: 0.0159, RMSE: 0.0257, R2: 0.9863), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0546, R2: 0.9472), PNorm: 148.3976, GNorm: 1.2239
[182/299] timecost: 62.88, lr: 0.000027, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0247, R2: 0.9882), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0534, R2: 0.9492), PNorm: 148.2853, GNorm: 0.7793
[183/299] timecost: 63.01, lr: 0.000027, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0255, R2: 0.9865), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0503, R2: 0.9539), PNorm: 148.1733, GNorm: 0.9202
[184/299] timecost: 62.69, lr: 0.000027, Train: (LOSS: 0.0160, MAE: 0.0160, RMSE: 0.0259, R2: 0.9862), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0517, R2: 0.9531), PNorm: 148.0614, GNorm: 0.7365
[185/299] timecost: 63.12, lr: 0.000027, Train: (LOSS: 0.0153, MAE: 0.0153, RMSE: 0.0250, R2: 0.9868), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0505, R2: 0.9538), PNorm: 147.9491, GNorm: 0.6726
[186/299] timecost: 62.99, lr: 0.000027, Train: (LOSS: 0.0148, MAE: 0.0148, RMSE: 0.0244, R2: 0.9881), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0520, R2: 0.9538), PNorm: 147.8369, GNorm: 0.8829
[187/299] timecost: 63.47, lr: 0.000027, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0239, R2: 0.9887), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0559, R2: 0.9448), PNorm: 147.7248, GNorm: 0.9303
[188/299] timecost: 62.96, lr: 0.000027, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0249, R2: 0.9878), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0536, R2: 0.9499), PNorm: 147.6143, GNorm: 1.3155
[189/299] timecost: 63.96, lr: 0.000027, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0241, R2: 0.9886), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0520, R2: 0.9529), PNorm: 147.5019, GNorm: 0.7611
[190/299] timecost: 63.96, lr: 0.000027, Train: (LOSS: 0.0149, MAE: 0.0149, RMSE: 0.0245, R2: 0.9871), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0537, R2: 0.9502), PNorm: 147.3898, GNorm: 0.7358
[191/299] timecost: 64.13, lr: 0.000027, Train: (LOSS: 0.0145, MAE: 0.0145, RMSE: 0.0236, R2: 0.9886), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0531, R2: 0.9497), PNorm: 147.2779, GNorm: 0.9986
[192/299] timecost: 64.27, lr: 0.000027, Train: (LOSS: 0.0150, MAE: 0.0150, RMSE: 0.0241, R2: 0.9884), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0532, R2: 0.9509), PNorm: 147.1658, GNorm: 1.6050
[193/299] timecost: 64.16, lr: 0.000027, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0253, R2: 0.9863), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0525, R2: 0.9518), PNorm: 147.0555, GNorm: 0.9295
[194/299] timecost: 63.91, lr: 0.000027, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0234, R2: 0.9871), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0494, R2: 0.9567), PNorm: 146.9447, GNorm: 0.9579
[195/299] timecost: 64.08, lr: 0.000027, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0238, R2: 0.9882), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0522, R2: 0.9506), PNorm: 146.8343, GNorm: 0.8123
[196/299] timecost: 63.61, lr: 0.000027, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0252, R2: 0.9868), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0521, R2: 0.9527), PNorm: 146.7248, GNorm: 0.9553
[197/299] timecost: 62.51, lr: 0.000027, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0232, R2: 0.9889), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0521, R2: 0.9531), PNorm: 146.6154, GNorm: 0.9236
[198/299] timecost: 62.70, lr: 0.000027, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0230, R2: 0.9894), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0528, R2: 0.9524), PNorm: 146.5050, GNorm: 0.7521
Epoch 00200: reducing learning rate of group 0 to 2.4300e-05.
