cuda available with GPU: Tesla V100S-PCIE-32GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 57.64, lr: 0.000100, Train: (LOSS: 0.2103, MAE: 0.2103, RMSE: 0.2555, R2: 0.0487), Valid: (LOSS: 0.1921, MAE: 0.1921, RMSE: 0.2343, R2: 0.2056), PNorm: 187.0394, GNorm: 0.5000
[99/299] timecost: 55.47, lr: 0.000085, Train: (LOSS: 0.0167, MAE: 0.0167, RMSE: 0.0276, R2: 0.9867), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0560, R2: 0.9511), PNorm: 188.9427, GNorm: 0.5000
[100/299] timecost: 55.71, lr: 0.000085, Train: (LOSS: 0.0169, MAE: 0.0169, RMSE: 0.0271, R2: 0.9868), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0525, R2: 0.9579), PNorm: 188.9537, GNorm: 0.4865
[101/299] timecost: 55.55, lr: 0.000085, Train: (LOSS: 0.0169, MAE: 0.0169, RMSE: 0.0270, R2: 0.9870), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0551, R2: 0.9520), PNorm: 188.9642, GNorm: 0.3911
[102/299] timecost: 55.95, lr: 0.000085, Train: (LOSS: 0.0170, MAE: 0.0170, RMSE: 0.0266, R2: 0.9876), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0575, R2: 0.9482), PNorm: 188.9788, GNorm: 0.4342
[103/299] timecost: 56.57, lr: 0.000085, Train: (LOSS: 0.0170, MAE: 0.0170, RMSE: 0.0272, R2: 0.9857), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0564, R2: 0.9506), PNorm: 188.9944, GNorm: 0.5000
[104/299] timecost: 56.79, lr: 0.000085, Train: (LOSS: 0.0170, MAE: 0.0170, RMSE: 0.0274, R2: 0.9869), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0568, R2: 0.9492), PNorm: 189.0087, GNorm: 0.4379
[105/299] timecost: 56.71, lr: 0.000085, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0260, R2: 0.9869), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0553, R2: 0.9539), PNorm: 189.0194, GNorm: 0.4079
[106/299] timecost: 56.36, lr: 0.000085, Train: (LOSS: 0.0165, MAE: 0.0165, RMSE: 0.0256, R2: 0.9883), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0533, R2: 0.9567), PNorm: 189.0331, GNorm: 0.4653
[107/299] timecost: 56.43, lr: 0.000085, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0246, R2: 0.9896), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0521, R2: 0.9585), PNorm: 189.0496, GNorm: 0.4192
[108/299] timecost: 56.42, lr: 0.000085, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0236, R2: 0.9905), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0518, R2: 0.9585), PNorm: 189.0626, GNorm: 0.5000
[109/299] timecost: 56.92, lr: 0.000085, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0232, R2: 0.9909), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0527, R2: 0.9573), PNorm: 189.0747, GNorm: 0.4671
[110/299] timecost: 57.23, lr: 0.000085, Train: (LOSS: 0.0153, MAE: 0.0153, RMSE: 0.0230, R2: 0.9909), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0496, R2: 0.9612), PNorm: 189.0897, GNorm: 0.5000
[111/299] timecost: 56.56, lr: 0.000085, Train: (LOSS: 0.0159, MAE: 0.0159, RMSE: 0.0237, R2: 0.9908), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0520, R2: 0.9587), PNorm: 189.1023, GNorm: 0.4318
[112/299] timecost: 56.67, lr: 0.000085, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0225, R2: 0.9918), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0560, R2: 0.9526), PNorm: 189.1193, GNorm: 0.3898
[113/299] timecost: 55.69, lr: 0.000085, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0243, R2: 0.9904), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0563, R2: 0.9507), PNorm: 189.1293, GNorm: 0.4926
[114/299] timecost: 55.76, lr: 0.000085, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0214, R2: 0.9929), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0512, R2: 0.9595), PNorm: 189.1410, GNorm: 0.4720
[115/299] timecost: 56.41, lr: 0.000085, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0216, R2: 0.9924), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0530, R2: 0.9565), PNorm: 189.1557, GNorm: 0.3692
[116/299] timecost: 56.09, lr: 0.000085, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0212, R2: 0.9929), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0516, R2: 0.9603), PNorm: 189.1693, GNorm: 0.5000
[117/299] timecost: 56.43, lr: 0.000085, Train: (LOSS: 0.0147, MAE: 0.0147, RMSE: 0.0209, R2: 0.9930), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0511, R2: 0.9599), PNorm: 189.1797, GNorm: 0.4774
[118/299] timecost: 56.60, lr: 0.000085, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0214, R2: 0.9927), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0493, R2: 0.9630), PNorm: 189.1974, GNorm: 0.5000
[119/299] timecost: 56.13, lr: 0.000085, Train: (LOSS: 0.0148, MAE: 0.0148, RMSE: 0.0223, R2: 0.9915), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0555, R2: 0.9531), PNorm: 189.2114, GNorm: 0.5000
[120/299] timecost: 56.56, lr: 0.000085, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0231, R2: 0.9907), Valid: (LOSS: 0.0321, MAE: 0.0321, RMSE: 0.0467, R2: 0.9665), PNorm: 189.2243, GNorm: 0.3812
[121/299] timecost: 55.87, lr: 0.000085, Train: (LOSS: 0.0148, MAE: 0.0148, RMSE: 0.0215, R2: 0.9928), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0523, R2: 0.9573), PNorm: 189.2403, GNorm: 0.3415
[122/299] timecost: 56.21, lr: 0.000085, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0209, R2: 0.9931), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0509, R2: 0.9575), PNorm: 189.2559, GNorm: 0.4017
[123/299] timecost: 55.62, lr: 0.000085, Train: (LOSS: 0.0142, MAE: 0.0142, RMSE: 0.0208, R2: 0.9931), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0506, R2: 0.9606), PNorm: 189.2696, GNorm: 0.4569
[124/299] timecost: 56.21, lr: 0.000085, Train: (LOSS: 0.0140, MAE: 0.0140, RMSE: 0.0198, R2: 0.9936), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0463, R2: 0.9674), PNorm: 189.2844, GNorm: 0.4708
[125/299] timecost: 56.12, lr: 0.000085, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0194, R2: 0.9940), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0501, R2: 0.9606), PNorm: 189.2954, GNorm: 0.5000
[126/299] timecost: 55.99, lr: 0.000085, Train: (LOSS: 0.0145, MAE: 0.0145, RMSE: 0.0214, R2: 0.9915), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0518, R2: 0.9594), PNorm: 189.3050, GNorm: 0.4960
[127/299] timecost: 56.16, lr: 0.000085, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0200, R2: 0.9938), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0489, R2: 0.9630), PNorm: 189.3221, GNorm: 0.5000
[128/299] timecost: 56.69, lr: 0.000085, Train: (LOSS: 0.0135, MAE: 0.0135, RMSE: 0.0192, R2: 0.9940), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0505, R2: 0.9621), PNorm: 189.3334, GNorm: 0.3732
[129/299] timecost: 55.85, lr: 0.000085, Train: (LOSS: 0.0130, MAE: 0.0130, RMSE: 0.0185, R2: 0.9946), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0508, R2: 0.9607), PNorm: 189.3466, GNorm: 0.5000
[130/299] timecost: 57.10, lr: 0.000085, Train: (LOSS: 0.0127, MAE: 0.0127, RMSE: 0.0182, R2: 0.9949), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0512, R2: 0.9587), PNorm: 189.3604, GNorm: 0.5000
[131/299] timecost: 56.30, lr: 0.000085, Train: (LOSS: 0.0125, MAE: 0.0125, RMSE: 0.0182, R2: 0.9950), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0451, R2: 0.9695), PNorm: 189.3717, GNorm: 0.5000
[132/299] timecost: 56.30, lr: 0.000085, Train: (LOSS: 0.0122, MAE: 0.0122, RMSE: 0.0175, R2: 0.9952), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0499, R2: 0.9619), PNorm: 189.3838, GNorm: 0.4708
[133/299] timecost: 56.83, lr: 0.000085, Train: (LOSS: 0.0125, MAE: 0.0125, RMSE: 0.0176, R2: 0.9950), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0456, R2: 0.9680), PNorm: 189.3928, GNorm: 0.4165
[134/299] timecost: 56.49, lr: 0.000085, Train: (LOSS: 0.0122, MAE: 0.0122, RMSE: 0.0177, R2: 0.9949), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0492, R2: 0.9629), PNorm: 189.4082, GNorm: 0.4076
[135/299] timecost: 56.75, lr: 0.000085, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0198, R2: 0.9936), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0469, R2: 0.9658), PNorm: 189.4265, GNorm: 0.5000
[136/299] timecost: 56.24, lr: 0.000085, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0233, R2: 0.9908), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0477, R2: 0.9658), PNorm: 189.4404, GNorm: 0.4709
[137/299] timecost: 55.73, lr: 0.000085, Train: (LOSS: 0.0127, MAE: 0.0127, RMSE: 0.0184, R2: 0.9945), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0493, R2: 0.9629), PNorm: 189.4570, GNorm: 0.3569
[138/299] timecost: 56.40, lr: 0.000085, Train: (LOSS: 0.0120, MAE: 0.0120, RMSE: 0.0167, R2: 0.9956), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0505, R2: 0.9603), PNorm: 189.4692, GNorm: 0.4447
[139/299] timecost: 56.32, lr: 0.000085, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0175, R2: 0.9952), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0503, R2: 0.9619), PNorm: 189.4800, GNorm: 0.4059
[140/299] timecost: 56.26, lr: 0.000085, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0179, R2: 0.9947), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0488, R2: 0.9631), PNorm: 189.4940, GNorm: 0.4634
[141/299] timecost: 56.49, lr: 0.000085, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0168, R2: 0.9955), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0487, R2: 0.9637), PNorm: 189.5065, GNorm: 0.3354
[142/299] timecost: 56.05, lr: 0.000085, Train: (LOSS: 0.0116, MAE: 0.0116, RMSE: 0.0167, R2: 0.9958), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0490, R2: 0.9633), PNorm: 189.5149, GNorm: 0.3769
[143/299] timecost: 55.50, lr: 0.000085, Train: (LOSS: 0.0123, MAE: 0.0123, RMSE: 0.0175, R2: 0.9951), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0490, R2: 0.9631), PNorm: 189.5267, GNorm: 0.3531
[144/299] timecost: 55.83, lr: 0.000085, Train: (LOSS: 0.0116, MAE: 0.0116, RMSE: 0.0164, R2: 0.9958), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0542, R2: 0.9548), PNorm: 189.5384, GNorm: 0.4247
[145/299] timecost: 55.55, lr: 0.000085, Train: (LOSS: 0.0116, MAE: 0.0116, RMSE: 0.0165, R2: 0.9958), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0490, R2: 0.9638), PNorm: 189.5489, GNorm: 0.4928
[146/299] timecost: 55.79, lr: 0.000085, Train: (LOSS: 0.0121, MAE: 0.0121, RMSE: 0.0176, R2: 0.9951), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0481, R2: 0.9647), PNorm: 189.5615, GNorm: 0.4072
Epoch 00148: reducing learning rate of group 0 to 7.2250e-05.
[147/299] timecost: 55.32, lr: 0.000072, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0171, R2: 0.9954), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0475, R2: 0.9650), PNorm: 189.5719, GNorm: 0.3443
[148/299] timecost: 55.80, lr: 0.000072, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0156, R2: 0.9961), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0482, R2: 0.9645), PNorm: 189.5804, GNorm: 0.5000
[149/299] timecost: 56.30, lr: 0.000072, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0144, R2: 0.9968), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0492, R2: 0.9635), PNorm: 189.5864, GNorm: 0.4535
[150/299] timecost: 56.65, lr: 0.000072, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0145, R2: 0.9965), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0481, R2: 0.9651), PNorm: 189.5967, GNorm: 0.4342
[151/299] timecost: 56.68, lr: 0.000072, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0141, R2: 0.9969), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0501, R2: 0.9614), PNorm: 189.6020, GNorm: 0.4584
[152/299] timecost: 56.45, lr: 0.000072, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0139, R2: 0.9970), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0454, R2: 0.9678), PNorm: 189.6122, GNorm: 0.5000
[153/299] timecost: 56.42, lr: 0.000072, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0141, R2: 0.9969), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0475, R2: 0.9660), PNorm: 189.6203, GNorm: 0.3653
[154/299] timecost: 56.79, lr: 0.000072, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0143, R2: 0.9967), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0484, R2: 0.9640), PNorm: 189.6279, GNorm: 0.4397
[155/299] timecost: 56.37, lr: 0.000072, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0136, R2: 0.9970), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0454, R2: 0.9682), PNorm: 189.6376, GNorm: 0.3191
[156/299] timecost: 56.69, lr: 0.000072, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0133, R2: 0.9972), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0478, R2: 0.9648), PNorm: 189.6448, GNorm: 0.3596
[157/299] timecost: 56.92, lr: 0.000072, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0138, R2: 0.9970), Valid: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0449, R2: 0.9687), PNorm: 189.6527, GNorm: 0.3913
[158/299] timecost: 55.97, lr: 0.000072, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0145, R2: 0.9966), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0473, R2: 0.9644), PNorm: 189.6605, GNorm: 0.5000
[159/299] timecost: 56.34, lr: 0.000072, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0136, R2: 0.9971), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0495, R2: 0.9624), PNorm: 189.6682, GNorm: 0.3622
[160/299] timecost: 56.09, lr: 0.000072, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0147, R2: 0.9967), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0505, R2: 0.9604), PNorm: 189.6820, GNorm: 0.4161
[161/299] timecost: 56.04, lr: 0.000072, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0138, R2: 0.9971), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0484, R2: 0.9643), PNorm: 189.6913, GNorm: 0.3814
[162/299] timecost: 55.89, lr: 0.000072, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0145, R2: 0.9967), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0459, R2: 0.9679), PNorm: 189.6996, GNorm: 0.3616
Epoch 00164: reducing learning rate of group 0 to 6.1413e-05.
[163/299] timecost: 56.17, lr: 0.000061, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0139, R2: 0.9968), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0477, R2: 0.9656), PNorm: 189.7107, GNorm: 0.3604
[164/299] timecost: 56.09, lr: 0.000061, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0131, R2: 0.9972), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0481, R2: 0.9649), PNorm: 189.7189, GNorm: 0.5000
[165/299] timecost: 55.49, lr: 0.000061, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0122, R2: 0.9976), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0485, R2: 0.9640), PNorm: 189.7238, GNorm: 0.3393
[166/299] timecost: 56.30, lr: 0.000061, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0119, R2: 0.9977), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0461, R2: 0.9676), PNorm: 189.7295, GNorm: 0.4456
[167/299] timecost: 56.83, lr: 0.000061, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0122, R2: 0.9976), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0460, R2: 0.9677), PNorm: 189.7366, GNorm: 0.5000
[168/299] timecost: 56.58, lr: 0.000061, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0119, R2: 0.9977), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0503, R2: 0.9612), PNorm: 189.7420, GNorm: 0.4257
[169/299] timecost: 55.92, lr: 0.000061, Train: (LOSS: 0.0087, MAE: 0.0087, RMSE: 0.0124, R2: 0.9975), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0473, R2: 0.9658), PNorm: 189.7465, GNorm: 0.4245
[170/299] timecost: 56.23, lr: 0.000061, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0114, R2: 0.9979), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0456, R2: 0.9685), PNorm: 189.7534, GNorm: 0.3465
[171/299] timecost: 56.27, lr: 0.000061, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0118, R2: 0.9978), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0466, R2: 0.9664), PNorm: 189.7601, GNorm: 0.4018
[172/299] timecost: 56.17, lr: 0.000061, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0109, R2: 0.9980), Valid: (LOSS: 0.0318, MAE: 0.0318, RMSE: 0.0461, R2: 0.9668), PNorm: 189.7644, GNorm: 0.3642
[173/299] timecost: 56.75, lr: 0.000061, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0113, R2: 0.9979), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0474, R2: 0.9653), PNorm: 189.7713, GNorm: 0.4018
[174/299] timecost: 55.80, lr: 0.000061, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0116, R2: 0.9978), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0453, R2: 0.9684), PNorm: 189.7780, GNorm: 0.3931
[175/299] timecost: 55.85, lr: 0.000061, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0109, R2: 0.9981), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0463, R2: 0.9667), PNorm: 189.7847, GNorm: 0.5000
[176/299] timecost: 55.83, lr: 0.000061, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0111, R2: 0.9980), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0465, R2: 0.9664), PNorm: 189.7910, GNorm: 0.3514
[177/299] timecost: 55.76, lr: 0.000061, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0114, R2: 0.9979), Valid: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0456, R2: 0.9678), PNorm: 189.7971, GNorm: 0.4206
[178/299] timecost: 56.06, lr: 0.000061, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0110, R2: 0.9981), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0478, R2: 0.9648), PNorm: 189.8041, GNorm: 0.4453
[179/299] timecost: 56.28, lr: 0.000061, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0121, R2: 0.9977), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0457, R2: 0.9674), PNorm: 189.8130, GNorm: 0.3793
[180/299] timecost: 55.81, lr: 0.000061, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0116, R2: 0.9979), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0474, R2: 0.9660), PNorm: 189.8191, GNorm: 0.5000
[181/299] timecost: 56.38, lr: 0.000061, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0115, R2: 0.9977), Valid: (LOSS: 0.0319, MAE: 0.0319, RMSE: 0.0451, R2: 0.9688), PNorm: 189.8262, GNorm: 0.5000
[182/299] timecost: 56.33, lr: 0.000061, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0112, R2: 0.9979), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0470, R2: 0.9651), PNorm: 189.8323, GNorm: 0.3973
[183/299] timecost: 55.90, lr: 0.000061, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0110, R2: 0.9981), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0461, R2: 0.9670), PNorm: 189.8402, GNorm: 0.4547
[184/299] timecost: 56.81, lr: 0.000061, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0111, R2: 0.9980), Valid: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0439, R2: 0.9706), PNorm: 189.8462, GNorm: 0.4735
[185/299] timecost: 56.05, lr: 0.000061, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0114, R2: 0.9980), Valid: (LOSS: 0.0311, MAE: 0.0311, RMSE: 0.0442, R2: 0.9705), PNorm: 189.8527, GNorm: 0.4024
[186/299] timecost: 56.05, lr: 0.000061, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0114, R2: 0.9979), Valid: (LOSS: 0.0326, MAE: 0.0326, RMSE: 0.0472, R2: 0.9665), PNorm: 189.8588, GNorm: 0.3524
[187/299] timecost: 56.27, lr: 0.000061, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0115, R2: 0.9977), Valid: (LOSS: 0.0324, MAE: 0.0324, RMSE: 0.0470, R2: 0.9659), PNorm: 189.8669, GNorm: 0.3700
[188/299] timecost: 56.00, lr: 0.000061, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0111, R2: 0.9980), Valid: (LOSS: 0.0322, MAE: 0.0322, RMSE: 0.0476, R2: 0.9650), PNorm: 189.8721, GNorm: 0.5000
[189/299] timecost: 56.27, lr: 0.000061, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0113, R2: 0.9980), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0470, R2: 0.9659), PNorm: 189.8803, GNorm: 0.3886
[190/299] timecost: 56.37, lr: 0.000061, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0114, R2: 0.9979), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0465, R2: 0.9655), PNorm: 189.8863, GNorm: 0.4794
[191/299] timecost: 56.46, lr: 0.000061, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0111, R2: 0.9980), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0488, R2: 0.9626), PNorm: 189.8950, GNorm: 0.3661
[192/299] timecost: 56.34, lr: 0.000061, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0109, R2: 0.9981), Valid: (LOSS: 0.0323, MAE: 0.0323, RMSE: 0.0462, R2: 0.9669), PNorm: 189.9017, GNorm: 0.4139
Epoch 00194: reducing learning rate of group 0 to 5.2201e-05.
[193/299] timecost: 56.87, lr: 0.000052, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0109, R2: 0.9981), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0484, R2: 0.9623), PNorm: 189.9063, GNorm: 0.5000
[194/299] timecost: 56.90, lr: 0.000052, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0106, R2: 0.9981), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0480, R2: 0.9645), PNorm: 189.9141, GNorm: 0.3772
[195/299] timecost: 56.84, lr: 0.000052, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0098, R2: 0.9985), Valid: (LOSS: 0.0317, MAE: 0.0317, RMSE: 0.0463, R2: 0.9653), PNorm: 189.9186, GNorm: 0.4125
[196/299] timecost: 56.98, lr: 0.000052, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0093, R2: 0.9985), Valid: (LOSS: 0.0325, MAE: 0.0325, RMSE: 0.0464, R2: 0.9663), PNorm: 189.9243, GNorm: 0.4310
[197/299] timecost: 56.39, lr: 0.000052, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0094, R2: 0.9985), Valid: (LOSS: 0.0320, MAE: 0.0320, RMSE: 0.0464, R2: 0.9663), PNorm: 189.9296, GNorm: 0.3387
[198/299] timecost: 56.07, lr: 0.000052, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0098, R2: 0.9984), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0485, R2: 0.9624), PNorm: 189.9312, GNorm: 0.3201
