cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 67.11, lr: 0.000030, Train: (LOSS: 0.2309, MAE: 0.2309, RMSE: 0.2732, R2: -0.0584), Valid: (LOSS: 0.2220, MAE: 0.2220, RMSE: 0.2571, R2: 0.0647), PNorm: 174.3928, GNorm: 1.3711
[99/299] timecost: 66.76, lr: 0.000030, Train: (LOSS: 0.0275, MAE: 0.0275, RMSE: 0.0462, R2: 0.9603), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0674, R2: 0.9295), PNorm: 153.4910, GNorm: 1.2610
[100/299] timecost: 66.83, lr: 0.000030, Train: (LOSS: 0.0272, MAE: 0.0272, RMSE: 0.0461, R2: 0.9611), Valid: (LOSS: 0.0461, MAE: 0.0461, RMSE: 0.0739, R2: 0.9157), PNorm: 153.2819, GNorm: 1.1664
[101/299] timecost: 66.74, lr: 0.000030, Train: (LOSS: 0.0275, MAE: 0.0275, RMSE: 0.0464, R2: 0.9615), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0679, R2: 0.9272), PNorm: 153.0731, GNorm: 1.3308
[102/299] timecost: 66.95, lr: 0.000030, Train: (LOSS: 0.0280, MAE: 0.0280, RMSE: 0.0468, R2: 0.9626), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0688, R2: 0.9268), PNorm: 152.8625, GNorm: 1.2771
[103/299] timecost: 64.60, lr: 0.000030, Train: (LOSS: 0.0272, MAE: 0.0272, RMSE: 0.0461, R2: 0.9599), Valid: (LOSS: 0.0433, MAE: 0.0433, RMSE: 0.0706, R2: 0.9222), PNorm: 152.6516, GNorm: 0.9245
[104/299] timecost: 63.56, lr: 0.000030, Train: (LOSS: 0.0268, MAE: 0.0268, RMSE: 0.0451, R2: 0.9621), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0692, R2: 0.9250), PNorm: 152.4396, GNorm: 1.1620
[105/299] timecost: 64.01, lr: 0.000030, Train: (LOSS: 0.0267, MAE: 0.0267, RMSE: 0.0460, R2: 0.9630), Valid: (LOSS: 0.0432, MAE: 0.0432, RMSE: 0.0709, R2: 0.9220), PNorm: 152.2262, GNorm: 0.9991
[106/299] timecost: 63.53, lr: 0.000030, Train: (LOSS: 0.0265, MAE: 0.0265, RMSE: 0.0442, R2: 0.9633), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0665, R2: 0.9283), PNorm: 152.0119, GNorm: 1.4586
[107/299] timecost: 66.43, lr: 0.000030, Train: (LOSS: 0.0254, MAE: 0.0254, RMSE: 0.0432, R2: 0.9668), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0649, R2: 0.9337), PNorm: 151.7974, GNorm: 1.1523
[108/299] timecost: 66.76, lr: 0.000030, Train: (LOSS: 0.0260, MAE: 0.0260, RMSE: 0.0439, R2: 0.9657), Valid: (LOSS: 0.0444, MAE: 0.0444, RMSE: 0.0713, R2: 0.9204), PNorm: 151.5826, GNorm: 1.0467
[109/299] timecost: 66.85, lr: 0.000030, Train: (LOSS: 0.0245, MAE: 0.0245, RMSE: 0.0415, R2: 0.9661), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0649, R2: 0.9340), PNorm: 151.3659, GNorm: 1.1486
[110/299] timecost: 66.85, lr: 0.000030, Train: (LOSS: 0.0260, MAE: 0.0260, RMSE: 0.0440, R2: 0.9659), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0658, R2: 0.9327), PNorm: 151.1490, GNorm: 0.8743
[111/299] timecost: 66.88, lr: 0.000030, Train: (LOSS: 0.0249, MAE: 0.0249, RMSE: 0.0420, R2: 0.9668), Valid: (LOSS: 0.0439, MAE: 0.0439, RMSE: 0.0690, R2: 0.9252), PNorm: 150.9318, GNorm: 0.9861
[112/299] timecost: 66.87, lr: 0.000030, Train: (LOSS: 0.0252, MAE: 0.0252, RMSE: 0.0429, R2: 0.9667), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0666, R2: 0.9318), PNorm: 150.7140, GNorm: 0.9775
[113/299] timecost: 66.88, lr: 0.000030, Train: (LOSS: 0.0252, MAE: 0.0252, RMSE: 0.0425, R2: 0.9660), Valid: (LOSS: 0.0441, MAE: 0.0441, RMSE: 0.0703, R2: 0.9253), PNorm: 150.4959, GNorm: 1.1556
[114/299] timecost: 66.89, lr: 0.000030, Train: (LOSS: 0.0243, MAE: 0.0243, RMSE: 0.0419, R2: 0.9688), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0676, R2: 0.9285), PNorm: 150.2767, GNorm: 0.9158
[115/299] timecost: 67.02, lr: 0.000030, Train: (LOSS: 0.0238, MAE: 0.0238, RMSE: 0.0409, R2: 0.9692), Valid: (LOSS: 0.0438, MAE: 0.0438, RMSE: 0.0671, R2: 0.9307), PNorm: 150.0569, GNorm: 1.2091
[116/299] timecost: 66.76, lr: 0.000030, Train: (LOSS: 0.0244, MAE: 0.0244, RMSE: 0.0415, R2: 0.9678), Valid: (LOSS: 0.0447, MAE: 0.0447, RMSE: 0.0741, R2: 0.9121), PNorm: 149.8372, GNorm: 1.6329
[117/299] timecost: 66.85, lr: 0.000030, Train: (LOSS: 0.0237, MAE: 0.0237, RMSE: 0.0404, R2: 0.9690), Valid: (LOSS: 0.0404, MAE: 0.0404, RMSE: 0.0663, R2: 0.9312), PNorm: 149.6170, GNorm: 0.8331
[118/299] timecost: 66.71, lr: 0.000030, Train: (LOSS: 0.0238, MAE: 0.0238, RMSE: 0.0401, R2: 0.9698), Valid: (LOSS: 0.0405, MAE: 0.0405, RMSE: 0.0636, R2: 0.9361), PNorm: 149.3961, GNorm: 1.2106
[119/299] timecost: 66.72, lr: 0.000030, Train: (LOSS: 0.0249, MAE: 0.0249, RMSE: 0.0409, R2: 0.9666), Valid: (LOSS: 0.0433, MAE: 0.0433, RMSE: 0.0684, R2: 0.9267), PNorm: 149.1763, GNorm: 0.8004
[120/299] timecost: 66.85, lr: 0.000030, Train: (LOSS: 0.0236, MAE: 0.0236, RMSE: 0.0393, R2: 0.9702), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0640, R2: 0.9353), PNorm: 148.9552, GNorm: 1.0474
[121/299] timecost: 66.87, lr: 0.000030, Train: (LOSS: 0.0234, MAE: 0.0234, RMSE: 0.0404, R2: 0.9704), Valid: (LOSS: 0.0424, MAE: 0.0424, RMSE: 0.0650, R2: 0.9310), PNorm: 148.7345, GNorm: 1.0834
[122/299] timecost: 66.76, lr: 0.000030, Train: (LOSS: 0.0232, MAE: 0.0232, RMSE: 0.0393, R2: 0.9706), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0667, R2: 0.9309), PNorm: 148.5133, GNorm: 1.0041
[123/299] timecost: 66.73, lr: 0.000030, Train: (LOSS: 0.0235, MAE: 0.0235, RMSE: 0.0397, R2: 0.9693), Valid: (LOSS: 0.0407, MAE: 0.0407, RMSE: 0.0644, R2: 0.9346), PNorm: 148.2930, GNorm: 1.0397
[124/299] timecost: 66.85, lr: 0.000030, Train: (LOSS: 0.0233, MAE: 0.0233, RMSE: 0.0396, R2: 0.9697), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0625, R2: 0.9391), PNorm: 148.0731, GNorm: 0.7438
[125/299] timecost: 66.81, lr: 0.000030, Train: (LOSS: 0.0229, MAE: 0.0229, RMSE: 0.0380, R2: 0.9732), Valid: (LOSS: 0.0436, MAE: 0.0436, RMSE: 0.0699, R2: 0.9231), PNorm: 147.8532, GNorm: 1.3154
[126/299] timecost: 67.01, lr: 0.000030, Train: (LOSS: 0.0218, MAE: 0.0218, RMSE: 0.0368, R2: 0.9734), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0623, R2: 0.9385), PNorm: 147.6335, GNorm: 1.0029
[127/299] timecost: 66.77, lr: 0.000030, Train: (LOSS: 0.0225, MAE: 0.0225, RMSE: 0.0378, R2: 0.9724), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0643, R2: 0.9326), PNorm: 147.4141, GNorm: 1.1364
[128/299] timecost: 66.70, lr: 0.000030, Train: (LOSS: 0.0218, MAE: 0.0218, RMSE: 0.0374, R2: 0.9720), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0600, R2: 0.9420), PNorm: 147.1950, GNorm: 1.4054
[129/299] timecost: 66.83, lr: 0.000030, Train: (LOSS: 0.0222, MAE: 0.0222, RMSE: 0.0376, R2: 0.9727), Valid: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0647, R2: 0.9350), PNorm: 146.9765, GNorm: 0.9215
[130/299] timecost: 66.89, lr: 0.000030, Train: (LOSS: 0.0214, MAE: 0.0214, RMSE: 0.0361, R2: 0.9756), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0646, R2: 0.9338), PNorm: 146.7586, GNorm: 1.2194
[131/299] timecost: 66.83, lr: 0.000030, Train: (LOSS: 0.0225, MAE: 0.0225, RMSE: 0.0379, R2: 0.9726), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0683, R2: 0.9281), PNorm: 146.5415, GNorm: 1.0893
[132/299] timecost: 66.79, lr: 0.000030, Train: (LOSS: 0.0219, MAE: 0.0219, RMSE: 0.0369, R2: 0.9735), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0623, R2: 0.9382), PNorm: 146.3261, GNorm: 0.9836
[133/299] timecost: 66.71, lr: 0.000030, Train: (LOSS: 0.0214, MAE: 0.0214, RMSE: 0.0357, R2: 0.9751), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0629, R2: 0.9352), PNorm: 146.1111, GNorm: 1.2290
[134/299] timecost: 66.12, lr: 0.000030, Train: (LOSS: 0.0212, MAE: 0.0212, RMSE: 0.0361, R2: 0.9745), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0592, R2: 0.9423), PNorm: 145.8966, GNorm: 0.7464
[135/299] timecost: 64.47, lr: 0.000030, Train: (LOSS: 0.0210, MAE: 0.0210, RMSE: 0.0352, R2: 0.9763), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0608, R2: 0.9406), PNorm: 145.6825, GNorm: 1.1244
[136/299] timecost: 64.52, lr: 0.000030, Train: (LOSS: 0.0214, MAE: 0.0214, RMSE: 0.0357, R2: 0.9746), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0631, R2: 0.9378), PNorm: 145.4703, GNorm: 1.0959
[137/299] timecost: 64.29, lr: 0.000030, Train: (LOSS: 0.0209, MAE: 0.0209, RMSE: 0.0349, R2: 0.9750), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0563, R2: 0.9487), PNorm: 145.2587, GNorm: 0.7985
[138/299] timecost: 64.01, lr: 0.000030, Train: (LOSS: 0.0206, MAE: 0.0206, RMSE: 0.0348, R2: 0.9767), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0623, R2: 0.9382), PNorm: 145.0476, GNorm: 0.9995
[139/299] timecost: 65.26, lr: 0.000030, Train: (LOSS: 0.0206, MAE: 0.0206, RMSE: 0.0341, R2: 0.9768), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0580, R2: 0.9441), PNorm: 144.8387, GNorm: 0.9616
[140/299] timecost: 64.33, lr: 0.000030, Train: (LOSS: 0.0204, MAE: 0.0204, RMSE: 0.0340, R2: 0.9755), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0610, R2: 0.9398), PNorm: 144.6308, GNorm: 1.1734
[141/299] timecost: 65.08, lr: 0.000030, Train: (LOSS: 0.0211, MAE: 0.0211, RMSE: 0.0346, R2: 0.9777), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0608, R2: 0.9386), PNorm: 144.4255, GNorm: 1.2689
[142/299] timecost: 64.98, lr: 0.000030, Train: (LOSS: 0.0203, MAE: 0.0203, RMSE: 0.0343, R2: 0.9775), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0606, R2: 0.9426), PNorm: 144.2202, GNorm: 0.8430
[143/299] timecost: 64.84, lr: 0.000030, Train: (LOSS: 0.0206, MAE: 0.0206, RMSE: 0.0347, R2: 0.9766), Valid: (LOSS: 0.0389, MAE: 0.0389, RMSE: 0.0590, R2: 0.9449), PNorm: 144.0170, GNorm: 0.8637
[144/299] timecost: 65.44, lr: 0.000030, Train: (LOSS: 0.0196, MAE: 0.0196, RMSE: 0.0336, R2: 0.9774), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0605, R2: 0.9394), PNorm: 143.8146, GNorm: 0.8945
[145/299] timecost: 65.33, lr: 0.000030, Train: (LOSS: 0.0195, MAE: 0.0195, RMSE: 0.0322, R2: 0.9780), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0590, R2: 0.9427), PNorm: 143.6138, GNorm: 1.1832
[146/299] timecost: 64.64, lr: 0.000030, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0317, R2: 0.9797), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0607, R2: 0.9405), PNorm: 143.4138, GNorm: 1.0886
[147/299] timecost: 64.72, lr: 0.000030, Train: (LOSS: 0.0187, MAE: 0.0187, RMSE: 0.0313, R2: 0.9801), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0606, R2: 0.9399), PNorm: 143.2158, GNorm: 0.9610
[148/299] timecost: 64.85, lr: 0.000030, Train: (LOSS: 0.0194, MAE: 0.0194, RMSE: 0.0323, R2: 0.9793), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0618, R2: 0.9359), PNorm: 143.0201, GNorm: 1.1168
[149/299] timecost: 64.88, lr: 0.000030, Train: (LOSS: 0.0197, MAE: 0.0197, RMSE: 0.0328, R2: 0.9778), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0578, R2: 0.9446), PNorm: 142.8279, GNorm: 0.8960
[150/299] timecost: 64.03, lr: 0.000030, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0317, R2: 0.9791), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0581, R2: 0.9442), PNorm: 142.6369, GNorm: 0.9026
[151/299] timecost: 64.04, lr: 0.000030, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0320, R2: 0.9786), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0587, R2: 0.9409), PNorm: 142.4477, GNorm: 0.8567
[152/299] timecost: 63.53, lr: 0.000030, Train: (LOSS: 0.0187, MAE: 0.0187, RMSE: 0.0314, R2: 0.9804), Valid: (LOSS: 0.0385, MAE: 0.0385, RMSE: 0.0624, R2: 0.9392), PNorm: 142.2601, GNorm: 0.7010
[153/299] timecost: 63.81, lr: 0.000030, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0311, R2: 0.9810), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0556, R2: 0.9498), PNorm: 142.0746, GNorm: 0.8444
[154/299] timecost: 66.74, lr: 0.000030, Train: (LOSS: 0.0183, MAE: 0.0183, RMSE: 0.0306, R2: 0.9811), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0571, R2: 0.9462), PNorm: 141.8903, GNorm: 0.9423
[155/299] timecost: 66.80, lr: 0.000030, Train: (LOSS: 0.0177, MAE: 0.0177, RMSE: 0.0297, R2: 0.9803), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0541, R2: 0.9508), PNorm: 141.7073, GNorm: 1.0707
[156/299] timecost: 66.89, lr: 0.000030, Train: (LOSS: 0.0173, MAE: 0.0173, RMSE: 0.0294, R2: 0.9822), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0557, R2: 0.9464), PNorm: 141.5267, GNorm: 0.7281
[157/299] timecost: 66.72, lr: 0.000030, Train: (LOSS: 0.0184, MAE: 0.0184, RMSE: 0.0307, R2: 0.9793), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0548, R2: 0.9476), PNorm: 141.3487, GNorm: 0.7314
[158/299] timecost: 66.58, lr: 0.000030, Train: (LOSS: 0.0181, MAE: 0.0181, RMSE: 0.0302, R2: 0.9804), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0576, R2: 0.9453), PNorm: 141.1730, GNorm: 0.9587
[159/299] timecost: 66.83, lr: 0.000030, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0308, R2: 0.9796), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0608, R2: 0.9396), PNorm: 140.9991, GNorm: 0.6972
[160/299] timecost: 66.82, lr: 0.000030, Train: (LOSS: 0.0177, MAE: 0.0177, RMSE: 0.0295, R2: 0.9796), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0603, R2: 0.9417), PNorm: 140.8284, GNorm: 0.8988
[161/299] timecost: 66.91, lr: 0.000030, Train: (LOSS: 0.0177, MAE: 0.0177, RMSE: 0.0300, R2: 0.9799), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0576, R2: 0.9446), PNorm: 140.6590, GNorm: 1.0749
[162/299] timecost: 66.75, lr: 0.000030, Train: (LOSS: 0.0170, MAE: 0.0170, RMSE: 0.0281, R2: 0.9813), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0582, R2: 0.9426), PNorm: 140.4917, GNorm: 0.8241
[163/299] timecost: 65.72, lr: 0.000030, Train: (LOSS: 0.0173, MAE: 0.0173, RMSE: 0.0296, R2: 0.9814), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0590, R2: 0.9402), PNorm: 140.3259, GNorm: 0.8555
[164/299] timecost: 64.08, lr: 0.000030, Train: (LOSS: 0.0162, MAE: 0.0162, RMSE: 0.0277, R2: 0.9832), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0564, R2: 0.9473), PNorm: 140.1625, GNorm: 0.7967
[165/299] timecost: 63.90, lr: 0.000030, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0279, R2: 0.9836), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0573, R2: 0.9461), PNorm: 140.0016, GNorm: 0.6899
[166/299] timecost: 63.54, lr: 0.000030, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0313, R2: 0.9793), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0594, R2: 0.9421), PNorm: 139.8435, GNorm: 1.5750
[167/299] timecost: 63.83, lr: 0.000030, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0278, R2: 0.9827), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0582, R2: 0.9447), PNorm: 139.6863, GNorm: 0.9299
[168/299] timecost: 63.74, lr: 0.000030, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0280, R2: 0.9833), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0584, R2: 0.9435), PNorm: 139.5316, GNorm: 0.7604
[169/299] timecost: 63.40, lr: 0.000030, Train: (LOSS: 0.0159, MAE: 0.0159, RMSE: 0.0274, R2: 0.9828), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0538, R2: 0.9508), PNorm: 139.3787, GNorm: 0.7658
[170/299] timecost: 63.51, lr: 0.000030, Train: (LOSS: 0.0173, MAE: 0.0173, RMSE: 0.0292, R2: 0.9807), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0612, R2: 0.9405), PNorm: 139.2290, GNorm: 0.8085
[171/299] timecost: 63.59, lr: 0.000030, Train: (LOSS: 0.0171, MAE: 0.0171, RMSE: 0.0281, R2: 0.9827), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0553, R2: 0.9503), PNorm: 139.0816, GNorm: 0.7559
[172/299] timecost: 64.05, lr: 0.000030, Train: (LOSS: 0.0161, MAE: 0.0161, RMSE: 0.0274, R2: 0.9845), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0569, R2: 0.9459), PNorm: 138.9354, GNorm: 0.7999
[173/299] timecost: 63.72, lr: 0.000030, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0268, R2: 0.9832), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0559, R2: 0.9484), PNorm: 138.7919, GNorm: 0.6836
[174/299] timecost: 63.83, lr: 0.000030, Train: (LOSS: 0.0162, MAE: 0.0162, RMSE: 0.0276, R2: 0.9831), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0570, R2: 0.9467), PNorm: 138.6501, GNorm: 0.7829
[175/299] timecost: 63.81, lr: 0.000030, Train: (LOSS: 0.0161, MAE: 0.0161, RMSE: 0.0277, R2: 0.9845), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0611, R2: 0.9403), PNorm: 138.5106, GNorm: 0.8058
[176/299] timecost: 63.67, lr: 0.000030, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0272, R2: 0.9838), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0557, R2: 0.9468), PNorm: 138.3724, GNorm: 0.7150
Epoch 00178: reducing learning rate of group 0 to 2.7000e-05.
[177/299] timecost: 63.53, lr: 0.000027, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0267, R2: 0.9843), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0550, R2: 0.9503), PNorm: 138.2365, GNorm: 0.9337
[178/299] timecost: 63.37, lr: 0.000027, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0261, R2: 0.9837), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0574, R2: 0.9459), PNorm: 138.1155, GNorm: 0.8219
[179/299] timecost: 63.44, lr: 0.000027, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0251, R2: 0.9853), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0579, R2: 0.9455), PNorm: 137.9955, GNorm: 0.9583
[180/299] timecost: 66.12, lr: 0.000027, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0250, R2: 0.9857), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0567, R2: 0.9470), PNorm: 137.8771, GNorm: 0.7034
[181/299] timecost: 67.03, lr: 0.000027, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0241, R2: 0.9857), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0528, R2: 0.9542), PNorm: 137.7591, GNorm: 0.8652
[182/299] timecost: 66.92, lr: 0.000027, Train: (LOSS: 0.0142, MAE: 0.0142, RMSE: 0.0247, R2: 0.9856), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0538, R2: 0.9522), PNorm: 137.6429, GNorm: 0.8053
[183/299] timecost: 64.96, lr: 0.000027, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0260, R2: 0.9848), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0546, R2: 0.9509), PNorm: 137.5286, GNorm: 0.7633
[184/299] timecost: 66.84, lr: 0.000027, Train: (LOSS: 0.0147, MAE: 0.0147, RMSE: 0.0252, R2: 0.9844), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0581, R2: 0.9436), PNorm: 137.4158, GNorm: 0.6668
[185/299] timecost: 66.88, lr: 0.000027, Train: (LOSS: 0.0136, MAE: 0.0136, RMSE: 0.0238, R2: 0.9851), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0551, R2: 0.9492), PNorm: 137.3030, GNorm: 1.0168
[186/299] timecost: 66.89, lr: 0.000027, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0245, R2: 0.9847), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0570, R2: 0.9468), PNorm: 137.1924, GNorm: 0.7938
[187/299] timecost: 66.87, lr: 0.000027, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0241, R2: 0.9855), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0543, R2: 0.9512), PNorm: 137.0823, GNorm: 0.8577
[188/299] timecost: 66.76, lr: 0.000027, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0240, R2: 0.9859), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0552, R2: 0.9494), PNorm: 136.9741, GNorm: 0.8274
[189/299] timecost: 66.87, lr: 0.000027, Train: (LOSS: 0.0136, MAE: 0.0136, RMSE: 0.0237, R2: 0.9869), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0542, R2: 0.9521), PNorm: 136.8671, GNorm: 0.7418
[190/299] timecost: 64.05, lr: 0.000027, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0243, R2: 0.9865), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0561, R2: 0.9480), PNorm: 136.7603, GNorm: 0.7372
[191/299] timecost: 63.80, lr: 0.000027, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0244, R2: 0.9858), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0556, R2: 0.9482), PNorm: 136.6559, GNorm: 0.8890
[192/299] timecost: 63.47, lr: 0.000027, Train: (LOSS: 0.0142, MAE: 0.0142, RMSE: 0.0243, R2: 0.9872), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0538, R2: 0.9517), PNorm: 136.5534, GNorm: 0.8762
[193/299] timecost: 63.92, lr: 0.000027, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0233, R2: 0.9872), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0553, R2: 0.9508), PNorm: 136.4511, GNorm: 1.0363
[194/299] timecost: 63.77, lr: 0.000027, Train: (LOSS: 0.0142, MAE: 0.0142, RMSE: 0.0243, R2: 0.9865), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0550, R2: 0.9511), PNorm: 136.3507, GNorm: 1.1012
[195/299] timecost: 63.78, lr: 0.000027, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0238, R2: 0.9874), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0536, R2: 0.9512), PNorm: 136.2508, GNorm: 0.6831
[196/299] timecost: 66.07, lr: 0.000027, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0235, R2: 0.9863), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0569, R2: 0.9474), PNorm: 136.1519, GNorm: 1.1469
[197/299] timecost: 64.81, lr: 0.000027, Train: (LOSS: 0.0140, MAE: 0.0140, RMSE: 0.0242, R2: 0.9868), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0548, R2: 0.9506), PNorm: 136.0548, GNorm: 0.7261
[198/299] timecost: 65.10, lr: 0.000027, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0237, R2: 0.9868), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0532, R2: 0.9522), PNorm: 135.9596, GNorm: 0.8794
