cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 66.12, lr: 0.000100, Train: (LOSS: 0.2072, MAE: 0.2072, RMSE: 0.2570, R2: 0.0368), Valid: (LOSS: 0.1755, MAE: 0.1755, RMSE: 0.2236, R2: 0.2711), PNorm: 187.0409, GNorm: 0.5000
[99/299] timecost: 63.02, lr: 0.000072, Train: (LOSS: 0.0181, MAE: 0.0181, RMSE: 0.0323, R2: 0.9796), Valid: (LOSS: 0.0430, MAE: 0.0430, RMSE: 0.0644, R2: 0.9373), PNorm: 188.6490, GNorm: 0.4188
[100/299] timecost: 59.92, lr: 0.000072, Train: (LOSS: 0.0177, MAE: 0.0177, RMSE: 0.0328, R2: 0.9783), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0629, R2: 0.9400), PNorm: 188.6552, GNorm: 0.5000
[101/299] timecost: 59.62, lr: 0.000072, Train: (LOSS: 0.0177, MAE: 0.0177, RMSE: 0.0310, R2: 0.9781), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0632, R2: 0.9395), PNorm: 188.6668, GNorm: 0.5000
[102/299] timecost: 59.96, lr: 0.000072, Train: (LOSS: 0.0181, MAE: 0.0181, RMSE: 0.0323, R2: 0.9787), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0595, R2: 0.9451), PNorm: 188.6760, GNorm: 0.3651
[103/299] timecost: 59.73, lr: 0.000072, Train: (LOSS: 0.0175, MAE: 0.0175, RMSE: 0.0314, R2: 0.9812), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0622, R2: 0.9418), PNorm: 188.6891, GNorm: 0.5000
[104/299] timecost: 61.89, lr: 0.000072, Train: (LOSS: 0.0173, MAE: 0.0173, RMSE: 0.0315, R2: 0.9805), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0634, R2: 0.9390), PNorm: 188.6964, GNorm: 0.4713
[105/299] timecost: 60.24, lr: 0.000072, Train: (LOSS: 0.0174, MAE: 0.0174, RMSE: 0.0309, R2: 0.9814), Valid: (LOSS: 0.0430, MAE: 0.0430, RMSE: 0.0648, R2: 0.9374), PNorm: 188.7070, GNorm: 0.4824
[106/299] timecost: 59.80, lr: 0.000072, Train: (LOSS: 0.0165, MAE: 0.0165, RMSE: 0.0299, R2: 0.9827), Valid: (LOSS: 0.0432, MAE: 0.0432, RMSE: 0.0646, R2: 0.9384), PNorm: 188.7157, GNorm: 0.4443
[107/299] timecost: 60.28, lr: 0.000072, Train: (LOSS: 0.0180, MAE: 0.0180, RMSE: 0.0314, R2: 0.9808), Valid: (LOSS: 0.0429, MAE: 0.0429, RMSE: 0.0681, R2: 0.9288), PNorm: 188.7231, GNorm: 0.3935
[108/299] timecost: 60.24, lr: 0.000072, Train: (LOSS: 0.0166, MAE: 0.0166, RMSE: 0.0291, R2: 0.9840), Valid: (LOSS: 0.0441, MAE: 0.0441, RMSE: 0.0647, R2: 0.9383), PNorm: 188.7340, GNorm: 0.5000
[109/299] timecost: 61.90, lr: 0.000072, Train: (LOSS: 0.0169, MAE: 0.0169, RMSE: 0.0303, R2: 0.9833), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0617, R2: 0.9431), PNorm: 188.7428, GNorm: 0.4960
[110/299] timecost: 62.04, lr: 0.000072, Train: (LOSS: 0.0164, MAE: 0.0164, RMSE: 0.0290, R2: 0.9836), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0609, R2: 0.9439), PNorm: 188.7531, GNorm: 0.5000
[111/299] timecost: 62.02, lr: 0.000072, Train: (LOSS: 0.0160, MAE: 0.0160, RMSE: 0.0291, R2: 0.9847), Valid: (LOSS: 0.0440, MAE: 0.0440, RMSE: 0.0674, R2: 0.9293), PNorm: 188.7631, GNorm: 0.5000
[112/299] timecost: 61.67, lr: 0.000072, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0282, R2: 0.9846), Valid: (LOSS: 0.0440, MAE: 0.0440, RMSE: 0.0658, R2: 0.9368), PNorm: 188.7715, GNorm: 0.3912
[113/299] timecost: 62.33, lr: 0.000072, Train: (LOSS: 0.0164, MAE: 0.0164, RMSE: 0.0282, R2: 0.9842), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0614, R2: 0.9433), PNorm: 188.7833, GNorm: 0.3575
[114/299] timecost: 64.21, lr: 0.000072, Train: (LOSS: 0.0160, MAE: 0.0160, RMSE: 0.0278, R2: 0.9852), Valid: (LOSS: 0.0443, MAE: 0.0443, RMSE: 0.0642, R2: 0.9399), PNorm: 188.7931, GNorm: 0.5000
[115/299] timecost: 64.23, lr: 0.000072, Train: (LOSS: 0.0161, MAE: 0.0161, RMSE: 0.0280, R2: 0.9851), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0589, R2: 0.9480), PNorm: 188.8036, GNorm: 0.4400
[116/299] timecost: 64.05, lr: 0.000072, Train: (LOSS: 0.0165, MAE: 0.0165, RMSE: 0.0282, R2: 0.9848), Valid: (LOSS: 0.0442, MAE: 0.0442, RMSE: 0.0730, R2: 0.9071), PNorm: 188.8144, GNorm: 0.4235
[117/299] timecost: 64.17, lr: 0.000072, Train: (LOSS: 0.0167, MAE: 0.0167, RMSE: 0.0285, R2: 0.9848), Valid: (LOSS: 0.0430, MAE: 0.0430, RMSE: 0.0652, R2: 0.9362), PNorm: 188.8306, GNorm: 0.4385
Epoch 00119: reducing learning rate of group 0 to 6.1413e-05.
[118/299] timecost: 62.85, lr: 0.000061, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0273, R2: 0.9863), Valid: (LOSS: 0.0425, MAE: 0.0425, RMSE: 0.0615, R2: 0.9445), PNorm: 188.8430, GNorm: 0.4457
[119/299] timecost: 62.74, lr: 0.000061, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0261, R2: 0.9871), Valid: (LOSS: 0.0425, MAE: 0.0425, RMSE: 0.0641, R2: 0.9380), PNorm: 188.8494, GNorm: 0.5000
[120/299] timecost: 62.75, lr: 0.000061, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0249, R2: 0.9884), Valid: (LOSS: 0.0436, MAE: 0.0436, RMSE: 0.0642, R2: 0.9391), PNorm: 188.8571, GNorm: 0.5000
[121/299] timecost: 62.27, lr: 0.000061, Train: (LOSS: 0.0144, MAE: 0.0144, RMSE: 0.0256, R2: 0.9871), Valid: (LOSS: 0.0426, MAE: 0.0426, RMSE: 0.0616, R2: 0.9447), PNorm: 188.8653, GNorm: 0.4939
[122/299] timecost: 59.69, lr: 0.000061, Train: (LOSS: 0.0141, MAE: 0.0141, RMSE: 0.0252, R2: 0.9885), Valid: (LOSS: 0.0433, MAE: 0.0433, RMSE: 0.0669, R2: 0.9312), PNorm: 188.8723, GNorm: 0.5000
[123/299] timecost: 60.19, lr: 0.000061, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0242, R2: 0.9876), Valid: (LOSS: 0.0431, MAE: 0.0431, RMSE: 0.0629, R2: 0.9425), PNorm: 188.8815, GNorm: 0.3981
[124/299] timecost: 60.83, lr: 0.000061, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0238, R2: 0.9893), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0593, R2: 0.9489), PNorm: 188.8888, GNorm: 0.5000
[125/299] timecost: 60.66, lr: 0.000061, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0237, R2: 0.9880), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0606, R2: 0.9465), PNorm: 188.8958, GNorm: 0.4085
[126/299] timecost: 60.56, lr: 0.000061, Train: (LOSS: 0.0136, MAE: 0.0136, RMSE: 0.0235, R2: 0.9895), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0629, R2: 0.9422), PNorm: 188.9037, GNorm: 0.5000
[127/299] timecost: 60.47, lr: 0.000061, Train: (LOSS: 0.0136, MAE: 0.0136, RMSE: 0.0236, R2: 0.9898), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0608, R2: 0.9456), PNorm: 188.9135, GNorm: 0.3823
[128/299] timecost: 62.26, lr: 0.000061, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0227, R2: 0.9893), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0587, R2: 0.9491), PNorm: 188.9204, GNorm: 0.5000
[129/299] timecost: 62.91, lr: 0.000061, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0224, R2: 0.9899), Valid: (LOSS: 0.0422, MAE: 0.0422, RMSE: 0.0627, R2: 0.9414), PNorm: 188.9299, GNorm: 0.4087
[130/299] timecost: 63.24, lr: 0.000061, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0217, R2: 0.9906), Valid: (LOSS: 0.0438, MAE: 0.0438, RMSE: 0.0667, R2: 0.9334), PNorm: 188.9362, GNorm: 0.5000
[131/299] timecost: 62.99, lr: 0.000061, Train: (LOSS: 0.0128, MAE: 0.0128, RMSE: 0.0208, R2: 0.9923), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0628, R2: 0.9397), PNorm: 188.9459, GNorm: 0.5000
[132/299] timecost: 63.03, lr: 0.000061, Train: (LOSS: 0.0127, MAE: 0.0127, RMSE: 0.0218, R2: 0.9903), Valid: (LOSS: 0.0407, MAE: 0.0407, RMSE: 0.0587, R2: 0.9483), PNorm: 188.9515, GNorm: 0.4502
[133/299] timecost: 64.53, lr: 0.000061, Train: (LOSS: 0.0133, MAE: 0.0133, RMSE: 0.0219, R2: 0.9906), Valid: (LOSS: 0.0426, MAE: 0.0426, RMSE: 0.0637, R2: 0.9383), PNorm: 188.9623, GNorm: 0.4070
Epoch 00135: reducing learning rate of group 0 to 5.2201e-05.
[134/299] timecost: 64.59, lr: 0.000052, Train: (LOSS: 0.0124, MAE: 0.0124, RMSE: 0.0214, R2: 0.9905), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0608, R2: 0.9450), PNorm: 188.9724, GNorm: 0.4201
[135/299] timecost: 64.65, lr: 0.000052, Train: (LOSS: 0.0119, MAE: 0.0119, RMSE: 0.0198, R2: 0.9926), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0603, R2: 0.9466), PNorm: 188.9787, GNorm: 0.3581
[136/299] timecost: 64.08, lr: 0.000052, Train: (LOSS: 0.0115, MAE: 0.0115, RMSE: 0.0192, R2: 0.9927), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0605, R2: 0.9468), PNorm: 188.9830, GNorm: 0.5000
[137/299] timecost: 61.95, lr: 0.000052, Train: (LOSS: 0.0108, MAE: 0.0108, RMSE: 0.0180, R2: 0.9935), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0592, R2: 0.9481), PNorm: 188.9883, GNorm: 0.3703
[138/299] timecost: 62.48, lr: 0.000052, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0185, R2: 0.9934), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0597, R2: 0.9478), PNorm: 188.9936, GNorm: 0.5000
[139/299] timecost: 64.01, lr: 0.000052, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0173, R2: 0.9943), Valid: (LOSS: 0.0407, MAE: 0.0407, RMSE: 0.0603, R2: 0.9473), PNorm: 189.0008, GNorm: 0.5000
[140/299] timecost: 63.77, lr: 0.000052, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0177, R2: 0.9935), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0607, R2: 0.9461), PNorm: 189.0073, GNorm: 0.3854
[141/299] timecost: 63.60, lr: 0.000052, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0169, R2: 0.9942), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0599, R2: 0.9468), PNorm: 189.0126, GNorm: 0.4476
[142/299] timecost: 62.95, lr: 0.000052, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0173, R2: 0.9946), Valid: (LOSS: 0.0415, MAE: 0.0415, RMSE: 0.0624, R2: 0.9430), PNorm: 189.0191, GNorm: 0.4561
[143/299] timecost: 62.48, lr: 0.000052, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0167, R2: 0.9948), Valid: (LOSS: 0.0407, MAE: 0.0407, RMSE: 0.0608, R2: 0.9440), PNorm: 189.0228, GNorm: 0.3941
[144/299] timecost: 63.04, lr: 0.000052, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0176, R2: 0.9936), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0610, R2: 0.9447), PNorm: 189.0309, GNorm: 0.4687
[145/299] timecost: 62.65, lr: 0.000052, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0163, R2: 0.9951), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0611, R2: 0.9453), PNorm: 189.0354, GNorm: 0.5000
[146/299] timecost: 62.98, lr: 0.000052, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0169, R2: 0.9941), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0598, R2: 0.9468), PNorm: 189.0417, GNorm: 0.3693
[147/299] timecost: 62.80, lr: 0.000052, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0164, R2: 0.9946), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0598, R2: 0.9478), PNorm: 189.0480, GNorm: 0.3711
[148/299] timecost: 62.91, lr: 0.000052, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0156, R2: 0.9956), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0619, R2: 0.9439), PNorm: 189.0534, GNorm: 0.4502
[149/299] timecost: 63.62, lr: 0.000052, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0158, R2: 0.9950), Valid: (LOSS: 0.0426, MAE: 0.0426, RMSE: 0.0623, R2: 0.9434), PNorm: 189.0581, GNorm: 0.4192
Epoch 00151: reducing learning rate of group 0 to 4.4371e-05.
[150/299] timecost: 63.13, lr: 0.000044, Train: (LOSS: 0.0096, MAE: 0.0096, RMSE: 0.0154, R2: 0.9954), Valid: (LOSS: 0.0410, MAE: 0.0410, RMSE: 0.0604, R2: 0.9465), PNorm: 189.0621, GNorm: 0.3650
[151/299] timecost: 63.28, lr: 0.000044, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0152, R2: 0.9957), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0580, R2: 0.9505), PNorm: 189.0682, GNorm: 0.5000
[152/299] timecost: 63.31, lr: 0.000044, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0146, R2: 0.9959), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0600, R2: 0.9470), PNorm: 189.0723, GNorm: 0.4856
[153/299] timecost: 62.51, lr: 0.000044, Train: (LOSS: 0.0087, MAE: 0.0087, RMSE: 0.0140, R2: 0.9959), Valid: (LOSS: 0.0409, MAE: 0.0409, RMSE: 0.0619, R2: 0.9435), PNorm: 189.0755, GNorm: 0.5000
[154/299] timecost: 62.87, lr: 0.000044, Train: (LOSS: 0.0087, MAE: 0.0087, RMSE: 0.0143, R2: 0.9960), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0595, R2: 0.9478), PNorm: 189.0798, GNorm: 0.5000
[155/299] timecost: 62.64, lr: 0.000044, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0140, R2: 0.9959), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0590, R2: 0.9488), PNorm: 189.0831, GNorm: 0.5000
[156/299] timecost: 62.66, lr: 0.000044, Train: (LOSS: 0.0087, MAE: 0.0087, RMSE: 0.0143, R2: 0.9956), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0601, R2: 0.9468), PNorm: 189.0862, GNorm: 0.4737
[157/299] timecost: 61.41, lr: 0.000044, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0140, R2: 0.9960), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0612, R2: 0.9452), PNorm: 189.0926, GNorm: 0.3817
[158/299] timecost: 61.15, lr: 0.000044, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0144, R2: 0.9957), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0609, R2: 0.9456), PNorm: 189.0959, GNorm: 0.5000
[159/299] timecost: 60.76, lr: 0.000044, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0135, R2: 0.9956), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0602, R2: 0.9464), PNorm: 189.1000, GNorm: 0.4136
[160/299] timecost: 60.50, lr: 0.000044, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0137, R2: 0.9960), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0597, R2: 0.9475), PNorm: 189.1029, GNorm: 0.5000
[161/299] timecost: 60.28, lr: 0.000044, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0135, R2: 0.9963), Valid: (LOSS: 0.0407, MAE: 0.0407, RMSE: 0.0611, R2: 0.9450), PNorm: 189.1074, GNorm: 0.5000
[162/299] timecost: 61.51, lr: 0.000044, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0139, R2: 0.9963), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0600, R2: 0.9471), PNorm: 189.1110, GNorm: 0.5000
[163/299] timecost: 64.91, lr: 0.000044, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0132, R2: 0.9963), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0590, R2: 0.9491), PNorm: 189.1152, GNorm: 0.5000
[164/299] timecost: 64.26, lr: 0.000044, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0140, R2: 0.9955), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0581, R2: 0.9503), PNorm: 189.1202, GNorm: 0.3676
[165/299] timecost: 64.45, lr: 0.000044, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0137, R2: 0.9962), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0586, R2: 0.9494), PNorm: 189.1236, GNorm: 0.4259
Epoch 00167: reducing learning rate of group 0 to 3.7715e-05.
[166/299] timecost: 65.16, lr: 0.000038, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0134, R2: 0.9963), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0596, R2: 0.9479), PNorm: 189.1285, GNorm: 0.5000
[167/299] timecost: 64.56, lr: 0.000038, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0131, R2: 0.9963), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0582, R2: 0.9503), PNorm: 189.1305, GNorm: 0.4237
[168/299] timecost: 63.80, lr: 0.000038, Train: (LOSS: 0.0076, MAE: 0.0076, RMSE: 0.0128, R2: 0.9966), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0597, R2: 0.9471), PNorm: 189.1350, GNorm: 0.3770
[169/299] timecost: 61.58, lr: 0.000038, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0126, R2: 0.9965), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0598, R2: 0.9465), PNorm: 189.1370, GNorm: 0.3272
[170/299] timecost: 61.33, lr: 0.000038, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0124, R2: 0.9967), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0584, R2: 0.9502), PNorm: 189.1411, GNorm: 0.3679
[171/299] timecost: 60.68, lr: 0.000038, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0119, R2: 0.9963), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0579, R2: 0.9509), PNorm: 189.1441, GNorm: 0.5000
[172/299] timecost: 62.50, lr: 0.000038, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0118, R2: 0.9969), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0607, R2: 0.9462), PNorm: 189.1453, GNorm: 0.3162
[173/299] timecost: 62.81, lr: 0.000038, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0121, R2: 0.9964), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0601, R2: 0.9460), PNorm: 189.1494, GNorm: 0.5000
[174/299] timecost: 62.65, lr: 0.000038, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0120, R2: 0.9966), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0609, R2: 0.9457), PNorm: 189.1515, GNorm: 0.5000
[175/299] timecost: 60.65, lr: 0.000038, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0122, R2: 0.9967), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0586, R2: 0.9499), PNorm: 189.1540, GNorm: 0.3947
[176/299] timecost: 59.98, lr: 0.000038, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0120, R2: 0.9966), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0585, R2: 0.9497), PNorm: 189.1583, GNorm: 0.4739
[177/299] timecost: 60.07, lr: 0.000038, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0120, R2: 0.9967), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0582, R2: 0.9500), PNorm: 189.1606, GNorm: 0.5000
[178/299] timecost: 60.58, lr: 0.000038, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0119, R2: 0.9968), Valid: (LOSS: 0.0405, MAE: 0.0405, RMSE: 0.0618, R2: 0.9437), PNorm: 189.1645, GNorm: 0.5000
[179/299] timecost: 61.86, lr: 0.000038, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0119, R2: 0.9969), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0598, R2: 0.9474), PNorm: 189.1679, GNorm: 0.3690
[180/299] timecost: 63.17, lr: 0.000038, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0120, R2: 0.9969), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0590, R2: 0.9486), PNorm: 189.1697, GNorm: 0.3657
[181/299] timecost: 64.85, lr: 0.000038, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0120, R2: 0.9968), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0588, R2: 0.9486), PNorm: 189.1733, GNorm: 0.3987
Epoch 00183: reducing learning rate of group 0 to 3.2058e-05.
[182/299] timecost: 64.45, lr: 0.000032, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0114, R2: 0.9969), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0585, R2: 0.9497), PNorm: 189.1768, GNorm: 0.5000
[183/299] timecost: 61.45, lr: 0.000032, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0122, R2: 0.9965), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0583, R2: 0.9500), PNorm: 189.1788, GNorm: 0.5000
[184/299] timecost: 60.10, lr: 0.000032, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0110, R2: 0.9965), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0597, R2: 0.9477), PNorm: 189.1815, GNorm: 0.4995
[185/299] timecost: 60.36, lr: 0.000032, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0107, R2: 0.9968), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0596, R2: 0.9470), PNorm: 189.1821, GNorm: 0.5000
[186/299] timecost: 60.13, lr: 0.000032, Train: (LOSS: 0.0062, MAE: 0.0062, RMSE: 0.0108, R2: 0.9970), Valid: (LOSS: 0.0403, MAE: 0.0403, RMSE: 0.0596, R2: 0.9478), PNorm: 189.1857, GNorm: 0.4836
[187/299] timecost: 60.05, lr: 0.000032, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0108, R2: 0.9972), Valid: (LOSS: 0.0397, MAE: 0.0397, RMSE: 0.0584, R2: 0.9500), PNorm: 189.1875, GNorm: 0.4997
[188/299] timecost: 60.07, lr: 0.000032, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0108, R2: 0.9971), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0576, R2: 0.9509), PNorm: 189.1899, GNorm: 0.5000
[189/299] timecost: 60.15, lr: 0.000032, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0106, R2: 0.9966), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0583, R2: 0.9501), PNorm: 189.1918, GNorm: 0.4821
[190/299] timecost: 59.88, lr: 0.000032, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0106, R2: 0.9972), Valid: (LOSS: 0.0411, MAE: 0.0411, RMSE: 0.0634, R2: 0.9387), PNorm: 189.1946, GNorm: 0.5000
[191/299] timecost: 60.27, lr: 0.000032, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0109, R2: 0.9971), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0586, R2: 0.9488), PNorm: 189.1969, GNorm: 0.4546
[192/299] timecost: 61.48, lr: 0.000032, Train: (LOSS: 0.0062, MAE: 0.0062, RMSE: 0.0109, R2: 0.9970), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0594, R2: 0.9477), PNorm: 189.1992, GNorm: 0.4010
[193/299] timecost: 60.53, lr: 0.000032, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0109, R2: 0.9975), Valid: (LOSS: 0.0399, MAE: 0.0399, RMSE: 0.0607, R2: 0.9446), PNorm: 189.2010, GNorm: 0.5000
[194/299] timecost: 60.64, lr: 0.000032, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0106, R2: 0.9974), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0592, R2: 0.9480), PNorm: 189.2039, GNorm: 0.4202
[195/299] timecost: 60.99, lr: 0.000032, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0104, R2: 0.9974), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0569, R2: 0.9518), PNorm: 189.2067, GNorm: 0.4002
[196/299] timecost: 60.49, lr: 0.000032, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0103, R2: 0.9972), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0587, R2: 0.9491), PNorm: 189.2090, GNorm: 0.4252
[197/299] timecost: 62.09, lr: 0.000032, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0105, R2: 0.9965), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0593, R2: 0.9482), PNorm: 189.2108, GNorm: 0.4462
Epoch 00199: reducing learning rate of group 0 to 2.7249e-05.
