cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 61.94, lr: 0.000100, Train: (LOSS: 0.2251, MAE: 0.2251, RMSE: 0.2737, R2: -0.1099), Valid: (LOSS: 0.1888, MAE: 0.1888, RMSE: 0.2409, R2: 0.1943), PNorm: 187.0383, GNorm: 0.5000
[99/299] timecost: 58.73, lr: 0.000085, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0278, R2: 0.9861), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0546, R2: 0.9573), PNorm: 188.6549, GNorm: 0.5000
[100/299] timecost: 58.95, lr: 0.000085, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0279, R2: 0.9870), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0565, R2: 0.9545), PNorm: 188.6641, GNorm: 0.4384
[101/299] timecost: 59.08, lr: 0.000085, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0278, R2: 0.9870), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0570, R2: 0.9533), PNorm: 188.6719, GNorm: 0.5000
[102/299] timecost: 59.28, lr: 0.000085, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0261, R2: 0.9889), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0545, R2: 0.9574), PNorm: 188.6790, GNorm: 0.5000
[103/299] timecost: 58.89, lr: 0.000085, Train: (LOSS: 0.0165, MAE: 0.0165, RMSE: 0.0257, R2: 0.9886), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0540, R2: 0.9582), PNorm: 188.6906, GNorm: 0.4286
[104/299] timecost: 59.45, lr: 0.000085, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0247, R2: 0.9894), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0547, R2: 0.9561), PNorm: 188.6993, GNorm: 0.3925
[105/299] timecost: 58.69, lr: 0.000085, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0248, R2: 0.9896), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0553, R2: 0.9557), PNorm: 188.7070, GNorm: 0.5000
[106/299] timecost: 59.33, lr: 0.000085, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0248, R2: 0.9889), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0567, R2: 0.9539), PNorm: 188.7176, GNorm: 0.5000
[107/299] timecost: 59.24, lr: 0.000085, Train: (LOSS: 0.0164, MAE: 0.0164, RMSE: 0.0248, R2: 0.9894), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0592, R2: 0.9493), PNorm: 188.7279, GNorm: 0.5000
[108/299] timecost: 59.16, lr: 0.000085, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0240, R2: 0.9903), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0566, R2: 0.9541), PNorm: 188.7351, GNorm: 0.4824
[109/299] timecost: 59.06, lr: 0.000085, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0237, R2: 0.9894), Valid: (LOSS: 0.0386, MAE: 0.0386, RMSE: 0.0579, R2: 0.9513), PNorm: 188.7430, GNorm: 0.5000
[110/299] timecost: 59.79, lr: 0.000085, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0240, R2: 0.9903), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0561, R2: 0.9545), PNorm: 188.7551, GNorm: 0.5000
[111/299] timecost: 59.32, lr: 0.000085, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0250, R2: 0.9898), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0565, R2: 0.9547), PNorm: 188.7649, GNorm: 0.4675
Epoch 00113: reducing learning rate of group 0 to 7.2250e-05.
[112/299] timecost: 59.77, lr: 0.000072, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0240, R2: 0.9901), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0548, R2: 0.9572), PNorm: 188.7723, GNorm: 0.5000
[113/299] timecost: 59.42, lr: 0.000072, Train: (LOSS: 0.0142, MAE: 0.0142, RMSE: 0.0222, R2: 0.9917), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0572, R2: 0.9538), PNorm: 188.7789, GNorm: 0.5000
[114/299] timecost: 59.28, lr: 0.000072, Train: (LOSS: 0.0135, MAE: 0.0135, RMSE: 0.0210, R2: 0.9919), Valid: (LOSS: 0.0365, MAE: 0.0365, RMSE: 0.0555, R2: 0.9565), PNorm: 188.7848, GNorm: 0.5000
[115/299] timecost: 59.20, lr: 0.000072, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0214, R2: 0.9920), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0552, R2: 0.9574), PNorm: 188.7908, GNorm: 0.4674
[116/299] timecost: 59.06, lr: 0.000072, Train: (LOSS: 0.0137, MAE: 0.0137, RMSE: 0.0211, R2: 0.9923), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0561, R2: 0.9554), PNorm: 188.7977, GNorm: 0.5000
[117/299] timecost: 59.15, lr: 0.000072, Train: (LOSS: 0.0139, MAE: 0.0139, RMSE: 0.0216, R2: 0.9919), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0531, R2: 0.9600), PNorm: 188.8064, GNorm: 0.3357
[118/299] timecost: 59.45, lr: 0.000072, Train: (LOSS: 0.0140, MAE: 0.0140, RMSE: 0.0217, R2: 0.9917), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0547, R2: 0.9569), PNorm: 188.8131, GNorm: 0.5000
[119/299] timecost: 59.21, lr: 0.000072, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0227, R2: 0.9910), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0525, R2: 0.9607), PNorm: 188.8228, GNorm: 0.5000
[120/299] timecost: 59.51, lr: 0.000072, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0214, R2: 0.9924), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0539, R2: 0.9587), PNorm: 188.8294, GNorm: 0.4828
[121/299] timecost: 59.54, lr: 0.000072, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0209, R2: 0.9925), Valid: (LOSS: 0.0367, MAE: 0.0367, RMSE: 0.0549, R2: 0.9570), PNorm: 188.8345, GNorm: 0.3938
[122/299] timecost: 59.97, lr: 0.000072, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0208, R2: 0.9922), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0538, R2: 0.9589), PNorm: 188.8421, GNorm: 0.4201
[123/299] timecost: 59.34, lr: 0.000072, Train: (LOSS: 0.0131, MAE: 0.0131, RMSE: 0.0205, R2: 0.9927), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0524, R2: 0.9609), PNorm: 188.8496, GNorm: 0.4525
[124/299] timecost: 59.63, lr: 0.000072, Train: (LOSS: 0.0130, MAE: 0.0130, RMSE: 0.0204, R2: 0.9927), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0566, R2: 0.9540), PNorm: 188.8574, GNorm: 0.5000
[125/299] timecost: 59.12, lr: 0.000072, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0209, R2: 0.9925), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0549, R2: 0.9568), PNorm: 188.8653, GNorm: 0.5000
[126/299] timecost: 59.25, lr: 0.000072, Train: (LOSS: 0.0128, MAE: 0.0128, RMSE: 0.0198, R2: 0.9930), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0521, R2: 0.9618), PNorm: 188.8723, GNorm: 0.5000
[127/299] timecost: 61.68, lr: 0.000072, Train: (LOSS: 0.0127, MAE: 0.0127, RMSE: 0.0198, R2: 0.9933), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0522, R2: 0.9617), PNorm: 188.8810, GNorm: 0.4737
Epoch 00129: reducing learning rate of group 0 to 6.1413e-05.
[128/299] timecost: 61.72, lr: 0.000061, Train: (LOSS: 0.0131, MAE: 0.0131, RMSE: 0.0202, R2: 0.9930), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0538, R2: 0.9596), PNorm: 188.8908, GNorm: 0.5000
[129/299] timecost: 60.86, lr: 0.000061, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0184, R2: 0.9940), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0515, R2: 0.9626), PNorm: 188.8971, GNorm: 0.4763
[130/299] timecost: 60.74, lr: 0.000061, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0185, R2: 0.9938), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0507, R2: 0.9632), PNorm: 188.9034, GNorm: 0.5000
[131/299] timecost: 59.36, lr: 0.000061, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0175, R2: 0.9947), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0511, R2: 0.9628), PNorm: 188.9095, GNorm: 0.5000
[132/299] timecost: 61.42, lr: 0.000061, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0171, R2: 0.9949), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0504, R2: 0.9637), PNorm: 188.9157, GNorm: 0.4313
[133/299] timecost: 62.05, lr: 0.000061, Train: (LOSS: 0.0113, MAE: 0.0113, RMSE: 0.0173, R2: 0.9948), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0505, R2: 0.9634), PNorm: 188.9225, GNorm: 0.4557
[134/299] timecost: 62.06, lr: 0.000061, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0168, R2: 0.9950), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0510, R2: 0.9632), PNorm: 188.9290, GNorm: 0.4106
[135/299] timecost: 61.99, lr: 0.000061, Train: (LOSS: 0.0103, MAE: 0.0103, RMSE: 0.0156, R2: 0.9955), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0558, R2: 0.9551), PNorm: 188.9351, GNorm: 0.5000
[136/299] timecost: 62.04, lr: 0.000061, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0193, R2: 0.9935), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0544, R2: 0.9583), PNorm: 188.9389, GNorm: 0.4102
[137/299] timecost: 62.02, lr: 0.000061, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0188, R2: 0.9937), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0521, R2: 0.9621), PNorm: 188.9471, GNorm: 0.5000
[138/299] timecost: 62.01, lr: 0.000061, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0179, R2: 0.9943), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0529, R2: 0.9603), PNorm: 188.9543, GNorm: 0.4804
[139/299] timecost: 62.00, lr: 0.000061, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0178, R2: 0.9940), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0531, R2: 0.9600), PNorm: 188.9593, GNorm: 0.5000
[140/299] timecost: 61.78, lr: 0.000061, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0182, R2: 0.9938), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0528, R2: 0.9603), PNorm: 188.9657, GNorm: 0.5000
[141/299] timecost: 60.68, lr: 0.000061, Train: (LOSS: 0.0110, MAE: 0.0110, RMSE: 0.0178, R2: 0.9937), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0534, R2: 0.9600), PNorm: 188.9700, GNorm: 0.4678
[142/299] timecost: 60.50, lr: 0.000061, Train: (LOSS: 0.0116, MAE: 0.0116, RMSE: 0.0192, R2: 0.9930), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0543, R2: 0.9584), PNorm: 188.9766, GNorm: 0.4939
[143/299] timecost: 60.97, lr: 0.000061, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0180, R2: 0.9943), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0549, R2: 0.9570), PNorm: 188.9823, GNorm: 0.4737
[144/299] timecost: 58.78, lr: 0.000061, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0177, R2: 0.9941), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0541, R2: 0.9585), PNorm: 188.9876, GNorm: 0.4886
[145/299] timecost: 58.41, lr: 0.000061, Train: (LOSS: 0.0115, MAE: 0.0115, RMSE: 0.0186, R2: 0.9938), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0553, R2: 0.9567), PNorm: 188.9937, GNorm: 0.4578
[146/299] timecost: 58.19, lr: 0.000061, Train: (LOSS: 0.0106, MAE: 0.0106, RMSE: 0.0170, R2: 0.9943), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0539, R2: 0.9593), PNorm: 189.0008, GNorm: 0.3927
[147/299] timecost: 58.19, lr: 0.000061, Train: (LOSS: 0.0109, MAE: 0.0109, RMSE: 0.0172, R2: 0.9945), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0524, R2: 0.9608), PNorm: 189.0071, GNorm: 0.4381
Epoch 00149: reducing learning rate of group 0 to 5.2201e-05.
[148/299] timecost: 57.99, lr: 0.000052, Train: (LOSS: 0.0111, MAE: 0.0111, RMSE: 0.0172, R2: 0.9949), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0548, R2: 0.9576), PNorm: 189.0150, GNorm: 0.3671
[149/299] timecost: 57.96, lr: 0.000052, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0157, R2: 0.9953), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0531, R2: 0.9603), PNorm: 189.0196, GNorm: 0.3626
[150/299] timecost: 57.82, lr: 0.000052, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0145, R2: 0.9960), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0517, R2: 0.9620), PNorm: 189.0244, GNorm: 0.4295
[151/299] timecost: 57.85, lr: 0.000052, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0138, R2: 0.9963), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0514, R2: 0.9627), PNorm: 189.0288, GNorm: 0.4057
[152/299] timecost: 58.42, lr: 0.000052, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0139, R2: 0.9964), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0513, R2: 0.9623), PNorm: 189.0336, GNorm: 0.4421
[153/299] timecost: 58.83, lr: 0.000052, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0139, R2: 0.9964), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0510, R2: 0.9623), PNorm: 189.0390, GNorm: 0.5000
[154/299] timecost: 59.15, lr: 0.000052, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0137, R2: 0.9967), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0522, R2: 0.9618), PNorm: 189.0423, GNorm: 0.4385
[155/299] timecost: 59.14, lr: 0.000052, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0142, R2: 0.9963), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0507, R2: 0.9637), PNorm: 189.0463, GNorm: 0.4015
[156/299] timecost: 59.15, lr: 0.000052, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0141, R2: 0.9961), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0503, R2: 0.9643), PNorm: 189.0522, GNorm: 0.5000
[157/299] timecost: 59.19, lr: 0.000052, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0129, R2: 0.9970), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0504, R2: 0.9642), PNorm: 189.0566, GNorm: 0.5000
[158/299] timecost: 59.56, lr: 0.000052, Train: (LOSS: 0.0084, MAE: 0.0084, RMSE: 0.0129, R2: 0.9968), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0497, R2: 0.9646), PNorm: 189.0620, GNorm: 0.4408
[159/299] timecost: 59.38, lr: 0.000052, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0131, R2: 0.9968), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0493, R2: 0.9655), PNorm: 189.0659, GNorm: 0.4122
[160/299] timecost: 59.95, lr: 0.000052, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0135, R2: 0.9967), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0516, R2: 0.9622), PNorm: 189.0723, GNorm: 0.3759
[161/299] timecost: 59.32, lr: 0.000052, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0130, R2: 0.9969), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0478, R2: 0.9674), PNorm: 189.0750, GNorm: 0.3957
[162/299] timecost: 59.30, lr: 0.000052, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0129, R2: 0.9969), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0509, R2: 0.9631), PNorm: 189.0789, GNorm: 0.3619
[163/299] timecost: 59.39, lr: 0.000052, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0130, R2: 0.9968), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0496, R2: 0.9652), PNorm: 189.0842, GNorm: 0.4080
[164/299] timecost: 59.27, lr: 0.000052, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0123, R2: 0.9972), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0493, R2: 0.9657), PNorm: 189.0880, GNorm: 0.4864
[165/299] timecost: 59.14, lr: 0.000052, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0124, R2: 0.9969), Valid: (LOSS: 0.0332, MAE: 0.0332, RMSE: 0.0499, R2: 0.9646), PNorm: 189.0935, GNorm: 0.4334
[166/299] timecost: 59.51, lr: 0.000052, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0121, R2: 0.9968), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0501, R2: 0.9642), PNorm: 189.0968, GNorm: 0.5000
[167/299] timecost: 59.66, lr: 0.000052, Train: (LOSS: 0.0083, MAE: 0.0083, RMSE: 0.0125, R2: 0.9972), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0498, R2: 0.9646), PNorm: 189.1007, GNorm: 0.3272
[168/299] timecost: 59.67, lr: 0.000052, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0124, R2: 0.9971), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0495, R2: 0.9649), PNorm: 189.1052, GNorm: 0.5000
[169/299] timecost: 59.17, lr: 0.000052, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0124, R2: 0.9972), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0508, R2: 0.9632), PNorm: 189.1102, GNorm: 0.3492
[170/299] timecost: 59.70, lr: 0.000052, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0129, R2: 0.9970), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0507, R2: 0.9634), PNorm: 189.1143, GNorm: 0.4275
[171/299] timecost: 59.35, lr: 0.000052, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0123, R2: 0.9972), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0502, R2: 0.9640), PNorm: 189.1197, GNorm: 0.5000
[172/299] timecost: 59.60, lr: 0.000052, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0118, R2: 0.9975), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0503, R2: 0.9634), PNorm: 189.1223, GNorm: 0.4309
[173/299] timecost: 61.16, lr: 0.000052, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0124, R2: 0.9971), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0517, R2: 0.9619), PNorm: 189.1267, GNorm: 0.4309
[174/299] timecost: 61.99, lr: 0.000052, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0119, R2: 0.9974), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0504, R2: 0.9642), PNorm: 189.1311, GNorm: 0.5000
[175/299] timecost: 62.01, lr: 0.000052, Train: (LOSS: 0.0079, MAE: 0.0079, RMSE: 0.0120, R2: 0.9973), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0482, R2: 0.9668), PNorm: 189.1367, GNorm: 0.5000
[176/299] timecost: 62.07, lr: 0.000052, Train: (LOSS: 0.0081, MAE: 0.0081, RMSE: 0.0119, R2: 0.9973), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0512, R2: 0.9625), PNorm: 189.1404, GNorm: 0.4918
Epoch 00178: reducing learning rate of group 0 to 4.4371e-05.
[177/299] timecost: 59.89, lr: 0.000044, Train: (LOSS: 0.0082, MAE: 0.0082, RMSE: 0.0125, R2: 0.9970), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0492, R2: 0.9655), PNorm: 189.1475, GNorm: 0.4501
[178/299] timecost: 59.14, lr: 0.000044, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0109, R2: 0.9978), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0494, R2: 0.9654), PNorm: 189.1510, GNorm: 0.4660
[179/299] timecost: 59.10, lr: 0.000044, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0101, R2: 0.9979), Valid: (LOSS: 0.0327, MAE: 0.0327, RMSE: 0.0479, R2: 0.9675), PNorm: 189.1533, GNorm: 0.4883
[180/299] timecost: 61.36, lr: 0.000044, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0102, R2: 0.9981), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0493, R2: 0.9655), PNorm: 189.1562, GNorm: 0.5000
[181/299] timecost: 62.02, lr: 0.000044, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0102, R2: 0.9981), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0488, R2: 0.9663), PNorm: 189.1592, GNorm: 0.3769
[182/299] timecost: 61.98, lr: 0.000044, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0103, R2: 0.9979), Valid: (LOSS: 0.0333, MAE: 0.0333, RMSE: 0.0487, R2: 0.9665), PNorm: 189.1610, GNorm: 0.3825
[183/299] timecost: 62.18, lr: 0.000044, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0105, R2: 0.9975), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0497, R2: 0.9650), PNorm: 189.1644, GNorm: 0.3909
[184/299] timecost: 62.10, lr: 0.000044, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0101, R2: 0.9981), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0502, R2: 0.9647), PNorm: 189.1671, GNorm: 0.4795
[185/299] timecost: 62.05, lr: 0.000044, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0106, R2: 0.9979), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0503, R2: 0.9642), PNorm: 189.1713, GNorm: 0.4399
[186/299] timecost: 62.03, lr: 0.000044, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0107, R2: 0.9978), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0488, R2: 0.9665), PNorm: 189.1749, GNorm: 0.5000
[187/299] timecost: 62.26, lr: 0.000044, Train: (LOSS: 0.0069, MAE: 0.0069, RMSE: 0.0104, R2: 0.9978), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0489, R2: 0.9662), PNorm: 189.1777, GNorm: 0.4021
[188/299] timecost: 62.05, lr: 0.000044, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0100, R2: 0.9979), Valid: (LOSS: 0.0329, MAE: 0.0329, RMSE: 0.0490, R2: 0.9657), PNorm: 189.1810, GNorm: 0.5000
[189/299] timecost: 62.16, lr: 0.000044, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0099, R2: 0.9982), Valid: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0494, R2: 0.9651), PNorm: 189.1841, GNorm: 0.5000
[190/299] timecost: 62.04, lr: 0.000044, Train: (LOSS: 0.0067, MAE: 0.0067, RMSE: 0.0103, R2: 0.9980), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0505, R2: 0.9636), PNorm: 189.1871, GNorm: 0.5000
[191/299] timecost: 62.12, lr: 0.000044, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0098, R2: 0.9980), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0496, R2: 0.9650), PNorm: 189.1907, GNorm: 0.3963
[192/299] timecost: 62.03, lr: 0.000044, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0094, R2: 0.9982), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0501, R2: 0.9641), PNorm: 189.1931, GNorm: 0.4539
Epoch 00194: reducing learning rate of group 0 to 3.7715e-05.
[193/299] timecost: 62.07, lr: 0.000038, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0097, R2: 0.9978), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0500, R2: 0.9646), PNorm: 189.1969, GNorm: 0.5000
[194/299] timecost: 62.16, lr: 0.000038, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0094, R2: 0.9982), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0495, R2: 0.9650), PNorm: 189.1997, GNorm: 0.3977
[195/299] timecost: 62.35, lr: 0.000038, Train: (LOSS: 0.0059, MAE: 0.0059, RMSE: 0.0092, R2: 0.9982), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0486, R2: 0.9664), PNorm: 189.2016, GNorm: 0.3679
[196/299] timecost: 62.04, lr: 0.000038, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0095, R2: 0.9982), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0496, R2: 0.9648), PNorm: 189.2045, GNorm: 0.5000
[197/299] timecost: 61.76, lr: 0.000038, Train: (LOSS: 0.0057, MAE: 0.0057, RMSE: 0.0087, R2: 0.9984), Valid: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0498, R2: 0.9645), PNorm: 189.2068, GNorm: 0.4949
