cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Loading pretrained weights to generate initialization============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 65.49, lr: 0.000030, Train: (LOSS: 0.2267, MAE: 0.2267, RMSE: 0.2693, R2: -0.0499), Valid: (LOSS: 0.2234, MAE: 0.2234, RMSE: 0.2691, R2: 0.0029), PNorm: 174.3893, GNorm: 0.3546
[99/299] timecost: 63.42, lr: 0.000030, Train: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0543, R2: 0.9503), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0603, R2: 0.9481), PNorm: 159.4981, GNorm: 1.6997
[100/299] timecost: 64.04, lr: 0.000030, Train: (LOSS: 0.0316, MAE: 0.0316, RMSE: 0.0504, R2: 0.9566), Valid: (LOSS: 0.0419, MAE: 0.0419, RMSE: 0.0624, R2: 0.9457), PNorm: 159.3891, GNorm: 0.9846
[101/299] timecost: 65.19, lr: 0.000030, Train: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0527, R2: 0.9547), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0612, R2: 0.9450), PNorm: 159.2797, GNorm: 1.8714
[102/299] timecost: 64.97, lr: 0.000030, Train: (LOSS: 0.0335, MAE: 0.0335, RMSE: 0.0535, R2: 0.9537), Valid: (LOSS: 0.0420, MAE: 0.0420, RMSE: 0.0595, R2: 0.9509), PNorm: 159.1731, GNorm: 1.2031
[103/299] timecost: 64.81, lr: 0.000030, Train: (LOSS: 0.0334, MAE: 0.0334, RMSE: 0.0533, R2: 0.9530), Valid: (LOSS: 0.0460, MAE: 0.0460, RMSE: 0.0666, R2: 0.9387), PNorm: 159.0661, GNorm: 1.0454
[104/299] timecost: 63.70, lr: 0.000030, Train: (LOSS: 0.0308, MAE: 0.0308, RMSE: 0.0497, R2: 0.9562), Valid: (LOSS: 0.0395, MAE: 0.0395, RMSE: 0.0594, R2: 0.9496), PNorm: 158.9598, GNorm: 0.8496
[105/299] timecost: 63.83, lr: 0.000030, Train: (LOSS: 0.0310, MAE: 0.0310, RMSE: 0.0501, R2: 0.9562), Valid: (LOSS: 0.0421, MAE: 0.0421, RMSE: 0.0607, R2: 0.9458), PNorm: 158.8532, GNorm: 1.6699
[106/299] timecost: 64.69, lr: 0.000030, Train: (LOSS: 0.0308, MAE: 0.0308, RMSE: 0.0497, R2: 0.9588), Valid: (LOSS: 0.0410, MAE: 0.0410, RMSE: 0.0590, R2: 0.9497), PNorm: 158.7477, GNorm: 1.0178
[107/299] timecost: 65.03, lr: 0.000030, Train: (LOSS: 0.0313, MAE: 0.0313, RMSE: 0.0497, R2: 0.9588), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0607, R2: 0.9470), PNorm: 158.6401, GNorm: 1.3950
[108/299] timecost: 64.40, lr: 0.000030, Train: (LOSS: 0.0297, MAE: 0.0297, RMSE: 0.0473, R2: 0.9605), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0590, R2: 0.9499), PNorm: 158.5339, GNorm: 1.4269
[109/299] timecost: 64.91, lr: 0.000030, Train: (LOSS: 0.0312, MAE: 0.0312, RMSE: 0.0493, R2: 0.9589), Valid: (LOSS: 0.0456, MAE: 0.0456, RMSE: 0.0652, R2: 0.9408), PNorm: 158.4273, GNorm: 1.0899
[110/299] timecost: 64.56, lr: 0.000030, Train: (LOSS: 0.0308, MAE: 0.0308, RMSE: 0.0488, R2: 0.9612), Valid: (LOSS: 0.0433, MAE: 0.0433, RMSE: 0.0648, R2: 0.9418), PNorm: 158.3219, GNorm: 1.9504
[111/299] timecost: 64.69, lr: 0.000030, Train: (LOSS: 0.0298, MAE: 0.0298, RMSE: 0.0472, R2: 0.9636), Valid: (LOSS: 0.0425, MAE: 0.0425, RMSE: 0.0615, R2: 0.9459), PNorm: 158.2157, GNorm: 0.8635
[112/299] timecost: 64.89, lr: 0.000030, Train: (LOSS: 0.0297, MAE: 0.0297, RMSE: 0.0473, R2: 0.9631), Valid: (LOSS: 0.0404, MAE: 0.0404, RMSE: 0.0583, R2: 0.9517), PNorm: 158.1091, GNorm: 0.9664
[113/299] timecost: 64.85, lr: 0.000030, Train: (LOSS: 0.0278, MAE: 0.0278, RMSE: 0.0447, R2: 0.9659), Valid: (LOSS: 0.0408, MAE: 0.0408, RMSE: 0.0593, R2: 0.9501), PNorm: 158.0013, GNorm: 1.2242
[114/299] timecost: 64.98, lr: 0.000030, Train: (LOSS: 0.0293, MAE: 0.0293, RMSE: 0.0461, R2: 0.9632), Valid: (LOSS: 0.0431, MAE: 0.0431, RMSE: 0.0622, R2: 0.9425), PNorm: 157.8948, GNorm: 2.0664
[115/299] timecost: 63.61, lr: 0.000030, Train: (LOSS: 0.0289, MAE: 0.0289, RMSE: 0.0459, R2: 0.9634), Valid: (LOSS: 0.0443, MAE: 0.0443, RMSE: 0.0641, R2: 0.9413), PNorm: 157.7863, GNorm: 1.9521
[116/299] timecost: 63.24, lr: 0.000030, Train: (LOSS: 0.0293, MAE: 0.0293, RMSE: 0.0457, R2: 0.9642), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0616, R2: 0.9461), PNorm: 157.6791, GNorm: 0.9301
[117/299] timecost: 62.89, lr: 0.000030, Train: (LOSS: 0.0281, MAE: 0.0281, RMSE: 0.0452, R2: 0.9641), Valid: (LOSS: 0.0417, MAE: 0.0417, RMSE: 0.0602, R2: 0.9492), PNorm: 157.5724, GNorm: 1.2026
Epoch 00119: reducing learning rate of group 0 to 2.7000e-05.
[118/299] timecost: 63.19, lr: 0.000027, Train: (LOSS: 0.0269, MAE: 0.0269, RMSE: 0.0423, R2: 0.9704), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0599, R2: 0.9486), PNorm: 157.4655, GNorm: 1.1895
[119/299] timecost: 62.77, lr: 0.000027, Train: (LOSS: 0.0278, MAE: 0.0278, RMSE: 0.0431, R2: 0.9691), Valid: (LOSS: 0.0439, MAE: 0.0439, RMSE: 0.0627, R2: 0.9443), PNorm: 157.3686, GNorm: 2.1203
[120/299] timecost: 63.09, lr: 0.000027, Train: (LOSS: 0.0268, MAE: 0.0268, RMSE: 0.0431, R2: 0.9699), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0571, R2: 0.9524), PNorm: 157.2714, GNorm: 1.2435
[121/299] timecost: 62.68, lr: 0.000027, Train: (LOSS: 0.0263, MAE: 0.0263, RMSE: 0.0412, R2: 0.9712), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0586, R2: 0.9521), PNorm: 157.1738, GNorm: 1.3135
[122/299] timecost: 62.56, lr: 0.000027, Train: (LOSS: 0.0263, MAE: 0.0263, RMSE: 0.0410, R2: 0.9708), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0612, R2: 0.9471), PNorm: 157.0766, GNorm: 1.1231
[123/299] timecost: 62.63, lr: 0.000027, Train: (LOSS: 0.0271, MAE: 0.0271, RMSE: 0.0418, R2: 0.9706), Valid: (LOSS: 0.0413, MAE: 0.0413, RMSE: 0.0601, R2: 0.9477), PNorm: 156.9799, GNorm: 1.0562
[124/299] timecost: 62.61, lr: 0.000027, Train: (LOSS: 0.0258, MAE: 0.0258, RMSE: 0.0406, R2: 0.9732), Valid: (LOSS: 0.0435, MAE: 0.0435, RMSE: 0.0621, R2: 0.9459), PNorm: 156.8824, GNorm: 2.0877
[125/299] timecost: 62.68, lr: 0.000027, Train: (LOSS: 0.0265, MAE: 0.0265, RMSE: 0.0412, R2: 0.9718), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0624, R2: 0.9432), PNorm: 156.7851, GNorm: 1.3449
[126/299] timecost: 62.66, lr: 0.000027, Train: (LOSS: 0.0265, MAE: 0.0265, RMSE: 0.0410, R2: 0.9724), Valid: (LOSS: 0.0401, MAE: 0.0401, RMSE: 0.0589, R2: 0.9514), PNorm: 156.6876, GNorm: 1.3493
[127/299] timecost: 62.61, lr: 0.000027, Train: (LOSS: 0.0256, MAE: 0.0256, RMSE: 0.0397, R2: 0.9740), Valid: (LOSS: 0.0405, MAE: 0.0405, RMSE: 0.0606, R2: 0.9486), PNorm: 156.5907, GNorm: 0.9888
[128/299] timecost: 63.34, lr: 0.000027, Train: (LOSS: 0.0255, MAE: 0.0255, RMSE: 0.0398, R2: 0.9749), Valid: (LOSS: 0.0410, MAE: 0.0410, RMSE: 0.0604, R2: 0.9490), PNorm: 156.4947, GNorm: 1.2739
[129/299] timecost: 63.23, lr: 0.000027, Train: (LOSS: 0.0259, MAE: 0.0259, RMSE: 0.0393, R2: 0.9754), Valid: (LOSS: 0.0391, MAE: 0.0391, RMSE: 0.0586, R2: 0.9503), PNorm: 156.3972, GNorm: 1.6209
[130/299] timecost: 62.50, lr: 0.000027, Train: (LOSS: 0.0258, MAE: 0.0258, RMSE: 0.0397, R2: 0.9745), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0572, R2: 0.9541), PNorm: 156.3007, GNorm: 0.9078
[131/299] timecost: 62.54, lr: 0.000027, Train: (LOSS: 0.0256, MAE: 0.0256, RMSE: 0.0395, R2: 0.9735), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0564, R2: 0.9558), PNorm: 156.2042, GNorm: 0.9513
[132/299] timecost: 62.22, lr: 0.000027, Train: (LOSS: 0.0243, MAE: 0.0243, RMSE: 0.0376, R2: 0.9771), Valid: (LOSS: 0.0416, MAE: 0.0416, RMSE: 0.0623, R2: 0.9443), PNorm: 156.1071, GNorm: 2.0703
[133/299] timecost: 62.35, lr: 0.000027, Train: (LOSS: 0.0242, MAE: 0.0242, RMSE: 0.0367, R2: 0.9788), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0558, R2: 0.9565), PNorm: 156.0107, GNorm: 0.8255
[134/299] timecost: 62.23, lr: 0.000027, Train: (LOSS: 0.0251, MAE: 0.0251, RMSE: 0.0385, R2: 0.9763), Valid: (LOSS: 0.0396, MAE: 0.0396, RMSE: 0.0567, R2: 0.9538), PNorm: 155.9144, GNorm: 1.2046
[135/299] timecost: 62.94, lr: 0.000027, Train: (LOSS: 0.0235, MAE: 0.0235, RMSE: 0.0362, R2: 0.9784), Valid: (LOSS: 0.0412, MAE: 0.0412, RMSE: 0.0607, R2: 0.9474), PNorm: 155.8188, GNorm: 2.0048
[136/299] timecost: 62.79, lr: 0.000027, Train: (LOSS: 0.0231, MAE: 0.0231, RMSE: 0.0358, R2: 0.9789), Valid: (LOSS: 0.0414, MAE: 0.0414, RMSE: 0.0607, R2: 0.9473), PNorm: 155.7209, GNorm: 0.9847
[137/299] timecost: 63.61, lr: 0.000027, Train: (LOSS: 0.0241, MAE: 0.0241, RMSE: 0.0365, R2: 0.9779), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0542, R2: 0.9585), PNorm: 155.6250, GNorm: 1.0802
[138/299] timecost: 63.54, lr: 0.000027, Train: (LOSS: 0.0233, MAE: 0.0233, RMSE: 0.0351, R2: 0.9799), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0580, R2: 0.9517), PNorm: 155.5290, GNorm: 1.2752
[139/299] timecost: 63.31, lr: 0.000027, Train: (LOSS: 0.0231, MAE: 0.0231, RMSE: 0.0361, R2: 0.9786), Valid: (LOSS: 0.0398, MAE: 0.0398, RMSE: 0.0595, R2: 0.9513), PNorm: 155.4313, GNorm: 1.8774
[140/299] timecost: 63.03, lr: 0.000027, Train: (LOSS: 0.0227, MAE: 0.0227, RMSE: 0.0334, R2: 0.9808), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0572, R2: 0.9546), PNorm: 155.3348, GNorm: 0.7717
[141/299] timecost: 62.84, lr: 0.000027, Train: (LOSS: 0.0235, MAE: 0.0235, RMSE: 0.0357, R2: 0.9791), Valid: (LOSS: 0.0393, MAE: 0.0393, RMSE: 0.0580, R2: 0.9520), PNorm: 155.2392, GNorm: 1.1685
[142/299] timecost: 62.85, lr: 0.000027, Train: (LOSS: 0.0232, MAE: 0.0232, RMSE: 0.0354, R2: 0.9792), Valid: (LOSS: 0.0430, MAE: 0.0430, RMSE: 0.0625, R2: 0.9429), PNorm: 155.1431, GNorm: 1.9161
[143/299] timecost: 62.91, lr: 0.000027, Train: (LOSS: 0.0225, MAE: 0.0225, RMSE: 0.0340, R2: 0.9806), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0549, R2: 0.9572), PNorm: 155.0474, GNorm: 1.1818
[144/299] timecost: 62.81, lr: 0.000027, Train: (LOSS: 0.0219, MAE: 0.0219, RMSE: 0.0331, R2: 0.9825), Valid: (LOSS: 0.0365, MAE: 0.0365, RMSE: 0.0532, R2: 0.9596), PNorm: 154.9505, GNorm: 0.9968
[145/299] timecost: 63.39, lr: 0.000027, Train: (LOSS: 0.0219, MAE: 0.0219, RMSE: 0.0324, R2: 0.9826), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0556, R2: 0.9573), PNorm: 154.8548, GNorm: 0.8720
[146/299] timecost: 62.91, lr: 0.000027, Train: (LOSS: 0.0221, MAE: 0.0221, RMSE: 0.0335, R2: 0.9817), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0571, R2: 0.9547), PNorm: 154.7591, GNorm: 1.4372
[147/299] timecost: 63.66, lr: 0.000027, Train: (LOSS: 0.0220, MAE: 0.0220, RMSE: 0.0325, R2: 0.9828), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0552, R2: 0.9565), PNorm: 154.6640, GNorm: 1.2666
[148/299] timecost: 63.76, lr: 0.000027, Train: (LOSS: 0.0217, MAE: 0.0217, RMSE: 0.0324, R2: 0.9833), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0546, R2: 0.9577), PNorm: 154.5684, GNorm: 0.9735
[149/299] timecost: 62.97, lr: 0.000027, Train: (LOSS: 0.0210, MAE: 0.0210, RMSE: 0.0316, R2: 0.9838), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0567, R2: 0.9546), PNorm: 154.4725, GNorm: 0.7871
[150/299] timecost: 63.39, lr: 0.000027, Train: (LOSS: 0.0207, MAE: 0.0207, RMSE: 0.0308, R2: 0.9843), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0546, R2: 0.9577), PNorm: 154.3759, GNorm: 1.3071
[151/299] timecost: 64.98, lr: 0.000027, Train: (LOSS: 0.0197, MAE: 0.0197, RMSE: 0.0300, R2: 0.9856), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0560, R2: 0.9560), PNorm: 154.2802, GNorm: 0.7349
[152/299] timecost: 65.28, lr: 0.000027, Train: (LOSS: 0.0206, MAE: 0.0206, RMSE: 0.0312, R2: 0.9849), Valid: (LOSS: 0.0402, MAE: 0.0402, RMSE: 0.0583, R2: 0.9531), PNorm: 154.1847, GNorm: 0.8851
[153/299] timecost: 64.79, lr: 0.000027, Train: (LOSS: 0.0209, MAE: 0.0209, RMSE: 0.0311, R2: 0.9844), Valid: (LOSS: 0.0377, MAE: 0.0377, RMSE: 0.0553, R2: 0.9577), PNorm: 154.0885, GNorm: 1.5068
[154/299] timecost: 64.76, lr: 0.000027, Train: (LOSS: 0.0198, MAE: 0.0198, RMSE: 0.0291, R2: 0.9867), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0563, R2: 0.9547), PNorm: 153.9933, GNorm: 0.9303
[155/299] timecost: 64.99, lr: 0.000027, Train: (LOSS: 0.0213, MAE: 0.0213, RMSE: 0.0314, R2: 0.9842), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0574, R2: 0.9530), PNorm: 153.8978, GNorm: 1.5340
[156/299] timecost: 64.71, lr: 0.000027, Train: (LOSS: 0.0203, MAE: 0.0203, RMSE: 0.0303, R2: 0.9852), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0528, R2: 0.9606), PNorm: 153.8033, GNorm: 1.2036
[157/299] timecost: 64.13, lr: 0.000027, Train: (LOSS: 0.0199, MAE: 0.0199, RMSE: 0.0296, R2: 0.9858), Valid: (LOSS: 0.0371, MAE: 0.0371, RMSE: 0.0528, R2: 0.9603), PNorm: 153.7079, GNorm: 0.8880
[158/299] timecost: 63.33, lr: 0.000027, Train: (LOSS: 0.0191, MAE: 0.0191, RMSE: 0.0281, R2: 0.9877), Valid: (LOSS: 0.0365, MAE: 0.0365, RMSE: 0.0539, R2: 0.9589), PNorm: 153.6133, GNorm: 0.9728
[159/299] timecost: 62.89, lr: 0.000027, Train: (LOSS: 0.0197, MAE: 0.0197, RMSE: 0.0291, R2: 0.9868), Valid: (LOSS: 0.0373, MAE: 0.0373, RMSE: 0.0529, R2: 0.9584), PNorm: 153.5175, GNorm: 1.0837
[160/299] timecost: 63.30, lr: 0.000027, Train: (LOSS: 0.0204, MAE: 0.0204, RMSE: 0.0301, R2: 0.9863), Valid: (LOSS: 0.0406, MAE: 0.0406, RMSE: 0.0581, R2: 0.9531), PNorm: 153.4233, GNorm: 1.1172
[161/299] timecost: 63.03, lr: 0.000027, Train: (LOSS: 0.0200, MAE: 0.0200, RMSE: 0.0291, R2: 0.9866), Valid: (LOSS: 0.0392, MAE: 0.0392, RMSE: 0.0571, R2: 0.9536), PNorm: 153.3290, GNorm: 1.3232
[162/299] timecost: 62.91, lr: 0.000027, Train: (LOSS: 0.0190, MAE: 0.0190, RMSE: 0.0288, R2: 0.9863), Valid: (LOSS: 0.0390, MAE: 0.0390, RMSE: 0.0579, R2: 0.9534), PNorm: 153.2352, GNorm: 1.0122
[163/299] timecost: 63.06, lr: 0.000027, Train: (LOSS: 0.0199, MAE: 0.0199, RMSE: 0.0291, R2: 0.9865), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0534, R2: 0.9588), PNorm: 153.1402, GNorm: 1.0650
[164/299] timecost: 63.57, lr: 0.000027, Train: (LOSS: 0.0190, MAE: 0.0190, RMSE: 0.0282, R2: 0.9869), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0553, R2: 0.9573), PNorm: 153.0459, GNorm: 2.0399
[165/299] timecost: 63.18, lr: 0.000027, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0269, R2: 0.9877), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0564, R2: 0.9550), PNorm: 152.9519, GNorm: 1.2614
[166/299] timecost: 64.91, lr: 0.000027, Train: (LOSS: 0.0190, MAE: 0.0190, RMSE: 0.0276, R2: 0.9880), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0534, R2: 0.9604), PNorm: 152.8581, GNorm: 1.0039
[167/299] timecost: 63.96, lr: 0.000027, Train: (LOSS: 0.0179, MAE: 0.0179, RMSE: 0.0260, R2: 0.9894), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0563, R2: 0.9551), PNorm: 152.7637, GNorm: 1.9730
[168/299] timecost: 63.10, lr: 0.000027, Train: (LOSS: 0.0182, MAE: 0.0182, RMSE: 0.0267, R2: 0.9881), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0559, R2: 0.9549), PNorm: 152.6686, GNorm: 1.1881
[169/299] timecost: 64.19, lr: 0.000027, Train: (LOSS: 0.0181, MAE: 0.0181, RMSE: 0.0271, R2: 0.9882), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0540, R2: 0.9568), PNorm: 152.5754, GNorm: 0.8057
[170/299] timecost: 64.98, lr: 0.000027, Train: (LOSS: 0.0189, MAE: 0.0189, RMSE: 0.0272, R2: 0.9875), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0528, R2: 0.9592), PNorm: 152.4813, GNorm: 1.0085
[171/299] timecost: 65.10, lr: 0.000027, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0256, R2: 0.9894), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0546, R2: 0.9577), PNorm: 152.3863, GNorm: 1.1768
[172/299] timecost: 64.73, lr: 0.000027, Train: (LOSS: 0.0172, MAE: 0.0172, RMSE: 0.0256, R2: 0.9895), Valid: (LOSS: 0.0362, MAE: 0.0362, RMSE: 0.0531, R2: 0.9593), PNorm: 152.2917, GNorm: 1.2168
[173/299] timecost: 64.21, lr: 0.000027, Train: (LOSS: 0.0175, MAE: 0.0175, RMSE: 0.0256, R2: 0.9896), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0530, R2: 0.9597), PNorm: 152.1976, GNorm: 1.1572
[174/299] timecost: 62.85, lr: 0.000027, Train: (LOSS: 0.0178, MAE: 0.0178, RMSE: 0.0262, R2: 0.9889), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0531, R2: 0.9594), PNorm: 152.1039, GNorm: 1.0122
[175/299] timecost: 62.96, lr: 0.000027, Train: (LOSS: 0.0185, MAE: 0.0185, RMSE: 0.0269, R2: 0.9883), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0555, R2: 0.9572), PNorm: 152.0110, GNorm: 2.1825
[176/299] timecost: 62.84, lr: 0.000027, Train: (LOSS: 0.0180, MAE: 0.0180, RMSE: 0.0261, R2: 0.9891), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0529, R2: 0.9591), PNorm: 151.9178, GNorm: 0.8968
Epoch 00178: reducing learning rate of group 0 to 2.4300e-05.
[177/299] timecost: 62.76, lr: 0.000024, Train: (LOSS: 0.0188, MAE: 0.0188, RMSE: 0.0272, R2: 0.9883), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0533, R2: 0.9587), PNorm: 151.8248, GNorm: 1.1324
[178/299] timecost: 62.91, lr: 0.000024, Train: (LOSS: 0.0167, MAE: 0.0167, RMSE: 0.0246, R2: 0.9903), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0529, R2: 0.9594), PNorm: 151.7411, GNorm: 1.6671
[179/299] timecost: 63.10, lr: 0.000024, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0239, R2: 0.9908), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0513, R2: 0.9621), PNorm: 151.6569, GNorm: 1.6735
[180/299] timecost: 63.57, lr: 0.000024, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0228, R2: 0.9919), Valid: (LOSS: 0.0364, MAE: 0.0364, RMSE: 0.0521, R2: 0.9624), PNorm: 151.5733, GNorm: 0.8686
[181/299] timecost: 63.22, lr: 0.000024, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0236, R2: 0.9913), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0514, R2: 0.9615), PNorm: 151.4891, GNorm: 1.1199
[182/299] timecost: 62.93, lr: 0.000024, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0234, R2: 0.9911), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0498, R2: 0.9646), PNorm: 151.4047, GNorm: 1.0696
[183/299] timecost: 63.20, lr: 0.000024, Train: (LOSS: 0.0162, MAE: 0.0162, RMSE: 0.0234, R2: 0.9913), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0523, R2: 0.9615), PNorm: 151.3207, GNorm: 0.9875
[184/299] timecost: 63.07, lr: 0.000024, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0232, R2: 0.9912), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0543, R2: 0.9591), PNorm: 151.2365, GNorm: 1.1279
[185/299] timecost: 63.03, lr: 0.000024, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0223, R2: 0.9919), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0529, R2: 0.9603), PNorm: 151.1526, GNorm: 1.2683
[186/299] timecost: 63.26, lr: 0.000024, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0225, R2: 0.9920), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0520, R2: 0.9613), PNorm: 151.0684, GNorm: 0.7943
[187/299] timecost: 63.17, lr: 0.000024, Train: (LOSS: 0.0162, MAE: 0.0162, RMSE: 0.0235, R2: 0.9912), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0542, R2: 0.9586), PNorm: 150.9852, GNorm: 1.2691
[188/299] timecost: 63.29, lr: 0.000024, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0226, R2: 0.9919), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0541, R2: 0.9587), PNorm: 150.9016, GNorm: 1.0205
[189/299] timecost: 62.89, lr: 0.000024, Train: (LOSS: 0.0165, MAE: 0.0165, RMSE: 0.0239, R2: 0.9910), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0545, R2: 0.9584), PNorm: 150.8179, GNorm: 0.8308
[190/299] timecost: 63.00, lr: 0.000024, Train: (LOSS: 0.0162, MAE: 0.0162, RMSE: 0.0236, R2: 0.9911), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0536, R2: 0.9579), PNorm: 150.7354, GNorm: 0.8809
[191/299] timecost: 63.20, lr: 0.000024, Train: (LOSS: 0.0151, MAE: 0.0151, RMSE: 0.0220, R2: 0.9922), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0542, R2: 0.9591), PNorm: 150.6527, GNorm: 1.3763
[192/299] timecost: 64.71, lr: 0.000024, Train: (LOSS: 0.0156, MAE: 0.0156, RMSE: 0.0225, R2: 0.9918), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0564, R2: 0.9551), PNorm: 150.5691, GNorm: 1.3698
[193/299] timecost: 64.58, lr: 0.000024, Train: (LOSS: 0.0154, MAE: 0.0154, RMSE: 0.0228, R2: 0.9917), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0541, R2: 0.9578), PNorm: 150.4859, GNorm: 1.3290
[194/299] timecost: 64.66, lr: 0.000024, Train: (LOSS: 0.0143, MAE: 0.0143, RMSE: 0.0210, R2: 0.9926), Valid: (LOSS: 0.0377, MAE: 0.0377, RMSE: 0.0550, R2: 0.9578), PNorm: 150.4025, GNorm: 1.0369
[195/299] timecost: 64.68, lr: 0.000024, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0220, R2: 0.9920), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0541, R2: 0.9590), PNorm: 150.3188, GNorm: 0.7421
[196/299] timecost: 65.10, lr: 0.000024, Train: (LOSS: 0.0146, MAE: 0.0146, RMSE: 0.0213, R2: 0.9929), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0519, R2: 0.9621), PNorm: 150.2352, GNorm: 0.7437
[197/299] timecost: 65.02, lr: 0.000024, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0228, R2: 0.9918), Valid: (LOSS: 0.0336, MAE: 0.0336, RMSE: 0.0502, R2: 0.9641), PNorm: 150.1520, GNorm: 1.6737
[198/299] timecost: 65.19, lr: 0.000024, Train: (LOSS: 0.0142, MAE: 0.0142, RMSE: 0.0209, R2: 0.9931), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0530, R2: 0.9591), PNorm: 150.0688, GNorm: 1.4585
