cuda available with GPU: Tesla V100-PCIE-16GB
==========Load Seed==========
set_random_seed
0
==========Training Start==========
Training Graphs:  2491
Valid Graphs:  277
Test Graphs:  1187
============Not pretrained weights used============
============Creating new layers============
============Creating Model============
Training Graphs Batches:  78
Valid Graphs Batches:  9
Test Graphs Batches:  37
[0/299] timecost: 64.06, lr: 0.000100, Train: (LOSS: 0.2109, MAE: 0.2109, RMSE: 0.2609, R2: 0.0188), Valid: (LOSS: 0.1814, MAE: 0.1814, RMSE: 0.2297, R2: 0.2661), PNorm: 187.0380, GNorm: 0.3614
[99/299] timecost: 58.83, lr: 0.000085, Train: (LOSS: 0.0163, MAE: 0.0163, RMSE: 0.0259, R2: 0.9877), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0554, R2: 0.9546), PNorm: 188.5388, GNorm: 0.3890
[100/299] timecost: 59.13, lr: 0.000085, Train: (LOSS: 0.0165, MAE: 0.0165, RMSE: 0.0261, R2: 0.9871), Valid: (LOSS: 0.0379, MAE: 0.0379, RMSE: 0.0548, R2: 0.9560), PNorm: 188.5454, GNorm: 0.5000
[101/299] timecost: 58.93, lr: 0.000085, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0252, R2: 0.9885), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0572, R2: 0.9529), PNorm: 188.5534, GNorm: 0.5000
[102/299] timecost: 59.05, lr: 0.000085, Train: (LOSS: 0.0162, MAE: 0.0162, RMSE: 0.0251, R2: 0.9886), Valid: (LOSS: 0.0400, MAE: 0.0400, RMSE: 0.0579, R2: 0.9502), PNorm: 188.5628, GNorm: 0.5000
[103/299] timecost: 58.93, lr: 0.000085, Train: (LOSS: 0.0159, MAE: 0.0159, RMSE: 0.0249, R2: 0.9889), Valid: (LOSS: 0.0394, MAE: 0.0394, RMSE: 0.0595, R2: 0.9493), PNorm: 188.5709, GNorm: 0.5000
[104/299] timecost: 61.07, lr: 0.000085, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0255, R2: 0.9876), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0562, R2: 0.9544), PNorm: 188.5777, GNorm: 0.5000
[105/299] timecost: 61.31, lr: 0.000085, Train: (LOSS: 0.0154, MAE: 0.0154, RMSE: 0.0245, R2: 0.9892), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0555, R2: 0.9544), PNorm: 188.5845, GNorm: 0.4358
[106/299] timecost: 61.91, lr: 0.000085, Train: (LOSS: 0.0169, MAE: 0.0169, RMSE: 0.0264, R2: 0.9878), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0554, R2: 0.9556), PNorm: 188.5950, GNorm: 0.3920
[107/299] timecost: 61.69, lr: 0.000085, Train: (LOSS: 0.0157, MAE: 0.0157, RMSE: 0.0253, R2: 0.9883), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0530, R2: 0.9590), PNorm: 188.6033, GNorm: 0.4995
[108/299] timecost: 61.32, lr: 0.000085, Train: (LOSS: 0.0152, MAE: 0.0152, RMSE: 0.0242, R2: 0.9893), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0550, R2: 0.9546), PNorm: 188.6126, GNorm: 0.4968
[109/299] timecost: 63.15, lr: 0.000085, Train: (LOSS: 0.0155, MAE: 0.0155, RMSE: 0.0249, R2: 0.9874), Valid: (LOSS: 0.0405, MAE: 0.0405, RMSE: 0.0639, R2: 0.9399), PNorm: 188.6236, GNorm: 0.5000
[110/299] timecost: 63.56, lr: 0.000085, Train: (LOSS: 0.0159, MAE: 0.0159, RMSE: 0.0256, R2: 0.9872), Valid: (LOSS: 0.0376, MAE: 0.0376, RMSE: 0.0552, R2: 0.9552), PNorm: 188.6318, GNorm: 0.5000
[111/299] timecost: 63.38, lr: 0.000085, Train: (LOSS: 0.0159, MAE: 0.0159, RMSE: 0.0253, R2: 0.9875), Valid: (LOSS: 0.0404, MAE: 0.0404, RMSE: 0.0588, R2: 0.9497), PNorm: 188.6458, GNorm: 0.4820
[112/299] timecost: 63.08, lr: 0.000085, Train: (LOSS: 0.0154, MAE: 0.0154, RMSE: 0.0245, R2: 0.9890), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0547, R2: 0.9549), PNorm: 188.6564, GNorm: 0.4616
[113/299] timecost: 61.39, lr: 0.000085, Train: (LOSS: 0.0158, MAE: 0.0158, RMSE: 0.0248, R2: 0.9886), Valid: (LOSS: 0.0377, MAE: 0.0377, RMSE: 0.0540, R2: 0.9564), PNorm: 188.6642, GNorm: 0.3806
Epoch 00115: reducing learning rate of group 0 to 7.2250e-05.
[114/299] timecost: 63.37, lr: 0.000072, Train: (LOSS: 0.0154, MAE: 0.0154, RMSE: 0.0243, R2: 0.9890), Valid: (LOSS: 0.0370, MAE: 0.0370, RMSE: 0.0543, R2: 0.9565), PNorm: 188.6751, GNorm: 0.4266
[115/299] timecost: 63.37, lr: 0.000072, Train: (LOSS: 0.0147, MAE: 0.0147, RMSE: 0.0233, R2: 0.9900), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0549, R2: 0.9565), PNorm: 188.6819, GNorm: 0.4402
[116/299] timecost: 63.37, lr: 0.000072, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0223, R2: 0.9901), Valid: (LOSS: 0.0380, MAE: 0.0380, RMSE: 0.0574, R2: 0.9509), PNorm: 188.6901, GNorm: 0.3930
[117/299] timecost: 63.60, lr: 0.000072, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0225, R2: 0.9909), Valid: (LOSS: 0.0375, MAE: 0.0375, RMSE: 0.0552, R2: 0.9552), PNorm: 188.6978, GNorm: 0.4893
[118/299] timecost: 63.71, lr: 0.000072, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0220, R2: 0.9906), Valid: (LOSS: 0.0387, MAE: 0.0387, RMSE: 0.0578, R2: 0.9507), PNorm: 188.7055, GNorm: 0.3770
[119/299] timecost: 63.49, lr: 0.000072, Train: (LOSS: 0.0132, MAE: 0.0132, RMSE: 0.0218, R2: 0.9910), Valid: (LOSS: 0.0378, MAE: 0.0378, RMSE: 0.0553, R2: 0.9553), PNorm: 188.7124, GNorm: 0.5000
[120/299] timecost: 63.34, lr: 0.000072, Train: (LOSS: 0.0138, MAE: 0.0138, RMSE: 0.0219, R2: 0.9900), Valid: (LOSS: 0.0374, MAE: 0.0374, RMSE: 0.0544, R2: 0.9554), PNorm: 188.7197, GNorm: 0.4237
[121/299] timecost: 63.34, lr: 0.000072, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0219, R2: 0.9903), Valid: (LOSS: 0.0381, MAE: 0.0381, RMSE: 0.0560, R2: 0.9535), PNorm: 188.7283, GNorm: 0.3041
[122/299] timecost: 63.51, lr: 0.000072, Train: (LOSS: 0.0127, MAE: 0.0127, RMSE: 0.0209, R2: 0.9913), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0550, R2: 0.9552), PNorm: 188.7356, GNorm: 0.4997
[123/299] timecost: 62.68, lr: 0.000072, Train: (LOSS: 0.0126, MAE: 0.0126, RMSE: 0.0205, R2: 0.9918), Valid: (LOSS: 0.0382, MAE: 0.0382, RMSE: 0.0562, R2: 0.9542), PNorm: 188.7426, GNorm: 0.4464
[124/299] timecost: 60.45, lr: 0.000072, Train: (LOSS: 0.0134, MAE: 0.0134, RMSE: 0.0215, R2: 0.9913), Valid: (LOSS: 0.0383, MAE: 0.0383, RMSE: 0.0564, R2: 0.9524), PNorm: 188.7507, GNorm: 0.4930
[125/299] timecost: 60.36, lr: 0.000072, Train: (LOSS: 0.0128, MAE: 0.0128, RMSE: 0.0210, R2: 0.9911), Valid: (LOSS: 0.0388, MAE: 0.0388, RMSE: 0.0575, R2: 0.9509), PNorm: 188.7570, GNorm: 0.3549
[126/299] timecost: 60.66, lr: 0.000072, Train: (LOSS: 0.0131, MAE: 0.0131, RMSE: 0.0209, R2: 0.9910), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0529, R2: 0.9581), PNorm: 188.7657, GNorm: 0.4716
[127/299] timecost: 61.92, lr: 0.000072, Train: (LOSS: 0.0122, MAE: 0.0122, RMSE: 0.0198, R2: 0.9922), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0554, R2: 0.9548), PNorm: 188.7738, GNorm: 0.5000
[128/299] timecost: 63.23, lr: 0.000072, Train: (LOSS: 0.0125, MAE: 0.0125, RMSE: 0.0206, R2: 0.9916), Valid: (LOSS: 0.0384, MAE: 0.0384, RMSE: 0.0560, R2: 0.9537), PNorm: 188.7828, GNorm: 0.5000
[129/299] timecost: 63.30, lr: 0.000072, Train: (LOSS: 0.0129, MAE: 0.0129, RMSE: 0.0209, R2: 0.9916), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0529, R2: 0.9587), PNorm: 188.7913, GNorm: 0.4081
Epoch 00131: reducing learning rate of group 0 to 6.1413e-05.
[130/299] timecost: 63.69, lr: 0.000061, Train: (LOSS: 0.0128, MAE: 0.0128, RMSE: 0.0205, R2: 0.9925), Valid: (LOSS: 0.0372, MAE: 0.0372, RMSE: 0.0524, R2: 0.9604), PNorm: 188.8005, GNorm: 0.4252
[131/299] timecost: 63.41, lr: 0.000061, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0183, R2: 0.9932), Valid: (LOSS: 0.0361, MAE: 0.0361, RMSE: 0.0515, R2: 0.9621), PNorm: 188.8078, GNorm: 0.4977
[132/299] timecost: 63.97, lr: 0.000061, Train: (LOSS: 0.0117, MAE: 0.0117, RMSE: 0.0184, R2: 0.9928), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0513, R2: 0.9619), PNorm: 188.8161, GNorm: 0.4405
[133/299] timecost: 63.64, lr: 0.000061, Train: (LOSS: 0.0107, MAE: 0.0107, RMSE: 0.0173, R2: 0.9939), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0512, R2: 0.9622), PNorm: 188.8221, GNorm: 0.4872
[134/299] timecost: 63.65, lr: 0.000061, Train: (LOSS: 0.0112, MAE: 0.0112, RMSE: 0.0177, R2: 0.9940), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0510, R2: 0.9629), PNorm: 188.8285, GNorm: 0.4813
[135/299] timecost: 63.54, lr: 0.000061, Train: (LOSS: 0.0106, MAE: 0.0106, RMSE: 0.0170, R2: 0.9941), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0526, R2: 0.9602), PNorm: 188.8353, GNorm: 0.3739
[136/299] timecost: 63.66, lr: 0.000061, Train: (LOSS: 0.0105, MAE: 0.0105, RMSE: 0.0169, R2: 0.9943), Valid: (LOSS: 0.0354, MAE: 0.0354, RMSE: 0.0508, R2: 0.9627), PNorm: 188.8413, GNorm: 0.4251
[137/299] timecost: 63.66, lr: 0.000061, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0159, R2: 0.9951), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0497, R2: 0.9648), PNorm: 188.8464, GNorm: 0.4480
[138/299] timecost: 63.56, lr: 0.000061, Train: (LOSS: 0.0101, MAE: 0.0101, RMSE: 0.0159, R2: 0.9946), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0499, R2: 0.9648), PNorm: 188.8523, GNorm: 0.3660
[139/299] timecost: 63.95, lr: 0.000061, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0154, R2: 0.9951), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0492, R2: 0.9654), PNorm: 188.8574, GNorm: 0.3877
[140/299] timecost: 63.93, lr: 0.000061, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0157, R2: 0.9952), Valid: (LOSS: 0.0353, MAE: 0.0353, RMSE: 0.0501, R2: 0.9640), PNorm: 188.8641, GNorm: 0.4113
[141/299] timecost: 63.49, lr: 0.000061, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0153, R2: 0.9950), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0509, R2: 0.9632), PNorm: 188.8702, GNorm: 0.5000
[142/299] timecost: 63.88, lr: 0.000061, Train: (LOSS: 0.0097, MAE: 0.0097, RMSE: 0.0152, R2: 0.9951), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0485, R2: 0.9667), PNorm: 188.8741, GNorm: 0.3908
[143/299] timecost: 63.55, lr: 0.000061, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0151, R2: 0.9954), Valid: (LOSS: 0.0368, MAE: 0.0368, RMSE: 0.0529, R2: 0.9604), PNorm: 188.8811, GNorm: 0.3586
[144/299] timecost: 62.32, lr: 0.000061, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0156, R2: 0.9952), Valid: (LOSS: 0.0363, MAE: 0.0363, RMSE: 0.0508, R2: 0.9634), PNorm: 188.8875, GNorm: 0.5000
[145/299] timecost: 60.68, lr: 0.000061, Train: (LOSS: 0.0100, MAE: 0.0100, RMSE: 0.0155, R2: 0.9956), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0513, R2: 0.9621), PNorm: 188.8921, GNorm: 0.5000
[146/299] timecost: 60.77, lr: 0.000061, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0155, R2: 0.9953), Valid: (LOSS: 0.0359, MAE: 0.0359, RMSE: 0.0510, R2: 0.9633), PNorm: 188.8979, GNorm: 0.4406
[147/299] timecost: 61.06, lr: 0.000061, Train: (LOSS: 0.0102, MAE: 0.0102, RMSE: 0.0155, R2: 0.9952), Valid: (LOSS: 0.0366, MAE: 0.0366, RMSE: 0.0519, R2: 0.9612), PNorm: 188.9038, GNorm: 0.4313
[148/299] timecost: 60.99, lr: 0.000061, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0152, R2: 0.9952), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0500, R2: 0.9643), PNorm: 188.9107, GNorm: 0.4795
[149/299] timecost: 60.94, lr: 0.000061, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0143, R2: 0.9959), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0477, R2: 0.9673), PNorm: 188.9165, GNorm: 0.4251
[150/299] timecost: 60.76, lr: 0.000061, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0144, R2: 0.9958), Valid: (LOSS: 0.0369, MAE: 0.0369, RMSE: 0.0512, R2: 0.9626), PNorm: 188.9201, GNorm: 0.4771
[151/299] timecost: 60.89, lr: 0.000061, Train: (LOSS: 0.0099, MAE: 0.0099, RMSE: 0.0155, R2: 0.9951), Valid: (LOSS: 0.0337, MAE: 0.0337, RMSE: 0.0475, R2: 0.9680), PNorm: 188.9285, GNorm: 0.4306
[152/299] timecost: 61.07, lr: 0.000061, Train: (LOSS: 0.0095, MAE: 0.0095, RMSE: 0.0147, R2: 0.9957), Valid: (LOSS: 0.0357, MAE: 0.0357, RMSE: 0.0505, R2: 0.9635), PNorm: 188.9344, GNorm: 0.4149
[153/299] timecost: 60.75, lr: 0.000061, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0141, R2: 0.9957), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0508, R2: 0.9631), PNorm: 188.9391, GNorm: 0.5000
[154/299] timecost: 60.98, lr: 0.000061, Train: (LOSS: 0.0094, MAE: 0.0094, RMSE: 0.0143, R2: 0.9950), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0487, R2: 0.9663), PNorm: 188.9452, GNorm: 0.3811
[155/299] timecost: 61.14, lr: 0.000061, Train: (LOSS: 0.0098, MAE: 0.0098, RMSE: 0.0147, R2: 0.9956), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0486, R2: 0.9666), PNorm: 188.9509, GNorm: 0.4281
[156/299] timecost: 60.83, lr: 0.000061, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0140, R2: 0.9958), Valid: (LOSS: 0.0343, MAE: 0.0343, RMSE: 0.0489, R2: 0.9659), PNorm: 188.9572, GNorm: 0.3821
[157/299] timecost: 60.79, lr: 0.000061, Train: (LOSS: 0.0090, MAE: 0.0090, RMSE: 0.0139, R2: 0.9955), Valid: (LOSS: 0.0338, MAE: 0.0338, RMSE: 0.0484, R2: 0.9669), PNorm: 188.9617, GNorm: 0.4672
[158/299] timecost: 60.39, lr: 0.000061, Train: (LOSS: 0.0093, MAE: 0.0093, RMSE: 0.0143, R2: 0.9955), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0498, R2: 0.9647), PNorm: 188.9660, GNorm: 0.4421
[159/299] timecost: 60.80, lr: 0.000061, Train: (LOSS: 0.0088, MAE: 0.0088, RMSE: 0.0134, R2: 0.9957), Valid: (LOSS: 0.0358, MAE: 0.0358, RMSE: 0.0504, R2: 0.9638), PNorm: 188.9721, GNorm: 0.5000
[160/299] timecost: 61.13, lr: 0.000061, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0140, R2: 0.9956), Valid: (LOSS: 0.0360, MAE: 0.0360, RMSE: 0.0512, R2: 0.9626), PNorm: 188.9794, GNorm: 0.5000
[161/299] timecost: 58.53, lr: 0.000061, Train: (LOSS: 0.0091, MAE: 0.0091, RMSE: 0.0140, R2: 0.9961), Valid: (LOSS: 0.0347, MAE: 0.0347, RMSE: 0.0485, R2: 0.9665), PNorm: 188.9841, GNorm: 0.4391
[162/299] timecost: 61.78, lr: 0.000061, Train: (LOSS: 0.0085, MAE: 0.0085, RMSE: 0.0129, R2: 0.9963), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0483, R2: 0.9669), PNorm: 188.9904, GNorm: 0.4292
[163/299] timecost: 60.18, lr: 0.000061, Train: (LOSS: 0.0092, MAE: 0.0092, RMSE: 0.0139, R2: 0.9960), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0500, R2: 0.9645), PNorm: 188.9962, GNorm: 0.3477
[164/299] timecost: 59.64, lr: 0.000061, Train: (LOSS: 0.0086, MAE: 0.0086, RMSE: 0.0131, R2: 0.9961), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0500, R2: 0.9650), PNorm: 189.0012, GNorm: 0.4284
Epoch 00166: reducing learning rate of group 0 to 5.2201e-05.
[165/299] timecost: 60.54, lr: 0.000052, Train: (LOSS: 0.0089, MAE: 0.0089, RMSE: 0.0135, R2: 0.9965), Valid: (LOSS: 0.0356, MAE: 0.0356, RMSE: 0.0498, R2: 0.9651), PNorm: 189.0069, GNorm: 0.5000
[166/299] timecost: 60.82, lr: 0.000052, Train: (LOSS: 0.0080, MAE: 0.0080, RMSE: 0.0121, R2: 0.9969), Valid: (LOSS: 0.0350, MAE: 0.0350, RMSE: 0.0501, R2: 0.9647), PNorm: 189.0110, GNorm: 0.5000
[167/299] timecost: 60.89, lr: 0.000052, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0119, R2: 0.9964), Valid: (LOSS: 0.0331, MAE: 0.0331, RMSE: 0.0475, R2: 0.9682), PNorm: 189.0147, GNorm: 0.5000
[168/299] timecost: 60.41, lr: 0.000052, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0117, R2: 0.9969), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0506, R2: 0.9638), PNorm: 189.0172, GNorm: 0.4769
[169/299] timecost: 59.85, lr: 0.000052, Train: (LOSS: 0.0078, MAE: 0.0078, RMSE: 0.0121, R2: 0.9967), Valid: (LOSS: 0.0349, MAE: 0.0349, RMSE: 0.0490, R2: 0.9660), PNorm: 189.0209, GNorm: 0.5000
[170/299] timecost: 59.98, lr: 0.000052, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0118, R2: 0.9971), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0488, R2: 0.9661), PNorm: 189.0241, GNorm: 0.4709
[171/299] timecost: 60.22, lr: 0.000052, Train: (LOSS: 0.0071, MAE: 0.0071, RMSE: 0.0113, R2: 0.9970), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0482, R2: 0.9669), PNorm: 189.0288, GNorm: 0.3581
[172/299] timecost: 60.23, lr: 0.000052, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0117, R2: 0.9969), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0493, R2: 0.9659), PNorm: 189.0324, GNorm: 0.4790
[173/299] timecost: 59.60, lr: 0.000052, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0118, R2: 0.9972), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0500, R2: 0.9644), PNorm: 189.0353, GNorm: 0.3222
[174/299] timecost: 60.65, lr: 0.000052, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0114, R2: 0.9971), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0491, R2: 0.9658), PNorm: 189.0397, GNorm: 0.4688
[175/299] timecost: 60.19, lr: 0.000052, Train: (LOSS: 0.0072, MAE: 0.0072, RMSE: 0.0110, R2: 0.9973), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0499, R2: 0.9645), PNorm: 189.0434, GNorm: 0.5000
[176/299] timecost: 60.07, lr: 0.000052, Train: (LOSS: 0.0077, MAE: 0.0077, RMSE: 0.0118, R2: 0.9969), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0497, R2: 0.9650), PNorm: 189.0485, GNorm: 0.4341
[177/299] timecost: 61.67, lr: 0.000052, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0109, R2: 0.9972), Valid: (LOSS: 0.0342, MAE: 0.0342, RMSE: 0.0500, R2: 0.9644), PNorm: 189.0514, GNorm: 0.4902
[178/299] timecost: 61.18, lr: 0.000052, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0113, R2: 0.9973), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0487, R2: 0.9665), PNorm: 189.0556, GNorm: 0.4129
[179/299] timecost: 61.27, lr: 0.000052, Train: (LOSS: 0.0075, MAE: 0.0075, RMSE: 0.0114, R2: 0.9971), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0496, R2: 0.9651), PNorm: 189.0597, GNorm: 0.4316
[180/299] timecost: 60.97, lr: 0.000052, Train: (LOSS: 0.0074, MAE: 0.0074, RMSE: 0.0113, R2: 0.9974), Valid: (LOSS: 0.0355, MAE: 0.0355, RMSE: 0.0506, R2: 0.9635), PNorm: 189.0633, GNorm: 0.5000
[181/299] timecost: 61.26, lr: 0.000052, Train: (LOSS: 0.0073, MAE: 0.0073, RMSE: 0.0111, R2: 0.9974), Valid: (LOSS: 0.0330, MAE: 0.0330, RMSE: 0.0481, R2: 0.9671), PNorm: 189.0664, GNorm: 0.4597
[182/299] timecost: 61.13, lr: 0.000052, Train: (LOSS: 0.0070, MAE: 0.0070, RMSE: 0.0107, R2: 0.9972), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0489, R2: 0.9659), PNorm: 189.0724, GNorm: 0.4005
Epoch 00184: reducing learning rate of group 0 to 4.4371e-05.
[183/299] timecost: 61.07, lr: 0.000044, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0104, R2: 0.9977), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0491, R2: 0.9657), PNorm: 189.0757, GNorm: 0.5000
[184/299] timecost: 61.25, lr: 0.000044, Train: (LOSS: 0.0068, MAE: 0.0068, RMSE: 0.0109, R2: 0.9972), Valid: (LOSS: 0.0328, MAE: 0.0328, RMSE: 0.0470, R2: 0.9683), PNorm: 189.0775, GNorm: 0.4156
[185/299] timecost: 60.94, lr: 0.000044, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0097, R2: 0.9978), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0497, R2: 0.9653), PNorm: 189.0801, GNorm: 0.3337
[186/299] timecost: 60.03, lr: 0.000044, Train: (LOSS: 0.0066, MAE: 0.0066, RMSE: 0.0103, R2: 0.9976), Valid: (LOSS: 0.0352, MAE: 0.0352, RMSE: 0.0497, R2: 0.9648), PNorm: 189.0833, GNorm: 0.3917
[187/299] timecost: 58.72, lr: 0.000044, Train: (LOSS: 0.0065, MAE: 0.0065, RMSE: 0.0101, R2: 0.9970), Valid: (LOSS: 0.0345, MAE: 0.0345, RMSE: 0.0501, R2: 0.9644), PNorm: 189.0852, GNorm: 0.4623
[188/299] timecost: 59.93, lr: 0.000044, Train: (LOSS: 0.0064, MAE: 0.0064, RMSE: 0.0098, R2: 0.9977), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0500, R2: 0.9644), PNorm: 189.0898, GNorm: 0.4591
[189/299] timecost: 59.86, lr: 0.000044, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0098, R2: 0.9980), Valid: (LOSS: 0.0348, MAE: 0.0348, RMSE: 0.0499, R2: 0.9646), PNorm: 189.0923, GNorm: 0.5000
[190/299] timecost: 60.24, lr: 0.000044, Train: (LOSS: 0.0063, MAE: 0.0063, RMSE: 0.0095, R2: 0.9979), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0486, R2: 0.9665), PNorm: 189.0944, GNorm: 0.3840
[191/299] timecost: 60.06, lr: 0.000044, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0094, R2: 0.9976), Valid: (LOSS: 0.0344, MAE: 0.0344, RMSE: 0.0487, R2: 0.9664), PNorm: 189.0977, GNorm: 0.3515
[192/299] timecost: 61.07, lr: 0.000044, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0094, R2: 0.9980), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0491, R2: 0.9658), PNorm: 189.1008, GNorm: 0.5000
[193/299] timecost: 60.93, lr: 0.000044, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0094, R2: 0.9981), Valid: (LOSS: 0.0351, MAE: 0.0351, RMSE: 0.0495, R2: 0.9651), PNorm: 189.1047, GNorm: 0.4803
[194/299] timecost: 59.76, lr: 0.000044, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0091, R2: 0.9982), Valid: (LOSS: 0.0340, MAE: 0.0340, RMSE: 0.0488, R2: 0.9662), PNorm: 189.1056, GNorm: 0.4478
[195/299] timecost: 60.82, lr: 0.000044, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0092, R2: 0.9980), Valid: (LOSS: 0.0339, MAE: 0.0339, RMSE: 0.0491, R2: 0.9655), PNorm: 189.1099, GNorm: 0.5000
[196/299] timecost: 61.05, lr: 0.000044, Train: (LOSS: 0.0061, MAE: 0.0061, RMSE: 0.0095, R2: 0.9978), Valid: (LOSS: 0.0341, MAE: 0.0341, RMSE: 0.0484, R2: 0.9667), PNorm: 189.1121, GNorm: 0.3294
[197/299] timecost: 61.10, lr: 0.000044, Train: (LOSS: 0.0060, MAE: 0.0060, RMSE: 0.0093, R2: 0.9973), Valid: (LOSS: 0.0346, MAE: 0.0346, RMSE: 0.0488, R2: 0.9661), PNorm: 189.1147, GNorm: 0.3930
